cell,drug1_db,drug2_db,synergy
HCC1806,Vorinostat,PD173074,0
OCUB-M,Bortezomib,Venetoclax,0
CAPAN-1,Taselisib,Galunisertib,0
PANC-02-03,Taselisib,Sorafenib,0
SW948,MK-1775,BMS-754807,0
HCC1395,Sapitinib,Sorafenib,0
MDA-MB-157,Cisplatin,Entinostat,0
MDST8,Linsitinib,Afatinib,0
PSN1,MK-1775,5-Fluorouracil,0
DU-4475,Trametinib,GSK269962A,0
MDST8,Dabrafenib,MK-1775,0
COLO-205,Sapitinib,SCH772984,0
COLO-824,Temozolomide,Alisertib,0
HCC1599,Cisplatin,Alpelisib,0
EFM-19,Bortezomib,Nilotinib,0
EFM-192A,Vorinostat,Cisplatin,0
C2BBe1,Crizotinib,Camptothecin,0
BT-474,Gemcitabine,5-Fluorouracil,0
ZR-75-1,Bortezomib,Taselisib,0
MDA-MB-231,Taselisib,Olaparib,0
SW948,Navitoclax,SB216763,0
MDA-MB-330,OSI-027,Gemcitabine,0
MDA-MB-436,Taselisib,Camptothecin,0
T47D,Linsitinib,Trametinib,0
SNU-1040,SB216763,Trametinib,0
EFM-192A,Gemcitabine,Navitoclax,1
EFM-19,Crizotinib,Camptothecin,0
HCC1143,Navitoclax,SB216763,0
HCT-15,SB505124,Sapitinib,0
CAL-85-1,Sapitinib,Temozolomide,0
HCC1143,Linsitinib,5-Fluorouracil,0
MRK-nu-1,OSI-027,MK-2206,1
SUIT-2,Trametinib,OSI-027,0
PANC-04-03,Navitoclax,Dasatinib,0
HDQ-P1,MK-1775,Trametinib,1
HDQ-P1,Gemcitabine,Vorinostat,0
SW1116,Sapitinib,Olaparib,0
JIMT-1,Vorinostat,Alpelisib,0
CAL-120,Gemcitabine,BI-2536,0
MDA-MB-415,Vorinostat,Sorafenib,0
EFM-19,Palbociclib,Trametinib,0
EFM-19,AZD7762,Lapatinib,0
HCC1187,Linsitinib,Doramapimod,0
UACC-893,OSI-027,Alisertib,0
MDA-MB-157,Luminespib,Linsitinib,0
HPAC,Sorafenib,Oxaliplatin,0
HCC1143,Bortezomib,SCH772984,0
PSN1,Ruxolitinib,Oxaliplatin,0
CaR-1,SB505124,MK-2206,0
PANC-04-03,SCH772984,Trametinib,0
HDQ-P1,MK-2206,JQ1,0
HCC2157,Docetaxel,Palbociclib,0
KP-1N,5-Fluorouracil,Lapatinib,0
HCC2218,Sapitinib,Pictilisib,1
HCC1954,OSI-027,AZD6482,0
PANC-03-27,Dactolisib,AZD7762,0
PANC-08-13,Paclitaxel,Sorafenib,0
MDA-MB-157,5-Fluorouracil,Sorafenib,0
HT-115,AZD8055,Camptothecin,0
LoVo,Crizotinib,Camptothecin,0
GP5d,Navitoclax,Linsitinib,0
HCT-116,Linsitinib,Vinorelbine,0
BxPC-3,LGK974,Paclitaxel,0
HCC1419,MK-1775,Lapatinib,0
SW48,Sapitinib,Palbociclib,0
BT-474,Docetaxel,Linsitinib,0
LoVo,Afatinib,Camptothecin,0
SNU-81,SB505124,Palbociclib,0
HCC1806,Gemcitabine,Tozasertib,0
PA-TU-8988T,LGK974,5-Fluorouracil,0
MDA-MB-468,PD173074,Palbociclib,0
UACC-893,Linsitinib,JQ1,1
HuP-T3,Olaparib,Oxaliplatin,0
HCC2157,AZD7762,SCH772984,0
HCC70,Docetaxel,Camptothecin,0
EFM-19,MK-1775,JQ1,0
COLO-320-HSR,5-Fluorouracil,Crizotinib,0
JIMT-1,Luminespib,Dabrafenib,0
BT-474,Luminespib,PF-4708671,0
MDA-MB-361,MK-2206,AZD6482,0
NCI-H508,MK-2206,Crizotinib,0
MDA-MB-231,Linsitinib,KU-55933,0
SW837,LGK974,5-Fluorouracil,0
HCC1569,Cisplatin,Olaparib,0
CAL-51,Luminespib,AZD7762,0
SW620,Linsitinib,Afatinib,0
HCC2157,PD173074,NU7441,0
EFM-192A,5-Fluorouracil,Sapitinib,0
YAPC,Olaparib,Oxaliplatin,0
SW48,AZD8055,Crizotinib,0
PSN1,Olaparib,Trametinib,0
AU565,PD173074,Alisertib,0
HCC1419,Trametinib,Linsitinib,0
HCC1599,Navitoclax,Afatinib,0
BT-483,Crizotinib,Uprosertib,0
HCC2998,Oxaliplatin,Olaparib,0
YAPC,Navitoclax,Dasatinib,0
SW1417,AZD7762,Camptothecin,1
HDQ-P1,AZD7762,Venetoclax,0
MCF7,Cisplatin,OSI-027,0
HCC1569,Pictilisib,RO-3306,0
UACC-893,Luminespib,ZM447439,0
GP5d,Vinorelbine,Trametinib,0
CCK-81,Olaparib,MK-2206,0
HCC1500,AZD7762,Gemcitabine,0
MDA-MB-330,Axitinib,PF-4708671,0
EFM-19,Taselisib,Cisplatin,0
CAL-148,Taselisib,Vorinostat,0
HDQ-P1,Sapitinib,MK-1775,0
CAL-120,Palbociclib,AZD7762,0
HCC1500,Cisplatin,Vorinostat,0
PA-TU-8902,Olaparib,OSI-027,0
CFPAC-1,Lapatinib,MK-2206,1
CAL-148,Docetaxel,BI-2536,0
SW837,BMS-754807,Afatinib,0
KP-1N,5-Fluorouracil,LGK974,0
Hs-766T,Linsitinib,Trametinib,0
BT-549,Sapitinib,Pictilisib,0
MDA-MB-436,Axitinib,KU-55933,0
MDA-MB-330,Palbociclib,AZD6482,0
DiFi,Oxaliplatin,Afatinib,0
SW1417,AZD4547,Afatinib,0
DiFi,Dabrafenib,5-Fluorouracil,0
MZ1-PC,Erlotinib,Olaparib,0
HCC1143,Gemcitabine,MK-2206,0
JIMT-1,Sapitinib,BI-2536,0
SNU-1040,Sapitinib,SB216763,0
HuP-T4,Dactolisib,Lapatinib,0
HCC1143,Bortezomib,Wee1 Inhibitor,0
HCC1954,Crizotinib,SCH772984,0
EFM-192A,Lapatinib,OSI-027,0
CAL-85-1,5-Fluorouracil,MK-2206,0
SNU-C2B,Sapitinib,AZD7762,0
DAN-G,Dactolisib,Oxaliplatin,0
ZR-75-1,Trametinib,Lapatinib,0
COLO-824,Bortezomib,Navitoclax,0
SW837,Trametinib,Dabrafenib,0
Hs-766T,AZD7762,Paclitaxel,0
HT-29,Trametinib,AZD8055,0
HT55,LGK974,Oxaliplatin,0
MIA-PaCa-2,SCH772984,MK-1775,0
HCC38,AZD7762,AZD8055,0
T47D,Lapatinib,MK-2206,0
PANC-10-05,Olaparib,OSI-027,0
BT-483,Palbociclib,GSK269962A,0
HCC1937,Linsitinib,OSI-027,0
MDA-MB-231,Olaparib,Linsitinib,0
GP5d,AZD4547,Camptothecin,0
MZ1-PC,Dasatinib,SCH772984,0
LS-180,Trametinib,Dabrafenib,0
HCC2157,AZD7762,Wee1 Inhibitor,0
HCC1419,Lapatinib,SB216763,0
LS-123,SB505124,Navitoclax,0
OCUB-M,PD173074,Tozasertib,0
KM12,MK-1775,5-Fluorouracil,0
SNU-C1,AZD4547,Oxaliplatin,0
PSN1,Trametinib,Irinotecan,0
HCC1428,Navitoclax,Trametinib,0
HCC70,PD173074,Alpelisib,0
KP-3,Crizotinib,Irinotecan,0
LoVo,Crizotinib,AZD7762,0
HT55,SB505124,SB216763,1
MRK-nu-1,Docetaxel,PD173074,0
CaR-1,MK-1775,Olaparib,0
DU-4475,Sapitinib,GSK269962A,0
EVSA-T,Docetaxel,Cisplatin,0
MFM-223,OSI-027,Dabrafenib,0
HCC1954,Trametinib,Camptothecin,0
SW1417,Olaparib,Trametinib,0
ZR-75-1,Sapitinib,SB216763,0
HCC1419,Vorinostat,Palbociclib,0
BT-483,Crizotinib,OSI-027,1
HuP-T3,SCH772984,Paclitaxel,0
SUIT-2,Ruxolitinib,MK-2206,0
HCC1599,Gemcitabine,5-Fluorouracil,0
SW48,Navitoclax,SB505124,1
AsPC-1,Navitoclax,AZD7762,1
HCC2998,Crizotinib,Navitoclax,0
CAL-120,MK-2206,Entinostat,0
SW48,AZD7762,MK-2206,0
UACC-812,Sapitinib,Axitinib,0
LS-411N,SCH772984,SB216763,0
HCC1806,Bortezomib,PD173074,0
BxPC-3,Crizotinib,SCH772984,0
JIMT-1,5-Fluorouracil,Sorafenib,0
CAL-120,Axitinib,PF-4708671,0
CAL-85-1,Navitoclax,Bortezomib,0
SW1463,MK-1775,LGK974,0
PL4,Gemcitabine,Taselisib,0
COLO-205,Navitoclax,AZD7762,0
HDQ-P1,PD173074,Palbociclib,0
OCUB-M,Linsitinib,KU-55933,0
PSN1,Cisplatin,Sorafenib,0
MZ1-PC,SCH772984,Sorafenib,0
NCI-H747,Afatinib,Olaparib,0
MDA-MB-361,Lapatinib,MK-1775,0
LS-123,Oxaliplatin,Dabrafenib,0
HCC2157,Docetaxel,Wee1 Inhibitor,0
HCC1569,Taselisib,RO-3306,0
HCC70,Cisplatin,PF-4708671,0
MRK-nu-1,Docetaxel,Entinostat,0
MDA-MB-330,Trametinib,Nilotinib,0
CL-11,5-Fluorouracil,BMS-754807,0
SW1116,5-Fluorouracil,MK-1775,0
SW948,SB216763,Olaparib,0
MDA-MB-436,Bortezomib,Cisplatin,0
PA-TU-8902,Taselisib,Linsitinib,0
SU8686,Erlotinib,Lapatinib,0
EFM-19,Navitoclax,Afatinib,0
MDA-MB-468,MK-2206,Pictilisib,0
MDA-MB-453,Gemcitabine,Vorinostat,0
MRK-nu-1,Temozolomide,Crizotinib,0
CFPAC-1,Palbociclib,OSI-027,0
NCI-H716,SCH772984,BMS-754807,0
MDA-MB-415,Docetaxel,AZD8055,0
MDA-MB-330,Axitinib,BI-2536,0
HDQ-P1,Linsitinib,5-Fluorouracil,0
HCC1419,Luminespib,Sorafenib,0
MFM-223,MK-2206,JQ1,0
HT-115,Crizotinib,SB505124,0
SNU-175,SB505124,Sapitinib,0
CAL-120,Docetaxel,Paclitaxel,0
HCC1954,Luminespib,Ribociclib,0
HCC1569,Bortezomib,Navitoclax,0
SNU-175,Olaparib,Oxaliplatin,0
CAMA-1,Palbociclib,RO-3306,0
MDA-MB-468,MK-2206,Camptothecin,0
T47D,Lapatinib,Axitinib,0
SNU-C1,Oxaliplatin,LGK974,0
HCC2157,Taselisib,Pictilisib,0
PANC-02-03,Dactolisib,SCH772984,0
MFM-223,Pictilisib,Paclitaxel,0
LS-123,LGK974,SB216763,0
HCC1954,Sapitinib,OSI-027,0
SU8686,5-Fluorouracil,Paclitaxel,0
MCF7,Olaparib,ZM447439,0
CAMA-1,Docetaxel,PF-4708671,0
DU-4475,Crizotinib,NU7441,0
COLO-320-HSR,Trametinib,Camptothecin,0
JIMT-1,Docetaxel,Trametinib,0
JIMT-1,Temozolomide,AZD6482,0
HCC1143,OSI-027,Paclitaxel,0
CCK-81,Navitoclax,Camptothecin,0
CAL-148,Sapitinib,Uprosertib,0
BT-483,Luminespib,Wee1 Inhibitor,0
MDA-MB-468,5-Fluorouracil,Uprosertib,0
MDA-MB-436,Sapitinib,Taselisib,0
PANC-03-27,Trametinib,Linsitinib,0
EFM-192A,Axitinib,Sapitinib,0
MDA-MB-157,Cisplatin,PF-4708671,0
COLO-205,SB505124,MK-2206,0
CAL-148,Olaparib,PF-4708671,0
BT-549,Gemcitabine,Tozasertib,0
HCC70,Navitoclax,Sorafenib,0
COLO-824,Pictilisib,Taselisib,0
MDA-MB-361,Palbociclib,Temozolomide,0
SU8686,Gemcitabine,Taselisib,0
MDA-MB-175-VII,Trametinib,RO-3306,0
CAL-120,Linsitinib,BI-2536,0
BxPC-3,Lapatinib,5-Fluorouracil,0
BT-549,Cisplatin,OSI-027,0
COLO-678,Camptothecin,Navitoclax,0
CAL-85-1,Gemcitabine,Lapatinib,0
C2BBe1,Trametinib,Navitoclax,0
HuP-T3,OSI-027,Oxaliplatin,0
T84,Crizotinib,Oxaliplatin,0
SW837,Navitoclax,Afatinib,0
HDQ-P1,PD173074,NU7441,0
EFM-192A,Palbociclib,Vorinostat,0
PSN1,Olaparib,Ruxolitinib,0
PANC-03-27,Gemcitabine,Lapatinib,0
MDA-MB-175-VII,Temozolomide,Crizotinib,0
EFM-19,Vorinostat,MK-2206,0
KP-3,Palbociclib,Trametinib,0
PANC-03-27,Linsitinib,Navitoclax,0
BxPC-3,Galunisertib,Irinotecan,0
CAMA-1,MK-1775,Cisplatin,0
T47D,OSI-027,Bortezomib,0
MDA-MB-361,Taselisib,Linsitinib,0
MDA-MB-175-VII,Palbociclib,Vorinostat,0
BT-549,Crizotinib,Venetoclax,0
GP5d,LGK974,Taselisib,0
CW-2,AZD7762,SB505124,0
PANC-03-27,Oxaliplatin,AZD7762,0
YAPC,Irinotecan,Sorafenib,0
MCF7,Axitinib,NU7441,0
CAL-148,MK-1775,Camptothecin,0
HT-29,AZD4547,Afatinib,0
BT-474,Luminespib,GSK269962A,0
DU-4475,Trametinib,Lapatinib,0
NCI-H716,Navitoclax,Crizotinib,0
EFM-19,Palbociclib,AZD7762,0
HCC1806,Crizotinib,RO-3306,0
EVSA-T,Temozolomide,AZD8055,0
GP5d,Sapitinib,Taselisib,0
RKO,SCH772984,Dabrafenib,0
KP-1N,Palbociclib,Galunisertib,0
CFPAC-1,Lapatinib,Crizotinib,1
PANC-10-05,5-Fluorouracil,LGK974,0
KP-3,MK-1775,Dasatinib,0
LS-123,Navitoclax,Vinorelbine,1
HCC2157,Taselisib,AZD6482,0
HCC1937,Temozolomide,Camptothecin,0
HCC1419,OSI-027,Navitoclax,0
COLO-205,Dabrafenib,Afatinib,0
MDA-MB-361,Docetaxel,MK-2206,0
HCC1428,Olaparib,AZD7762,1
BT-474,AZD7762,AZD6482,0
CAMA-1,5-Fluorouracil,Lapatinib,0
HCC1395,PD173074,5-Fluorouracil,0
HT55,Sapitinib,Olaparib,0
MCF7,Taselisib,Crizotinib,0
MRK-nu-1,5-Fluorouracil,Pictilisib,0
SU8686,Galunisertib,Irinotecan,0
CAL-148,Lapatinib,Bortezomib,1
HCC1569,Vorinostat,5-Fluorouracil,0
HCC1806,MK-2206,Nilotinib,0
UACC-893,Sapitinib,KU-55933,0
Hs-578-T,Pictilisib,RO-3306,0
CAL-120,Sapitinib,Gemcitabine,0
PANC-08-13,SCH772984,Ruxolitinib,0
MDA-MB-231,Olaparib,Sapitinib,0
Hs-578-T,Trametinib,OSI-027,0
SW1990,Navitoclax,Palbociclib,0
MCF7,Taselisib,Cisplatin,0
NCI-H747,Oxaliplatin,MK-2206,0
MDST8,Taselisib,SB505124,0
MDA-MB-468,Olaparib,AZD7762,1
HCC38,PD173074,RO-3306,0
EFM-19,PD173074,Alpelisib,0
HCC1500,AZD7762,Dabrafenib,0
KP-1N,Dasatinib,Oxaliplatin,0
MDA-MB-175-VII,Axitinib,BI-2536,0
HCC1599,Olaparib,Camptothecin,0
DU-4475,Taselisib,Vorinostat,0
HCC1143,Navitoclax,SCH772984,0
CAL-120,Bortezomib,Luminespib,0
SNU-175,Navitoclax,MK-2206,0
CAL-148,Cisplatin,Paclitaxel,0
SW1990,Galunisertib,AZD7762,0
RCM-1,Olaparib,Vinorelbine,0
SNU-175,LGK974,5-Fluorouracil,0
MFM-223,Cisplatin,Wee1 Inhibitor,0
HCC70,Navitoclax,Trametinib,1
HCC1937,Navitoclax,Sorafenib,0
BT-20,Taselisib,Pictilisib,0
SW620,LGK974,AZD4547,0
CAL-85-1,MK-1775,GSK269962A,0
ZR-75-30,Olaparib,AZD7762,0
HCC1569,Taselisib,Dabrafenib,0
LS-513,5-Fluorouracil,AZD4547,0
CAMA-1,Olaparib,Dabrafenib,0
CAPAN-1,Paclitaxel,Oxaliplatin,0
MDA-MB-175-VII,Lapatinib,OSI-027,1
DU-4475,Linsitinib,Doramapimod,0
BT-474,Bortezomib,MK-1775,0
SW620,Crizotinib,SCH772984,0
BT-483,MK-2206,KU-55933,0
COLO-824,5-Fluorouracil,JQ1,0
Hs-766T,OSI-027,Olaparib,0
Hs-578-T,Vorinostat,Cisplatin,0
HCC1954,Sapitinib,Dabrafenib,0
SK-CO-1,Taselisib,SB505124,0
UACC-893,Cisplatin,Vorinostat,0
MDA-MB-330,Luminespib,AZD8055,0
ZR-75-30,Trametinib,Taselisib,0
MIA-PaCa-2,5-Fluorouracil,Lapatinib,0
AU565,5-Fluorouracil,Entinostat,0
HCC1806,Docetaxel,Venetoclax,0
MFM-223,Gemcitabine,Palbociclib,0
EVSA-T,MK-2206,Trametinib,0
BT-549,Navitoclax,MK-1775,0
HPAC,Lapatinib,Galunisertib,0
HCC38,Trametinib,Olaparib,0
MCF7,PD173074,Dabrafenib,0
LS-123,Vinorelbine,AZD4547,0
SW1463,Afatinib,AZD4547,0
SW1990,Cisplatin,Paclitaxel,0
Hs-578-T,Olaparib,Dabrafenib,0
OCUB-M,OSI-027,SCH772984,0
KP-3,Gemcitabine,Lapatinib,0
YAPC,Dasatinib,Crizotinib,0
CAL-120,Axitinib,Wee1 Inhibitor,0
HCC70,Olaparib,Linsitinib,0
HDQ-P1,AZD7762,Pictilisib,0
MRK-nu-1,Olaparib,PF-4708671,0
HCC1599,Sapitinib,MK-1775,0
COLO-320-HSR,Camptothecin,AZD7762,0
Hs-766T,Navitoclax,Sorafenib,0
HCC1937,Temozolomide,AZD7762,0
NCI-H508,AZD8055,Camptothecin,0
CAPAN-2,Taselisib,Galunisertib,0
CAL-120,Sapitinib,Linsitinib,0
HCC38,Bortezomib,Axitinib,0
AU565,Palbociclib,ZM447439,0
HCC1806,Palbociclib,SCH772984,0
HCC1428,Luminespib,GSK269962A,0
HCC202,OSI-027,Docetaxel,0
SNU-407,Olaparib,Sapitinib,0
MDA-MB-436,Palbociclib,Temozolomide,0
Hs-766T,5-Fluorouracil,MK-1775,0
EFM-192A,PD173074,Cisplatin,0
HCT-116,Linsitinib,AZD8055,0
PANC-04-03,Cisplatin,Crizotinib,0
MDA-MB-330,Lapatinib,Sorafenib,0
HCC1419,Palbociclib,Gemcitabine,0
CAL-120,Temozolomide,GSK269962A,0
HCC2157,Vorinostat,BI-2536,0
KP-1N,MK-2206,Taselisib,0
CAL-85-1,Temozolomide,Camptothecin,0
CAL-120,Crizotinib,AZD6482,0
PA-TU-8988T,OSI-027,MK-1775,0
ZR-75-1,Taselisib,AZD6482,0
EFM-192A,Docetaxel,Lapatinib,0
BT-20,Crizotinib,Docetaxel,0
HDQ-P1,Temozolomide,Venetoclax,0
HCC2218,MK-1775,Lapatinib,0
HCC1937,Bortezomib,Wee1 Inhibitor,0
HCC1187,Linsitinib,NU7441,0
EVSA-T,Docetaxel,Paclitaxel,0
CAMA-1,AZD7762,AZD8055,0
MDST8,5-Fluorouracil,Navitoclax,0
CAL-85-1,Palbociclib,Entinostat,0
MDA-MB-468,Bortezomib,Sorafenib,0
HCC1937,Trametinib,RO-3306,0
LS-180,Taselisib,Navitoclax,0
SNU-C2B,Afatinib,Oxaliplatin,0
HCC2998,Oxaliplatin,LGK974,0
AsPC-1,Cisplatin,Olaparib,0
AU565,Cisplatin,Uprosertib,0
EVSA-T,Linsitinib,KU-55933,0
MDA-MB-436,5-Fluorouracil,Cisplatin,0
CW-2,Vinorelbine,MK-2206,0
PA-TU-8902,LGK974,Dasatinib,0
MDA-MB-468,Trametinib,GSK269962A,0
HCC1187,Vorinostat,Pictilisib,0
CAPAN-2,Ruxolitinib,Oxaliplatin,0
HCC1428,PD173074,Trametinib,0
MZ1-PC,Trametinib,5-Fluorouracil,0
ZR-75-1,Temozolomide,Docetaxel,0
HCC1937,PD173074,Sorafenib,0
NCI-H716,Dabrafenib,Camptothecin,0
HCC1806,Navitoclax,Cisplatin,0
SU8686,MK-2206,5-Fluorouracil,0
HT-29,AZD8055,LGK974,0
MDA-MB-231,Navitoclax,Camptothecin,1
HPAC,Dasatinib,5-Fluorouracil,1
HPAC,Trametinib,LGK974,0
CFPAC-1,5-Fluorouracil,OSI-027,0
LS-513,SB505124,Navitoclax,0
HCC1937,Temozolomide,Alisertib,0
PA-TU-8902,Navitoclax,MK-2206,0
MFM-223,AZD7762,KU-55933,0
SW1417,Olaparib,Camptothecin,0
SW1990,Navitoclax,Crizotinib,0
HCC1395,Temozolomide,MK-1775,0
HCC1419,Cisplatin,Sorafenib,0
Hs-766T,Olaparib,OSI-027,0
PANC-03-27,OSI-027,Olaparib,0
MDA-MB-453,Temozolomide,Pictilisib,0
MZ1-PC,Linsitinib,OSI-027,0
DU-4475,Trametinib,Tozasertib,0
HCC1599,Bortezomib,5-Fluorouracil,0
UACC-893,OSI-027,Camptothecin,0
SU8686,Palbociclib,Cisplatin,0
KP-1N,Oxaliplatin,Paclitaxel,0
MDA-MB-157,Axitinib,BI-2536,0
PANC-10-05,Palbociclib,Trametinib,0
MDA-MB-453,Axitinib,Taselisib,0
HCC38,PD173074,Cisplatin,0
HDQ-P1,5-Fluorouracil,Entinostat,0
HPAC,Ruxolitinib,Dactolisib,0
LS-180,Sapitinib,Oxaliplatin,0
MCF7,Vorinostat,Ribociclib,1
HCC1395,Gemcitabine,OSI-027,0
UACC-893,PD173074,Trametinib,0
CAPAN-2,Dasatinib,Crizotinib,0
LS-411N,Trametinib,Taselisib,1
HCC1419,Navitoclax,RO-3306,0
EVSA-T,Pictilisib,Gemcitabine,0
MDA-MB-436,MK-2206,Ribociclib,0
HCC1187,MK-2206,Trametinib,0
BT-20,PD173074,Venetoclax,0
AsPC-1,Ruxolitinib,Dactolisib,0
MDA-MB-157,Vorinostat,AZD6482,0
COLO-678,5-Fluorouracil,Linsitinib,0
HCC70,Axitinib,Palbociclib,0
GP5d,SCH772984,MK-1775,0
PANC-02-03,Erlotinib,LGK974,0
SW1990,Linsitinib,Ruxolitinib,0
PA-TU-8902,Lapatinib,Crizotinib,0
EFM-192A,Navitoclax,Pictilisib,1
PL4,Erlotinib,SCH772984,0
HCC1954,Palbociclib,Navitoclax,0
UACC-893,Luminespib,Doramapimod,0
BT-549,Pictilisib,GSK269962A,0
MDA-MB-330,Pictilisib,Gemcitabine,0
SW620,Taselisib,AZD8055,0
MDA-MB-157,Lapatinib,Afatinib,0
HT-29,SCH772984,Trametinib,0
RKO,Olaparib,Linsitinib,0
MFM-223,PD173074,Tozasertib,0
DU-4475,Vorinostat,Sapitinib,0
HCC2157,Pictilisib,MK-2206,0
HCC1187,Luminespib,PD173074,0
HCC1599,Luminespib,JQ1,0
MDA-MB-436,Docetaxel,Cisplatin,0
LS-180,Oxaliplatin,SB505124,0
HCC38,MK-2206,Alpelisib,0
CaR-1,Dabrafenib,Trametinib,0
HCC38,Docetaxel,Pictilisib,0
HCC1187,Cisplatin,Gemcitabine,0
MRK-nu-1,Cisplatin,Uprosertib,0
DiFi,Dabrafenib,SB216763,0
OCUB-M,5-Fluorouracil,AZD7762,0
LoVo,Navitoclax,Vinorelbine,0
HCC38,Bortezomib,Cisplatin,0
BT-483,5-Fluorouracil,Ribociclib,0
HPAC,Taselisib,Cisplatin,0
HuP-T4,Dactolisib,Irinotecan,0
HCC1143,Lapatinib,PF-4708671,0
ZR-75-30,Vorinostat,MK-1775,0
SU8686,Navitoclax,Dasatinib,0
PL4,Dactolisib,SCH772984,1
BT-474,Olaparib,Pictilisib,0
EFM-19,Linsitinib,Taselisib,0
PL4,Palbociclib,Irinotecan,0
HCC1954,Luminespib,MK-1775,0
HCC2157,Cisplatin,Venetoclax,0
CAL-51,Bortezomib,Navitoclax,0
MFM-223,Docetaxel,Linsitinib,0
NCI-H716,AZD4547,Linsitinib,0
CW-2,Oxaliplatin,LGK974,0
ZR-75-30,5-Fluorouracil,Crizotinib,0
MDA-MB-453,Axitinib,Alpelisib,0
SW1116,Navitoclax,AZD7762,0
COLO-205,MK-1775,Afatinib,0
PSN1,Trametinib,Dactolisib,1
HCC2157,MK-2206,BI-2536,0
CAL-51,AZD7762,Navitoclax,0
MDA-MB-361,Palbociclib,Alpelisib,0
CaR-1,5-Fluorouracil,AZD4547,0
BT-483,Luminespib,Temozolomide,0
SU8686,AZD7762,LGK974,0
HCC1428,PD173074,Taselisib,0
LoVo,AZD7762,SB505124,0
HCC70,Docetaxel,Paclitaxel,0
HCC1428,Docetaxel,Vorinostat,0
MDA-MB-157,Trametinib,Taselisib,0
GP5d,SB216763,LGK974,0
MFM-223,Cisplatin,Entinostat,0
HCC1187,Navitoclax,OSI-027,0
T47D,Olaparib,SB216763,0
Hs-578-T,Luminespib,SCH772984,1
CCK-81,Palbociclib,Navitoclax,0
HuP-T4,Crizotinib,Lapatinib,1
PANC-04-03,Olaparib,Taselisib,0
MDA-MB-468,Docetaxel,RO-3306,0
SW948,AZD7762,Camptothecin,1
HCT-15,AZD7762,LGK974,0
LS-123,Linsitinib,AZD8055,0
PA-TU-8902,Linsitinib,Cisplatin,0
Hs-766T,AZD7762,Navitoclax,0
BT-549,Gemcitabine,Trametinib,0
DAN-G,Navitoclax,Linsitinib,0
HuP-T4,Lapatinib,5-Fluorouracil,0
HCC1500,MK-2206,Nilotinib,0
MDA-MB-415,Crizotinib,SB216763,0
MIA-PaCa-2,Cisplatin,Olaparib,0
DAN-G,Sorafenib,Olaparib,0
HCC1500,Palbociclib,Navitoclax,0
CAL-148,Palbociclib,SCH772984,0
DU-4475,Gemcitabine,Pictilisib,0
MCF7,Gemcitabine,Dabrafenib,0
SUIT-2,Gemcitabine,Taselisib,0
BT-20,Navitoclax,Docetaxel,1
SU8686,Irinotecan,Sorafenib,0
CAL-85-1,Navitoclax,Cisplatin,0
CCK-81,Vinorelbine,AZD8055,0
PANC-02-03,LGK974,Gemcitabine,0
COLO-678,Sapitinib,Taselisib,0
ZR-75-1,Vorinostat,PF-4708671,0
CAL-120,5-Fluorouracil,AZD7762,0
CAL-148,Crizotinib,SCH772984,0
MDA-MB-415,Crizotinib,NU7441,0
UACC-812,Temozolomide,PD173074,0
HCC1806,5-Fluorouracil,Sapitinib,0
EVSA-T,Palbociclib,Luminespib,0
SUIT-2,Paclitaxel,OSI-027,0
CAL-51,Vorinostat,RO-3306,0
SNU-407,5-Fluorouracil,SB505124,0
SNU-1040,SB216763,Palbociclib,0
HuP-T3,Irinotecan,Olaparib,0
CAPAN-2,AZD7762,Ruxolitinib,0
NCI-H747,Oxaliplatin,SCH772984,0
PANC-04-03,Taselisib,Trametinib,1
SW1463,AZD7762,BMS-754807,0
MDA-MB-415,Taselisib,Trametinib,0
SW1116,Palbociclib,Linsitinib,0
JIMT-1,MK-2206,Nilotinib,0
BT-20,OSI-027,SB216763,0
SNU-C1,Taselisib,Camptothecin,0
MDA-MB-453,Navitoclax,RO-3306,0
COLO-824,Docetaxel,Vorinostat,0
MRK-nu-1,Navitoclax,Cisplatin,0
MDA-MB-453,Olaparib,Dabrafenib,0
SW1116,BMS-754807,5-Fluorouracil,0
HT55,AZD8055,Linsitinib,0
COLO-320-HSR,Crizotinib,Dabrafenib,0
CAL-85-1,5-Fluorouracil,Pictilisib,0
CAMA-1,Trametinib,NU7441,0
SNU-1040,Sapitinib,Palbociclib,0
PSN1,Paclitaxel,Oxaliplatin,0
HCC1419,Vorinostat,JQ1,1
MDA-MB-415,Temozolomide,Venetoclax,0
HCC1500,Trametinib,Axitinib,0
EVSA-T,MK-1775,Cisplatin,0
CAMA-1,Cisplatin,ZM447439,0
HCC1937,MK-2206,Navitoclax,0
OCUB-M,Lapatinib,BI-2536,0
AU565,AZD7762,Docetaxel,0
HCC1143,Taselisib,Trametinib,0
HCC2157,Navitoclax,Linsitinib,1
PSN1,Galunisertib,Ruxolitinib,0
SW1417,Palbociclib,Trametinib,0
BT-20,Bortezomib,Sapitinib,0
SW1990,AZD7762,5-Fluorouracil,0
RKO,Palbociclib,Dabrafenib,0
Hs-578-T,Trametinib,Pictilisib,0
HT55,Dabrafenib,SB505124,0
Hs-578-T,Palbociclib,Temozolomide,0
MFM-223,AZD7762,Dabrafenib,0
MCF7,Lapatinib,5-Fluorouracil,0
Hs-766T,Dactolisib,Paclitaxel,0
MDA-MB-468,Trametinib,Sapitinib,0
