cell,drug1_db,drug2_db,synergy
HCC1599,Cisplatin,Alpelisib,0
MDA-MB-436,5-Fluorouracil,Gemcitabine,0
HCC1143,Palbociclib,AZD8055,0
SW1463,Taselisib,AZD4547,0
EFM-19,Bortezomib,Nilotinib,0
EFM-192A,Vorinostat,Cisplatin,0
ZR-75-1,Bortezomib,Taselisib,0
MDA-MB-231,Taselisib,Olaparib,0
SW948,Navitoclax,SB216763,0
MDA-MB-330,OSI-027,Gemcitabine,0
CW-2,Linsitinib,Oxaliplatin,0
EFM-192A,Gemcitabine,Navitoclax,1
CAL-51,Axitinib,Luminespib,0
SW1990,AZD7762,MK-1775,0
HCC1143,Navitoclax,SB216763,0
CAL-85-1,Sapitinib,Temozolomide,0
GP5d,Camptothecin,BMS-754807,0
HCC1143,Linsitinib,5-Fluorouracil,0
MDA-MB-175-VII,AZD7762,Alisertib,0
CAL-85-1,Trametinib,ZM447439,1
SUIT-2,Trametinib,OSI-027,0
PANC-04-03,Navitoclax,Dasatinib,0
BT-20,MK-2206,NU7441,0
SW1990,Cisplatin,Trametinib,0
HDQ-P1,Gemcitabine,Vorinostat,0
SW1116,Sapitinib,Olaparib,0
JIMT-1,Vorinostat,Alpelisib,0
HCC1806,Olaparib,Palbociclib,0
CAMA-1,Temozolomide,Gemcitabine,0
CAL-120,Gemcitabine,BI-2536,0
MDA-MB-415,Vorinostat,Sorafenib,0
EFM-19,Palbociclib,Trametinib,0
EFM-19,AZD7762,Lapatinib,0
HCC1187,Linsitinib,Doramapimod,0
SW1463,Camptothecin,BMS-754807,0
MDA-MB-157,Luminespib,Linsitinib,0
HPAC,Sorafenib,Oxaliplatin,0
PSN1,Ruxolitinib,Oxaliplatin,0
EFM-192A,Axitinib,Luminespib,0
CaR-1,SB505124,MK-2206,0
HCC1419,MK-2206,Paclitaxel,0
PANC-04-03,SCH772984,Trametinib,0
BT-549,Olaparib,AZD8055,0
BT-483,Taselisib,SCH772984,0
HCC1954,OSI-027,AZD6482,0
PANC-03-27,Dactolisib,AZD7762,0
HT-115,AZD8055,Camptothecin,0
HCT-116,Linsitinib,Vinorelbine,0
RCM-1,Linsitinib,MK-1775,0
BxPC-3,LGK974,Paclitaxel,0
HCC1419,MK-1775,Lapatinib,0
SW48,Sapitinib,Palbociclib,0
HCC1143,AZD7762,MK-1775,0
LoVo,Afatinib,Camptothecin,0
UACC-812,PD173074,Bortezomib,0
PA-TU-8988T,LGK974,5-Fluorouracil,0
MDA-MB-468,PD173074,Palbociclib,0
UACC-893,Linsitinib,JQ1,1
HuP-T3,Olaparib,Oxaliplatin,0
MDA-MB-436,MK-2206,Tozasertib,0
CAPAN-2,Gemcitabine,Dactolisib,0
EFM-19,MK-1775,JQ1,0
LS-513,Taselisib,BMS-754807,0
MDA-MB-361,Palbociclib,AZD8055,0
HCC2157,Sapitinib,AZD8055,0
HCC2157,Cisplatin,Lapatinib,0
MDA-MB-361,MK-2206,AZD6482,0
CAPAN-2,Dasatinib,OSI-027,0
MDA-MB-231,Linsitinib,KU-55933,0
SW837,LGK974,5-Fluorouracil,0
OCUB-M,Cisplatin,Trametinib,0
Hs-578-T,Axitinib,Venetoclax,0
HCC2157,PD173074,NU7441,0
BT-20,PD173074,AZD7762,0
EFM-192A,5-Fluorouracil,Sapitinib,0
Hs-578-T,Vorinostat,Gemcitabine,0
YAPC,Olaparib,Oxaliplatin,0
COLO-320-HSR,SCH772984,MK-2206,0
KP-3,MK-2206,Galunisertib,0
MDST8,Crizotinib,Olaparib,0
HCT-116,LGK974,Sapitinib,0
SW48,AZD8055,Crizotinib,0
HCC1419,Trametinib,Linsitinib,0
HCC1599,Navitoclax,Afatinib,0
PANC-02-03,Dasatinib,Trametinib,0
YAPC,Navitoclax,Dasatinib,0
SW1417,AZD7762,Camptothecin,1
SW48,MK-1775,AZD7762,1
HDQ-P1,AZD7762,Venetoclax,0
Hs-766T,Sorafenib,Linsitinib,0
MDA-MB-361,Luminespib,RO-3306,0
UACC-893,Luminespib,ZM447439,0
SW1417,Dabrafenib,Crizotinib,0
HCC1500,AZD7762,Gemcitabine,0
MDA-MB-330,Axitinib,PF-4708671,0
HDQ-P1,Sapitinib,MK-1775,0
HCC1500,Cisplatin,Vorinostat,0
SW1990,Lapatinib,Cisplatin,0
PA-TU-8902,Olaparib,OSI-027,0
CAL-148,Docetaxel,BI-2536,0
SW837,BMS-754807,Afatinib,0
HCC1428,Sapitinib,Alisertib,0
AU565,Luminespib,Alisertib,0
MDA-MB-436,Axitinib,KU-55933,0
MDA-MB-330,Palbociclib,AZD6482,0
HCC2998,Sapitinib,Camptothecin,0
MZ1-PC,Erlotinib,Olaparib,0
HCC1143,Gemcitabine,MK-2206,0
JIMT-1,Sapitinib,BI-2536,0
BT-474,Pictilisib,Linsitinib,0
HuP-T4,Dactolisib,Lapatinib,0
HCC1954,Crizotinib,SCH772984,0
MDA-MB-415,Gemcitabine,PD173074,0
EFM-192A,Lapatinib,OSI-027,0
MDA-MB-175-VII,Lapatinib,NU7441,1
YAPC,MK-2206,LGK974,0
SNU-C2B,Sapitinib,AZD7762,0
PA-TU-8902,5-Fluorouracil,Taselisib,0
DAN-G,Dactolisib,Oxaliplatin,0
COLO-824,Bortezomib,Navitoclax,0
Hs-766T,AZD7762,Paclitaxel,0
BxPC-3,Irinotecan,OSI-027,0
HT55,LGK974,Oxaliplatin,0
HCC1569,Pictilisib,Camptothecin,0
MDA-MB-361,Luminespib,Camptothecin,0
DiFi,Camptothecin,Vinorelbine,0
ZR-75-1,Lapatinib,Navitoclax,0
PANC-10-05,Olaparib,OSI-027,0
BT-483,Palbociclib,GSK269962A,0
AU565,Lapatinib,Uprosertib,0
KP-2,LGK974,SCH772984,0
HCC1937,Linsitinib,OSI-027,0
MDA-MB-231,Olaparib,Linsitinib,0
MRK-nu-1,Taselisib,Uprosertib,0
OCUB-M,PD173074,Tozasertib,0
HT-115,Crizotinib,Taselisib,0
KM12,MK-1775,5-Fluorouracil,0
HCC1428,Navitoclax,Trametinib,0
SW48,Vinorelbine,LGK974,0
MDA-MB-157,Sapitinib,Alisertib,0
OCUB-M,Olaparib,Palbociclib,0
CAL-85-1,PD173074,MK-1775,0
HCC38,Palbociclib,SB216763,0
HCC1428,Temozolomide,NU7441,0
CaR-1,MK-1775,Olaparib,0
DU-4475,Sapitinib,GSK269962A,0
HCC1954,Trametinib,Camptothecin,0
KP-2,Palbociclib,Lapatinib,1
HCC70,Docetaxel,AZD7762,0
HCC1954,Navitoclax,Entinostat,0
HCC1419,Vorinostat,Palbociclib,0
BT-483,Crizotinib,OSI-027,1
MDA-MB-175-VII,Docetaxel,AZD7762,0
SUIT-2,Ruxolitinib,MK-2206,0
MDA-MB-231,Cisplatin,Sapitinib,0
SW48,Navitoclax,SB505124,1
PANC-08-13,OSI-027,Galunisertib,0
MIA-PaCa-2,Gemcitabine,Dactolisib,0
PANC-08-13,Ruxolitinib,Galunisertib,0
AsPC-1,Navitoclax,AZD7762,1
GP5d,AZD8055,Vinorelbine,0
CAL-120,MK-2206,Entinostat,0
CAL-148,Navitoclax,Olaparib,1
SW48,AZD7762,MK-2206,0
UACC-812,Sapitinib,Axitinib,0
MIA-PaCa-2,Ruxolitinib,Dasatinib,0
HCC1806,Bortezomib,PD173074,0
BxPC-3,Crizotinib,SCH772984,0
CAL-120,Axitinib,PF-4708671,0
CAL-85-1,Navitoclax,Bortezomib,0
AU565,MK-1775,RO-3306,0
DiFi,AZD4547,AZD8055,0
SW1463,MK-1775,LGK974,0
PL4,Gemcitabine,Taselisib,0
HCC1419,Bortezomib,Temozolomide,0
SNU-C5,SCH772984,Sapitinib,0
COLO-205,Navitoclax,AZD7762,0
HDQ-P1,PD173074,Palbociclib,0
CAL-51,Taselisib,Tozasertib,0
OCUB-M,Linsitinib,KU-55933,0
MZ1-PC,SCH772984,Sorafenib,0
NCI-H747,Afatinib,Olaparib,0
MDA-MB-361,Lapatinib,MK-1775,0
HCC1569,Taselisib,RO-3306,0
CAL-148,Palbociclib,Bortezomib,0
MDA-MB-330,Trametinib,Nilotinib,0
CL-11,5-Fluorouracil,BMS-754807,0
MDA-MB-415,MK-1775,AZD6482,0
SW948,SB216763,Olaparib,0
MDA-MB-436,Bortezomib,Cisplatin,0
PANC-10-05,MK-1775,Oxaliplatin,0
SU8686,Erlotinib,Lapatinib,0
EFM-19,Navitoclax,Afatinib,0
SW1116,Dabrafenib,Crizotinib,0
MDA-MB-468,MK-2206,Pictilisib,0
MDA-MB-453,Gemcitabine,Vorinostat,0
MRK-nu-1,Temozolomide,Crizotinib,0
CFPAC-1,Palbociclib,OSI-027,0
BT-549,MK-2206,AZD7762,0
NCI-H716,SCH772984,BMS-754807,0
MDA-MB-330,Axitinib,BI-2536,0
HDQ-P1,Linsitinib,5-Fluorouracil,0
HCC1419,Luminespib,Sorafenib,0
PANC-04-03,Oxaliplatin,Navitoclax,0
HCC1143,Crizotinib,Taselisib,0
Hs-766T,Crizotinib,MK-2206,1
HCC1954,Luminespib,Ribociclib,0
HCC1569,Bortezomib,Navitoclax,0
MDA-MB-157,Lapatinib,Docetaxel,0
SNU-175,Olaparib,Oxaliplatin,0
CAMA-1,Palbociclib,RO-3306,0
HCC1419,Pictilisib,SB216763,0
MFM-223,5-Fluorouracil,Doramapimod,0
SNU-C1,Oxaliplatin,LGK974,0
PANC-02-03,Dactolisib,SCH772984,0
MFM-223,Pictilisib,Paclitaxel,0
LS-123,LGK974,SB216763,0
CAMA-1,Docetaxel,PF-4708671,0
JIMT-1,Luminespib,RO-3306,0
DU-4475,Crizotinib,NU7441,0
MRK-nu-1,Temozolomide,NU7441,0
COLO-320-HSR,Trametinib,Camptothecin,0
JIMT-1,Docetaxel,Trametinib,0
SW1116,AZD4547,Sapitinib,0
HCC1143,OSI-027,Paclitaxel,0
CCK-81,Navitoclax,Camptothecin,0
CAL-148,Sapitinib,Uprosertib,0
BT-483,Luminespib,Wee1 Inhibitor,0
MDA-MB-468,5-Fluorouracil,Uprosertib,0
MDA-MB-436,Sapitinib,Taselisib,0
PANC-03-27,Trametinib,Linsitinib,0
CAL-85-1,Olaparib,Palbociclib,0
RKO,5-Fluorouracil,Olaparib,0
MDA-MB-453,Pictilisib,MK-1775,0
COLO-205,SB505124,MK-2206,0
MDA-MB-231,Gemcitabine,Sapitinib,0
HCC70,Navitoclax,Sorafenib,0
MDA-MB-157,Bortezomib,Paclitaxel,0
SNU-81,Palbociclib,SB216763,0
SW1116,Vinorelbine,Dabrafenib,0
KP-1N,Navitoclax,Olaparib,0
SU8686,Gemcitabine,Taselisib,0
MDA-MB-175-VII,Trametinib,RO-3306,0
BxPC-3,Lapatinib,5-Fluorouracil,0
MDA-MB-361,MK-2206,Lapatinib,1
MDA-MB-415,Sapitinib,Alisertib,0
COLO-678,Camptothecin,Navitoclax,0
CAMA-1,MK-1775,Palbociclib,0
CAL-85-1,Gemcitabine,Lapatinib,0
C2BBe1,Trametinib,Navitoclax,0
T84,Crizotinib,Oxaliplatin,0
JIMT-1,MK-1775,ZM447439,0
SW837,Navitoclax,Afatinib,0
MDA-MB-436,MK-2206,MK-1775,0
SUIT-2,Navitoclax,Erlotinib,0
HCC1806,AZD7762,Alisertib,0
HDQ-P1,PD173074,NU7441,0
PSN1,Olaparib,Ruxolitinib,0
PANC-03-27,Gemcitabine,Lapatinib,0
MDA-MB-175-VII,Temozolomide,Crizotinib,0
ZR-75-30,Temozolomide,ZM447439,0
KP-3,Palbociclib,Trametinib,0
PANC-03-27,Linsitinib,Navitoclax,0
BxPC-3,Galunisertib,Irinotecan,0
MDST8,MK-2206,AZD7762,0
LS-180,Navitoclax,Olaparib,0
MIA-PaCa-2,5-Fluorouracil,Trametinib,0
BT-549,Crizotinib,Venetoclax,0
GP5d,LGK974,Taselisib,0
LS-180,Crizotinib,Palbociclib,0
PANC-03-27,Oxaliplatin,AZD7762,0
KP-4,Dasatinib,Galunisertib,0
YAPC,Irinotecan,Sorafenib,0
MCF7,Axitinib,NU7441,0
CAL-148,MK-1775,Camptothecin,0
BT-474,Luminespib,GSK269962A,0
KP-2,MK-2206,Olaparib,0
NCI-H716,Navitoclax,Crizotinib,0
HCC1806,Crizotinib,RO-3306,0
MCF7,Navitoclax,PD173074,0
EVSA-T,Temozolomide,AZD8055,0
GP5d,Sapitinib,Taselisib,0
BT-474,Sapitinib,Wee1 Inhibitor,0
RKO,SCH772984,Dabrafenib,0
KP-1N,Palbociclib,Galunisertib,0
CFPAC-1,Lapatinib,Crizotinib,1
KP-3,MK-1775,Dasatinib,0
HCC2157,Crizotinib,Entinostat,0
LS-123,Navitoclax,Vinorelbine,1
SNU-81,Vinorelbine,Dabrafenib,0
COLO-205,Dabrafenib,Afatinib,0
BT-474,AZD7762,AZD6482,0
CAPAN-1,5-Fluorouracil,Dactolisib,0
PANC-03-27,OSI-027,Dasatinib,0
HCC1395,PD173074,5-Fluorouracil,0
ZR-75-1,Navitoclax,Tozasertib,0
HT55,Sapitinib,Olaparib,0
HCC2218,5-Fluorouracil,Alisertib,0
MCF7,Taselisib,Crizotinib,0
RCM-1,LGK974,Afatinib,0
SU8686,Galunisertib,Irinotecan,0
HuP-T4,5-Fluorouracil,Olaparib,0
T47D,Temozolomide,Uprosertib,0
UACC-893,Sapitinib,KU-55933,0
PANC-08-13,SCH772984,Ruxolitinib,0
MDA-MB-231,Olaparib,Sapitinib,0
Hs-578-T,Trametinib,OSI-027,0
PL4,Irinotecan,Oxaliplatin,0
HCC1395,Trametinib,SCH772984,0
HCC38,PD173074,RO-3306,0
KP-1N,Dasatinib,Oxaliplatin,0
HCC2218,Pictilisib,SB216763,0
MDA-MB-175-VII,Axitinib,BI-2536,0
HCC1569,OSI-027,Axitinib,0
Hs-766T,MK-2206,Linsitinib,0
HCC1599,Olaparib,Camptothecin,0
HCC1143,Navitoclax,SCH772984,0
CAL-120,Bortezomib,Luminespib,0
SNU-175,Navitoclax,MK-2206,0
CAL-148,Cisplatin,Paclitaxel,0
SW948,MK-1775,Palbociclib,0
HCC1187,Vorinostat,Doramapimod,0
SNU-175,LGK974,5-Fluorouracil,0
HCC38,Sapitinib,Alisertib,0
MFM-223,Cisplatin,Wee1 Inhibitor,0
EVSA-T,Navitoclax,Temozolomide,0
HCT-116,MK-2206,Sapitinib,0
HCC70,Navitoclax,Trametinib,1
HCC1954,Linsitinib,Temozolomide,0
MDA-MB-231,MK-2206,NU7441,0
Hs-766T,Sorafenib,Dactolisib,0
HCC1937,Navitoclax,Sorafenib,0
SW620,LGK974,AZD4547,0
CAL-85-1,MK-1775,GSK269962A,0
LS-513,5-Fluorouracil,AZD4547,0
MDA-MB-175-VII,Lapatinib,OSI-027,1
DU-4475,Linsitinib,Doramapimod,0
BT-474,Bortezomib,MK-1775,0
SW620,Crizotinib,SCH772984,0
BT-483,MK-2206,KU-55933,0
COLO-824,5-Fluorouracil,JQ1,0
HCC2998,5-Fluorouracil,Taselisib,0
Hs-578-T,Vorinostat,Cisplatin,0
HCC1954,Sapitinib,Dabrafenib,0
SNU-81,SB505124,5-Fluorouracil,0
LS-123,Afatinib,SB505124,0
UACC-893,Cisplatin,Vorinostat,0
MDA-MB-330,Luminespib,AZD8055,0
ZR-75-30,Trametinib,Taselisib,0
HT-29,Taselisib,BMS-754807,0
HCC1806,Docetaxel,Venetoclax,0
MFM-223,Gemcitabine,Palbociclib,0
BT-549,Navitoclax,MK-1775,0
HCC38,Trametinib,Olaparib,0
MCF7,PD173074,Dabrafenib,0
LS-123,Vinorelbine,AZD4547,0
SNU-407,Taselisib,AZD4547,0
SW1990,Cisplatin,Paclitaxel,0
OCUB-M,OSI-027,SCH772984,0
KP-3,Gemcitabine,Lapatinib,0
YAPC,Dasatinib,Crizotinib,0
HCC70,Olaparib,Linsitinib,0
HCC1599,Sapitinib,MK-1775,0
COLO-320-HSR,Camptothecin,AZD7762,0
Hs-766T,Navitoclax,Sorafenib,0
HCC1937,Temozolomide,AZD7762,0
NCI-H508,AZD8055,Camptothecin,0
CAPAN-2,Taselisib,Galunisertib,0
CAL-120,Sapitinib,Linsitinib,0
HCC1806,Palbociclib,SCH772984,0
ZR-75-1,Luminespib,NU7441,0
HCC1428,Luminespib,GSK269962A,0
HCC202,OSI-027,Docetaxel,0
SNU-407,Dabrafenib,AZD4547,1
HCC1937,MK-1775,Taselisib,0
SNU-407,Olaparib,Sapitinib,0
HCC1599,MK-1775,NU7441,0
T47D,Lapatinib,Entinostat,0
MFM-223,Gemcitabine,Crizotinib,0
PANC-04-03,Cisplatin,Crizotinib,0
MDA-MB-330,Lapatinib,Sorafenib,0
HCC202,OSI-027,AZD7762,0
LS-123,Dabrafenib,Olaparib,0
HCC1569,Sapitinib,Camptothecin,0
HCC1954,Temozolomide,5-Fluorouracil,0
BT-483,Bortezomib,Entinostat,0
NCI-H716,Linsitinib,SCH772984,0
MDA-MB-330,MK-2206,Sapitinib,0
HCC1500,Lapatinib,Docetaxel,0
KP-4,Dactolisib,Dasatinib,0
MDA-MB-415,Vorinostat,Doramapimod,0
HuP-T4,OSI-027,Palbociclib,0
BT-20,Crizotinib,Docetaxel,0
HDQ-P1,Temozolomide,Venetoclax,0
HCC2218,MK-1775,Lapatinib,0
SW837,SCH772984,Vinorelbine,0
COLO-320-HSR,Taselisib,Oxaliplatin,0
MDST8,5-Fluorouracil,Navitoclax,0
CL-11,Dabrafenib,Crizotinib,0
CAL-85-1,Palbociclib,Entinostat,0
BT-483,Palbociclib,AZD8055,0
HT55,Sapitinib,Crizotinib,0
MZ1-PC,Lapatinib,Palbociclib,0
HCC1937,Trametinib,RO-3306,0
SNU-C2B,Afatinib,Oxaliplatin,0
BT-20,Linsitinib,Uprosertib,0
HCC2998,Oxaliplatin,LGK974,0
ZR-75-30,AZD7762,MK-1775,0
OCUB-M,Pictilisib,OSI-027,0
AU565,Cisplatin,Uprosertib,0
EVSA-T,Linsitinib,KU-55933,0
MDA-MB-436,5-Fluorouracil,Cisplatin,0
LS-123,BMS-754807,LGK974,0
BT-549,Navitoclax,BI-2536,1
CAPAN-2,Ruxolitinib,Oxaliplatin,0
HCC1954,Luminespib,MK-2206,0
ZR-75-30,MK-1775,Tozasertib,0
PA-TU-8902,MK-2206,Paclitaxel,0
HCC1428,PD173074,Trametinib,0
CAPAN-1,Ruxolitinib,Lapatinib,0
MZ1-PC,Trametinib,5-Fluorouracil,0
ZR-75-1,Temozolomide,Docetaxel,0
SNU-C5,AZD4547,Crizotinib,0
SW1116,Camptothecin,BMS-754807,0
MFM-223,Lapatinib,Paclitaxel,0
HCC1937,PD173074,Sorafenib,0
NCI-H716,Dabrafenib,Camptothecin,0
HCC1806,Navitoclax,Cisplatin,0
HT-29,AZD8055,LGK974,0
MDA-MB-231,Navitoclax,Camptothecin,1
HPAC,Dasatinib,5-Fluorouracil,1
HCC1806,Bortezomib,Temozolomide,0
JIMT-1,MK-1775,Alpelisib,0
HDQ-P1,Pictilisib,SB216763,0
MRK-nu-1,Navitoclax,Olaparib,0
PA-TU-8902,Navitoclax,MK-2206,0
MFM-223,AZD7762,KU-55933,0
SW1417,Olaparib,Camptothecin,0
SW1990,Navitoclax,Crizotinib,0
Hs-766T,Olaparib,OSI-027,0
MDA-MB-453,Temozolomide,Pictilisib,0
MZ1-PC,Linsitinib,OSI-027,0
HCC1569,MK-1775,Paclitaxel,0
DU-4475,Trametinib,Tozasertib,0
HCC1599,Bortezomib,5-Fluorouracil,0
UACC-893,OSI-027,Camptothecin,0
KP-1N,Oxaliplatin,Paclitaxel,0
MDA-MB-157,Axitinib,BI-2536,0
PANC-10-05,Palbociclib,Trametinib,0
MDA-MB-453,Axitinib,Taselisib,0
LoVo,SB216763,Dabrafenib,0
HPAC,Ruxolitinib,Dactolisib,0
MCF7,Vorinostat,Ribociclib,1
UACC-893,PD173074,Trametinib,0
HCC1569,Navitoclax,BI-2536,0
CAPAN-2,Dasatinib,Crizotinib,0
LS-411N,Trametinib,Taselisib,1
HCC1419,Navitoclax,RO-3306,0
BT-20,PD173074,Venetoclax,0
LoVo,LGK974,Sapitinib,0
DAN-G,Dasatinib,Trametinib,1
AsPC-1,Ruxolitinib,Dactolisib,0
MDA-MB-175-VII,Navitoclax,Olaparib,0
HCC1599,Lapatinib,Entinostat,0
MDA-MB-157,Vorinostat,AZD6482,0
COLO-678,5-Fluorouracil,Linsitinib,0
HCC70,Axitinib,Palbociclib,0
CL-11,Sapitinib,Camptothecin,0
JIMT-1,Taselisib,5-Fluorouracil,0
BT-549,Axitinib,Paclitaxel,0
HT-115,LGK974,Dabrafenib,0
CAPAN-2,Irinotecan,AZD7762,0
PA-TU-8902,Lapatinib,Crizotinib,0
PL4,Erlotinib,SCH772984,0
BT-549,Pictilisib,GSK269962A,0
SW620,Taselisib,AZD8055,0
MDA-MB-157,Lapatinib,Afatinib,0
HT-29,SCH772984,Trametinib,0
RKO,Olaparib,Linsitinib,0
MFM-223,PD173074,Tozasertib,0
CAMA-1,PD173074,KU-55933,0
DU-4475,Vorinostat,Sapitinib,0
HCC2157,Pictilisib,MK-2206,0
HCC1599,Luminespib,JQ1,0
HDQ-P1,OSI-027,Palbociclib,0
LS-180,Oxaliplatin,SB505124,0
HCC38,MK-2206,Alpelisib,0
AU565,Navitoclax,BI-2536,0
CaR-1,Dabrafenib,Trametinib,0
KP-4,Galunisertib,Crizotinib,0
HCC1187,Cisplatin,Gemcitabine,0
MRK-nu-1,Cisplatin,Uprosertib,0
HCC1954,OSI-027,AZD7762,0
DiFi,Dabrafenib,SB216763,0
OCUB-M,5-Fluorouracil,AZD7762,0
MZ1-PC,OSI-027,5-Fluorouracil,0
Hs-578-T,Cisplatin,JQ1,0
HCC1954,MK-1775,AZD7762,1
LoVo,Navitoclax,Vinorelbine,0
HCC38,Bortezomib,Cisplatin,0
HCC1395,Palbociclib,PD173074,0
ZR-75-30,Vorinostat,MK-1775,0
SU8686,Navitoclax,Dasatinib,0
JIMT-1,MK-1775,Taselisib,0
BT-549,5-Fluorouracil,Gemcitabine,0
PL4,Dactolisib,SCH772984,1
PA-TU-8988T,Cisplatin,Lapatinib,0
BT-474,Olaparib,Pictilisib,0
CAMA-1,Bortezomib,Vorinostat,0
EFM-19,Linsitinib,Taselisib,0
SNU-C5,SB505124,Linsitinib,0
CAL-51,Bortezomib,Navitoclax,0
CW-2,Oxaliplatin,LGK974,0
COLO-824,Lapatinib,Paclitaxel,0
PANC-03-27,MK-2206,Galunisertib,0
COLO-205,MK-2206,AZD4547,0
PANC-03-27,Navitoclax,Oxaliplatin,0
MDA-MB-453,Axitinib,Alpelisib,0
SW1116,Navitoclax,AZD7762,0
CAL-51,Docetaxel,Axitinib,0
COLO-205,MK-1775,Afatinib,0
HCC2157,MK-2206,BI-2536,0
ZR-75-1,Temozolomide,Vorinostat,0
MDA-MB-361,Palbociclib,Alpelisib,0
CAMA-1,Gemcitabine,PD173074,0
HCC1937,Crizotinib,JQ1,0
HDQ-P1,Pictilisib,Temozolomide,0
CaR-1,5-Fluorouracil,AZD4547,0
OCUB-M,Crizotinib,MK-2206,0
BT-483,Luminespib,Temozolomide,0
HCC1428,Docetaxel,Vorinostat,0
MDA-MB-157,Trametinib,Taselisib,0
GP5d,SB216763,LGK974,0
DAN-G,Dactolisib,Palbociclib,0
MDA-MB-415,Lapatinib,Taselisib,0
MDA-MB-453,Gemcitabine,Nilotinib,0
Hs-578-T,Cisplatin,Dabrafenib,0
HuP-T4,Crizotinib,Lapatinib,1
PANC-04-03,Olaparib,Taselisib,0
MFM-223,Pictilisib,Axitinib,0
MDA-MB-468,Docetaxel,RO-3306,0
SW948,AZD7762,Camptothecin,1
HCC1143,Olaparib,SCH772984,0
MDST8,Oxaliplatin,AZD8055,0
CAL-85-1,Cisplatin,BI-2536,0
MIA-PaCa-2,Olaparib,SCH772984,0
HuP-T4,Lapatinib,5-Fluorouracil,0
MDA-MB-330,PD173074,AZD7762,0
MDA-MB-415,Crizotinib,SB216763,0
DAN-G,Sorafenib,Olaparib,0
PANC-03-27,Crizotinib,Ruxolitinib,0
SW48,LGK974,Dabrafenib,0
CAL-148,Palbociclib,SCH772984,0
DU-4475,Gemcitabine,Pictilisib,0
MCF7,Gemcitabine,Dabrafenib,0
SUIT-2,Gemcitabine,Taselisib,0
HCC1395,5-Fluorouracil,Alisertib,0
SU8686,Irinotecan,Sorafenib,0
CAL-85-1,Navitoclax,Cisplatin,0
HCC1143,MK-1775,Tozasertib,0
CCK-81,Vinorelbine,AZD8055,0
PANC-02-03,LGK974,Gemcitabine,0
COLO-678,Sapitinib,Taselisib,0
HCT-15,Sapitinib,BMS-754807,0
CAL-120,5-Fluorouracil,AZD7762,0
CAL-148,Crizotinib,SCH772984,0
MDA-MB-415,Crizotinib,NU7441,0
UACC-812,Temozolomide,PD173074,0
HCC1806,5-Fluorouracil,Sapitinib,0
SUIT-2,Paclitaxel,OSI-027,0
BT-549,MK-2206,Wee1 Inhibitor,0
SNU-407,5-Fluorouracil,SB505124,0
SNU-1040,SB216763,Palbociclib,0
RKO,Linsitinib,SCH772984,1
T47D,Olaparib,AZD8055,0
HDQ-P1,PD173074,Doramapimod,0
PA-TU-8988T,Crizotinib,Ruxolitinib,0
SW1990,Oxaliplatin,Trametinib,0
MDA-MB-175-VII,Pictilisib,Linsitinib,0
NCI-H747,Oxaliplatin,SCH772984,0
PANC-04-03,Taselisib,Trametinib,1
SW1463,AZD7762,BMS-754807,0
MDA-MB-415,Taselisib,Trametinib,0
SNU-C5,AZD8055,Vinorelbine,0
NCI-H747,MK-1775,Navitoclax,0
SNU-81,MK-1775,MK-2206,1
MDA-MB-453,Navitoclax,RO-3306,0
COLO-824,Docetaxel,Vorinostat,0
MRK-nu-1,Navitoclax,Cisplatin,0
DiFi,Sapitinib,Vinorelbine,0
HCT-15,Taselisib,AZD4547,0
HCT-15,Palbociclib,SB216763,0
CW-2,Dabrafenib,AZD4547,0
BT-20,Gemcitabine,Sapitinib,0
HCC1937,OSI-027,Vorinostat,0
HT55,AZD8055,Linsitinib,0
MIA-PaCa-2,OSI-027,Linsitinib,1
HCC1806,Bortezomib,Doramapimod,0
ZR-75-1,Cisplatin,Tozasertib,0
CAPAN-1,Paclitaxel,Lapatinib,0
Hs-578-T,Taselisib,Tozasertib,0
SNU-1040,Sapitinib,Palbociclib,0
KP-1N,5-Fluorouracil,Gemcitabine,0
MDA-MB-415,Temozolomide,Venetoclax,0
HCC1500,Trametinib,Axitinib,0
MDST8,Palbociclib,SB216763,0
Hs-578-T,Docetaxel,Temozolomide,0
AU565,AZD7762,Docetaxel,0
HCC1143,Taselisib,Trametinib,0
PSN1,Galunisertib,Ruxolitinib,0
SW1417,Palbociclib,Trametinib,0
SW1990,AZD7762,5-Fluorouracil,0
RKO,Palbociclib,Dabrafenib,0
Hs-578-T,Trametinib,Pictilisib,0
HT55,Dabrafenib,SB505124,0
MCF7,Lapatinib,5-Fluorouracil,0
Hs-766T,Dactolisib,Paclitaxel,0
MRK-nu-1,Temozolomide,Alpelisib,0
CAMA-1,Olaparib,MK-1775,0
HCC1395,Navitoclax,Cisplatin,0
HCC1419,PD173074,Linsitinib,0
MDA-MB-175-VII,Navitoclax,Temozolomide,0
HCC1500,Temozolomide,Navitoclax,0
COLO-320-HSR,Sapitinib,SCH772984,0
HCC1187,Pictilisib,Nilotinib,0
UACC-812,5-Fluorouracil,Navitoclax,0
MDA-MB-415,OSI-027,Uprosertib,0
LS-180,Vinorelbine,Linsitinib,0
BxPC-3,Galunisertib,5-Fluorouracil,0
BT-20,Vorinostat,AZD8055,0
AU565,Temozolomide,Vorinostat,0
HCC2218,Taselisib,Crizotinib,0
HCC1143,Lapatinib,MK-1775,0
