cell_line_names,anchor_names,library_names,labels
MDA-MB-175-VII,Docetaxel,Sorafenib,0
HCC1806,Vorinostat,PD173074,0
OCUB-M,Bortezomib,Venetoclax,0
CAPAN-1,Taselisib,Galunisertib,0
MDA-MB-157,Cisplatin,Entinostat,0
PSN1,MK-1775,5-Fluorouracil,0
AU565,Trametinib,Palbociclib,0
DU-4475,Trametinib,GSK269962A,0
COLO-205,Sapitinib,SCH772984,0
CW-2,Camptothecin,Sapitinib,0
COLO-824,Temozolomide,Alisertib,0
HCC1143,Palbociclib,AZD8055,0
EFM-19,Bortezomib,Nilotinib,0
EFM-192A,Vorinostat,Cisplatin,0
AU565,MK-2206,Temozolomide,0
C2BBe1,Crizotinib,Camptothecin,0
PA-TU-8988T,Cisplatin,Taselisib,0
BxPC-3,Gemcitabine,Erlotinib,0
CW-2,Linsitinib,Oxaliplatin,0
EFM-192A,Gemcitabine,Navitoclax,1
CAL-51,Axitinib,Luminespib,0
SW1990,AZD7762,MK-1775,0
MDA-MB-157,AZD7762,Afatinib,0
EFM-19,Crizotinib,Camptothecin,0
HCC1143,Navitoclax,SB216763,0
CAL-85-1,Sapitinib,Temozolomide,0
HCC1143,Linsitinib,5-Fluorouracil,0
MRK-nu-1,OSI-027,MK-2206,1
MDA-MB-175-VII,AZD7762,Alisertib,0
CAL-85-1,Trametinib,ZM447439,1
SUIT-2,Trametinib,OSI-027,0
BT-20,MK-2206,NU7441,0
SW1990,Cisplatin,Trametinib,0
DU-4475,Gemcitabine,MK-1775,1
JIMT-1,Vorinostat,Alpelisib,0
HCC1806,Olaparib,Palbociclib,0
HCC1143,AZD7762,Axitinib,0
CAMA-1,Temozolomide,Gemcitabine,0
HCC2218,Pictilisib,Entinostat,0
EFM-19,Palbociclib,Trametinib,0
EFM-19,AZD7762,Lapatinib,0
HCC1187,Linsitinib,Doramapimod,0
HCC1500,Lapatinib,JQ1,1
UACC-893,OSI-027,Alisertib,0
MDA-MB-157,Luminespib,Linsitinib,0
HPAC,Sorafenib,Oxaliplatin,0
HCC1143,Bortezomib,SCH772984,0
PSN1,Ruxolitinib,Oxaliplatin,0
HCC1187,Palbociclib,NU7441,0
EFM-192A,Axitinib,Luminespib,0
CaR-1,SB505124,MK-2206,0
HCC2157,Docetaxel,Palbociclib,0
MDA-MB-175-VII,Axitinib,Lapatinib,0
BT-483,Taselisib,SCH772984,0
KP-1N,5-Fluorouracil,Lapatinib,0
HCC2218,Sapitinib,Pictilisib,1
HCC1954,OSI-027,AZD6482,0
PANC-03-27,Dactolisib,AZD7762,0
PANC-08-13,Paclitaxel,Sorafenib,0
HCC1500,Linsitinib,SB216763,0
MDA-MB-157,5-Fluorouracil,Sorafenib,0
HT-115,AZD8055,Camptothecin,0
HCT-116,Linsitinib,Vinorelbine,0
BxPC-3,LGK974,Paclitaxel,0
HCC1143,AZD7762,MK-1775,0
HCC1143,Palbociclib,MK-2206,0
UACC-812,PD173074,Bortezomib,0
HCC1806,Gemcitabine,Tozasertib,0
PA-TU-8988T,LGK974,5-Fluorouracil,0
MDA-MB-468,PD173074,Palbociclib,0
UACC-893,Linsitinib,JQ1,1
HuP-T3,Olaparib,Oxaliplatin,0
HCC2157,AZD7762,SCH772984,0
C2BBe1,Palbociclib,Olaparib,0
CAPAN-2,Gemcitabine,Dactolisib,0
EFM-19,MK-1775,JQ1,0
LS-513,Taselisib,BMS-754807,0
JIMT-1,Luminespib,Dabrafenib,0
HCC2157,Sapitinib,AZD8055,0
HCC2157,Cisplatin,Lapatinib,0
CAPAN-2,Dasatinib,OSI-027,0
SW837,LGK974,5-Fluorouracil,0
HCC1569,Cisplatin,Olaparib,0
OCUB-M,Cisplatin,Trametinib,0
CAL-51,Luminespib,AZD7762,0
SW620,Linsitinib,Afatinib,0
HCC1500,Pictilisib,Entinostat,0
Hs-578-T,Axitinib,Venetoclax,0
HCC2157,PD173074,NU7441,0
BT-20,PD173074,AZD7762,0
EFM-192A,5-Fluorouracil,Sapitinib,0
Hs-578-T,Vorinostat,Gemcitabine,0
KP-3,MK-2206,Galunisertib,0
HCT-116,LGK974,Sapitinib,0
PSN1,Olaparib,Trametinib,0
AU565,PD173074,Alisertib,0
BT-483,Crizotinib,Uprosertib,0
HCC2998,Oxaliplatin,Olaparib,0
HCC1569,Pictilisib,RO-3306,0
UACC-893,Luminespib,ZM447439,0
CCK-81,Olaparib,MK-2206,0
HCC1500,AZD7762,Gemcitabine,0
EFM-19,Taselisib,Cisplatin,0
COLO-824,Temozolomide,Tozasertib,0
CAL-148,Taselisib,Vorinostat,0
HCC1500,Cisplatin,Vorinostat,0
SW1990,Lapatinib,Cisplatin,0
PA-TU-8902,Olaparib,OSI-027,0
HCC1187,AZD7762,Crizotinib,0
CAL-148,Docetaxel,BI-2536,0
SW837,BMS-754807,Afatinib,0
KP-1N,5-Fluorouracil,LGK974,0
KP-1N,Dactolisib,Cisplatin,0
PA-TU-8988T,Irinotecan,MK-2206,0
HCC1428,Sapitinib,Alisertib,0
AU565,Luminespib,Alisertib,0
DiFi,Oxaliplatin,Afatinib,0
HCC2998,Sapitinib,Camptothecin,0
DiFi,Dabrafenib,5-Fluorouracil,0
MZ1-PC,Erlotinib,Olaparib,0
HCC1143,Gemcitabine,MK-2206,0
JIMT-1,Sapitinib,BI-2536,0
HCC1954,Lapatinib,Alisertib,0
DU-4475,5-Fluorouracil,SCH772984,0
SW620,SCH772984,LGK974,0
HuP-T4,Dactolisib,Lapatinib,0
HT-115,Crizotinib,AZD4547,0
HCC1143,Bortezomib,Wee1 Inhibitor,0
HuP-T3,Palbociclib,MK-2206,0
HCC1954,Crizotinib,SCH772984,0
HCC1937,Palbociclib,PF-4708671,0
EFM-192A,Lapatinib,OSI-027,0
CAL-85-1,5-Fluorouracil,MK-2206,0
MDA-MB-175-VII,Lapatinib,NU7441,1
SNU-C2B,Sapitinib,AZD7762,0
PA-TU-8902,5-Fluorouracil,Taselisib,0
COLO-824,Bortezomib,Navitoclax,0
SW837,Trametinib,Dabrafenib,0
HT-29,Trametinib,AZD8055,0
BxPC-3,Irinotecan,OSI-027,0
MIA-PaCa-2,SCH772984,MK-1775,0
HCC1569,Pictilisib,Camptothecin,0
DiFi,Camptothecin,Vinorelbine,0
PANC-10-05,Olaparib,OSI-027,0
BT-483,Palbociclib,GSK269962A,0
AU565,Lapatinib,Uprosertib,0
KP-2,LGK974,SCH772984,0
HCC1937,Linsitinib,OSI-027,0
MZ1-PC,Dasatinib,SCH772984,0
MRK-nu-1,Taselisib,Uprosertib,0
HCC2157,AZD7762,Wee1 Inhibitor,0
LS-123,SB505124,Navitoclax,0
OCUB-M,PD173074,Tozasertib,0
HT-115,Crizotinib,Taselisib,0
SNU-C1,AZD4547,Oxaliplatin,0
PSN1,Trametinib,Irinotecan,0
HCC1428,Navitoclax,Trametinib,0
KP-3,Crizotinib,Irinotecan,0
MDA-MB-157,Sapitinib,Alisertib,0
MRK-nu-1,Docetaxel,PD173074,0
OCUB-M,Olaparib,Palbociclib,0
MRK-nu-1,5-Fluorouracil,ZM447439,0
CAL-85-1,PD173074,MK-1775,0
HCC1428,Temozolomide,NU7441,0
CaR-1,MK-1775,Olaparib,0
DU-4475,Sapitinib,GSK269962A,0
HCC1954,Trametinib,Camptothecin,0
KP-2,Palbociclib,Lapatinib,1
HCC1954,Navitoclax,Entinostat,0
EFM-19,Taselisib,Alpelisib,0
MDA-MB-157,Taselisib,AZD7762,0
BT-483,Crizotinib,OSI-027,1
BT-20,Olaparib,Venetoclax,0
MDA-MB-175-VII,Docetaxel,AZD7762,0
MDA-MB-157,Taselisib,Doramapimod,0
HuP-T3,SCH772984,Paclitaxel,0
HCC1143,Linsitinib,Ribociclib,0
DU-4475,Luminespib,SB216763,0
SUIT-2,Ruxolitinib,MK-2206,0
PANC-08-13,OSI-027,Galunisertib,0
MIA-PaCa-2,Gemcitabine,Dactolisib,0
PANC-08-13,Ruxolitinib,Galunisertib,0
HCC2998,Crizotinib,Navitoclax,0
CAL-148,Navitoclax,Olaparib,1
UACC-812,Sapitinib,Axitinib,0
MIA-PaCa-2,Ruxolitinib,Dasatinib,0
LS-411N,SCH772984,SB216763,0
HCC1806,Bortezomib,PD173074,0
BxPC-3,Crizotinib,SCH772984,0
JIMT-1,5-Fluorouracil,Sorafenib,0
BT-20,Taselisib,Alpelisib,0
CAL-85-1,Navitoclax,Bortezomib,0
AU565,MK-1775,RO-3306,0
DiFi,AZD4547,AZD8055,0
PL4,Gemcitabine,Taselisib,0
COLO-205,Navitoclax,AZD7762,0
CAL-51,Taselisib,Tozasertib,0
OCUB-M,Linsitinib,KU-55933,0
PSN1,Cisplatin,Sorafenib,0
MZ1-PC,SCH772984,Sorafenib,0
NCI-H747,Afatinib,Olaparib,0
LS-123,Oxaliplatin,Dabrafenib,0
HCC2157,Docetaxel,Wee1 Inhibitor,0
HCC1569,Taselisib,RO-3306,0
MRK-nu-1,Docetaxel,Entinostat,0
CAL-148,Palbociclib,Bortezomib,0
BxPC-3,Crizotinib,Trametinib,0
MZ1-PC,MK-1775,Linsitinib,0
PANC-10-05,MK-1775,Oxaliplatin,0
PA-TU-8902,Taselisib,Linsitinib,0
EFM-19,Navitoclax,Afatinib,0
MDA-MB-453,Cisplatin,SCH772984,0
MDA-MB-468,MK-2206,Pictilisib,0
MDA-MB-453,Gemcitabine,Vorinostat,0
MRK-nu-1,Temozolomide,Crizotinib,0
CAL-148,5-Fluorouracil,Palbociclib,0
NCI-H716,SCH772984,BMS-754807,0
HT-115,Crizotinib,SB505124,0
SNU-175,SB505124,Sapitinib,0
Hs-578-T,AZD7762,Tozasertib,1
HCC1143,Crizotinib,Taselisib,0
BT-20,Pictilisib,AZD8055,0
HCC1954,Luminespib,Ribociclib,0
HCC1569,Bortezomib,Navitoclax,0
MDA-MB-157,Lapatinib,Docetaxel,0
SNU-175,Olaparib,Oxaliplatin,0
CAMA-1,Palbociclib,RO-3306,0
MDA-MB-468,MK-2206,Camptothecin,0
SNU-C1,Oxaliplatin,LGK974,0
HCC2157,Taselisib,Pictilisib,0
NCI-H747,AZD8055,MK-2206,0
LS-123,LGK974,SB216763,0
HCC1954,Sapitinib,OSI-027,0
Hs-578-T,Pictilisib,AZD8055,0
CAMA-1,Docetaxel,PF-4708671,0
CAL-51,Axitinib,Lapatinib,0
JIMT-1,Luminespib,RO-3306,0
DU-4475,Crizotinib,NU7441,0
MRK-nu-1,Temozolomide,NU7441,0
JIMT-1,Docetaxel,Trametinib,0
JIMT-1,Temozolomide,AZD6482,0
HCC1143,OSI-027,Paclitaxel,0
CCK-81,Navitoclax,Camptothecin,0
CAL-148,Sapitinib,Uprosertib,0
BT-483,Luminespib,Wee1 Inhibitor,0
MDA-MB-468,5-Fluorouracil,Uprosertib,0
PANC-03-27,Trametinib,Linsitinib,0
CAL-85-1,Olaparib,Palbociclib,0
EFM-19,Olaparib,Venetoclax,0
EFM-192A,Axitinib,Sapitinib,0
DU-4475,Olaparib,Cisplatin,0
MDA-MB-453,Pictilisib,MK-1775,0
MDA-MB-157,Cisplatin,PF-4708671,0
COLO-205,SB505124,MK-2206,0
CAL-148,Olaparib,PF-4708671,0
MDA-MB-157,Bortezomib,Paclitaxel,0
COLO-824,Pictilisib,Taselisib,0
PA-TU-8988T,MK-2206,SCH772984,1
KP-1N,Navitoclax,Olaparib,0
MDA-MB-157,Taselisib,MK-1775,0
MDA-MB-175-VII,Trametinib,RO-3306,0
BxPC-3,Lapatinib,5-Fluorouracil,0
CAMA-1,MK-1775,Palbociclib,0
CAL-85-1,Gemcitabine,Lapatinib,0
C2BBe1,Trametinib,Navitoclax,0
HuP-T3,OSI-027,Oxaliplatin,0
HCC1806,Gemcitabine,MK-1775,0
JIMT-1,MK-1775,ZM447439,0
SW837,Navitoclax,Afatinib,0
SUIT-2,Navitoclax,Erlotinib,0
HCC1806,AZD7762,Alisertib,0
EFM-192A,Palbociclib,Vorinostat,0
PSN1,Olaparib,Ruxolitinib,0
PANC-03-27,Gemcitabine,Lapatinib,0
MDA-MB-175-VII,Temozolomide,Crizotinib,0
EFM-19,Vorinostat,MK-2206,0
ZR-75-30,Temozolomide,ZM447439,0
KP-3,Palbociclib,Trametinib,0
PANC-03-27,Linsitinib,Navitoclax,0
BxPC-3,Galunisertib,Irinotecan,0
CAMA-1,MK-1775,Cisplatin,0
MDA-MB-453,Pictilisib,Docetaxel,0
MDA-MB-175-VII,Palbociclib,Vorinostat,0
HCT-116,AZD7762,Afatinib,0
MIA-PaCa-2,5-Fluorouracil,Trametinib,0
HCC1428,Sapitinib,Trametinib,0
CW-2,AZD7762,SB505124,0
PANC-03-27,Oxaliplatin,AZD7762,0
KP-4,Dasatinib,Galunisertib,0
CAL-148,MK-1775,Camptothecin,0
HT-29,AZD4547,Afatinib,0
ZR-75-30,Pictilisib,Bortezomib,0
CAL-85-1,Trametinib,Bortezomib,0
CAL-85-1,Lapatinib,ZM447439,0
DU-4475,Trametinib,Lapatinib,0
KP-2,MK-2206,Olaparib,0
NCI-H716,Navitoclax,Crizotinib,0
EFM-19,Palbociclib,AZD7762,0
HCC1806,Crizotinib,RO-3306,0
KP-1N,Palbociclib,Galunisertib,0
KP-1N,Dasatinib,Sorafenib,0
PANC-10-05,5-Fluorouracil,LGK974,0
SNU-C1,SCH772984,Camptothecin,0
KP-3,MK-1775,Dasatinib,0
HCC2157,Crizotinib,Entinostat,0
LS-123,Navitoclax,Vinorelbine,1
HCC2157,Taselisib,AZD6482,0
HCC1937,Temozolomide,Camptothecin,0
COLO-205,Dabrafenib,Afatinib,0
AU565,OSI-027,BI-2536,0
HCC1428,Olaparib,AZD7762,1
CAMA-1,5-Fluorouracil,Lapatinib,0
CAL-148,AZD7762,Doramapimod,0
CAPAN-1,5-Fluorouracil,Dactolisib,0
PANC-03-27,OSI-027,Dasatinib,0
HCC2218,5-Fluorouracil,Alisertib,0
MRK-nu-1,5-Fluorouracil,Pictilisib,0
CAL-148,Lapatinib,Bortezomib,1
HuP-T4,5-Fluorouracil,Olaparib,0
HCC1569,Vorinostat,5-Fluorouracil,0
HCC1806,MK-2206,Nilotinib,0
UACC-893,Sapitinib,KU-55933,0
Hs-578-T,Pictilisib,RO-3306,0
MDA-MB-157,Trametinib,Crizotinib,0
PANC-08-13,SCH772984,Ruxolitinib,0
Hs-578-T,Trametinib,OSI-027,0
SW1990,Navitoclax,Palbociclib,0
PL4,Irinotecan,Oxaliplatin,0
CAL-51,Crizotinib,Gemcitabine,0
NCI-H747,Oxaliplatin,MK-2206,0
MDA-MB-468,Olaparib,AZD7762,1
EFM-19,PD173074,Alpelisib,0
CAL-148,Lapatinib,GSK269962A,0
HCC1500,AZD7762,Dabrafenib,0
MDA-MB-175-VII,AZD7762,Palbociclib,0
KP-1N,Dasatinib,Oxaliplatin,0
HCC2218,Pictilisib,SB216763,0
MDA-MB-175-VII,Axitinib,BI-2536,0
COLO-824,Crizotinib,Pictilisib,0
HCC1569,OSI-027,Axitinib,0
HCC1500,Trametinib,Sorafenib,0
DU-4475,Taselisib,Vorinostat,0
BT-20,Crizotinib,Alisertib,0
HCC1143,Navitoclax,SCH772984,0
SNU-175,Navitoclax,MK-2206,0
CAL-148,Cisplatin,Paclitaxel,0
CAL-51,Vorinostat,KU-55933,0
SW1990,Galunisertib,AZD7762,0
HCC1187,Vorinostat,Doramapimod,0
SNU-175,LGK974,5-Fluorouracil,0
HCT-116,MK-2206,Sapitinib,0
HCC2157,Gemcitabine,Wee1 Inhibitor,0
CAL-148,Sapitinib,Venetoclax,0
HCC1954,Linsitinib,Temozolomide,0
HCC1937,Navitoclax,Sorafenib,0
BT-20,Taselisib,Pictilisib,0
SW620,LGK974,AZD4547,0
CAL-85-1,MK-1775,GSK269962A,0
ZR-75-30,Olaparib,AZD7762,0
HCC1569,Taselisib,Dabrafenib,0
LS-513,5-Fluorouracil,AZD4547,0
CAMA-1,Olaparib,Dabrafenib,0
CAPAN-1,Paclitaxel,Oxaliplatin,0
MDA-MB-175-VII,Lapatinib,OSI-027,1
DU-4475,Linsitinib,Doramapimod,0
SW620,Crizotinib,SCH772984,0
BT-483,MK-2206,KU-55933,0
COLO-824,5-Fluorouracil,JQ1,0
PA-TU-8902,Trametinib,MK-1775,0
HCC2998,5-Fluorouracil,Taselisib,0
Hs-578-T,Vorinostat,Cisplatin,0
HCC1428,AZD7762,Tozasertib,0
UACC-893,Trametinib,Sorafenib,0
MDA-MB-157,Bortezomib,Camptothecin,0
HCC1954,Sapitinib,Dabrafenib,0
UACC-893,Trametinib,AZD6482,0
EFM-192A,Vorinostat,Linsitinib,0
LS-123,Afatinib,SB505124,0
UACC-893,Cisplatin,Vorinostat,0
CAL-85-1,Axitinib,5-Fluorouracil,0
ZR-75-30,Trametinib,Taselisib,0
MIA-PaCa-2,5-Fluorouracil,Lapatinib,0
HT-29,Taselisib,BMS-754807,0
AU565,5-Fluorouracil,Entinostat,0
HCC1806,Docetaxel,Venetoclax,0
HPAC,Lapatinib,Galunisertib,0
LS-123,Vinorelbine,AZD4547,0
SW620,Camptothecin,LGK974,0
HCC1428,MK-2206,Doramapimod,0
SNU-407,Taselisib,AZD4547,0
AU565,Axitinib,AZD7762,0
SW1990,Cisplatin,Paclitaxel,0
Hs-578-T,Olaparib,Dabrafenib,0
OCUB-M,OSI-027,SCH772984,0
KP-3,Gemcitabine,Lapatinib,0
HCC2157,Pictilisib,Vorinostat,0
MRK-nu-1,Olaparib,PF-4708671,0
HCC1937,Temozolomide,AZD7762,0
CAPAN-2,Taselisib,Galunisertib,0
AU565,Palbociclib,ZM447439,0
HCC1806,Palbociclib,SCH772984,0
HCC1428,Luminespib,GSK269962A,0
HCC202,OSI-027,Docetaxel,0
SNU-407,Dabrafenib,AZD4547,1
HCC1937,MK-1775,Taselisib,0
SNU-407,Olaparib,Sapitinib,0
EFM-192A,PD173074,Cisplatin,0
HCT-116,Linsitinib,AZD8055,0
PANC-08-13,Palbociclib,MK-1775,0
HCC202,OSI-027,AZD7762,0
LS-123,Dabrafenib,Olaparib,0
HCC1569,Sapitinib,Camptothecin,0
HCC1954,Temozolomide,5-Fluorouracil,0
HCC2157,Vorinostat,BI-2536,0
KP-1N,MK-2206,Taselisib,0
BT-483,Bortezomib,Entinostat,0
NCI-H716,Linsitinib,SCH772984,0
HCC1500,Lapatinib,Docetaxel,0
KP-4,Dactolisib,Dasatinib,0
CAL-85-1,Temozolomide,Camptothecin,0
PA-TU-8988T,OSI-027,MK-1775,0
EFM-192A,Docetaxel,Lapatinib,0
HuP-T4,OSI-027,Palbociclib,0
HCT-116,Taselisib,LGK974,0
BT-20,Crizotinib,Docetaxel,0
HCC2218,MK-1775,Lapatinib,0
HCC1937,Bortezomib,Wee1 Inhibitor,0
SW837,SCH772984,Vinorelbine,0
HCC1187,Linsitinib,NU7441,0
CAMA-1,AZD7762,AZD8055,0
CAL-85-1,Palbociclib,Entinostat,0
BT-483,Palbociclib,AZD8055,0
MDA-MB-468,Bortezomib,Sorafenib,0
MZ1-PC,Lapatinib,Palbociclib,0
HCC1937,Trametinib,RO-3306,0
SNU-C2B,Afatinib,Oxaliplatin,0
BT-20,Linsitinib,Uprosertib,0
HCC2998,Oxaliplatin,LGK974,0
ZR-75-30,AZD7762,MK-1775,0
OCUB-M,Pictilisib,OSI-027,0
AU565,Cisplatin,Uprosertib,0
CW-2,Vinorelbine,MK-2206,0
PA-TU-8902,LGK974,Dasatinib,0
LS-123,BMS-754807,LGK974,0
MDA-MB-468,Trametinib,GSK269962A,0
HCC1187,Vorinostat,Pictilisib,0
MDA-MB-453,Navitoclax,Dabrafenib,0
CAPAN-2,Ruxolitinib,Oxaliplatin,0
HCC1954,Luminespib,MK-2206,0
ZR-75-30,MK-1775,Tozasertib,0
PA-TU-8902,MK-2206,Paclitaxel,0
HCC1428,PD173074,Trametinib,0
CAPAN-1,Ruxolitinib,Lapatinib,0
MZ1-PC,Trametinib,5-Fluorouracil,0
HCC1806,AZD7762,Doramapimod,1
HCC1937,PD173074,Sorafenib,0
NCI-H716,Dabrafenib,Camptothecin,0
HCC1806,Navitoclax,Cisplatin,0
HT-29,AZD8055,LGK974,0
UACC-893,Cisplatin,Docetaxel,0
HPAC,Dasatinib,5-Fluorouracil,1
HCC1806,Bortezomib,Temozolomide,0
JIMT-1,MK-1775,Alpelisib,0
HPAC,Trametinib,LGK974,0
MDA-MB-468,Gemcitabine,Wee1 Inhibitor,0
LS-513,SB505124,Navitoclax,0
MRK-nu-1,Navitoclax,Olaparib,0
HCC1937,Temozolomide,Alisertib,0
PA-TU-8902,Navitoclax,MK-2206,0
BT-483,Lapatinib,SCH772984,0
SW1990,Navitoclax,Crizotinib,0
PANC-03-27,OSI-027,Olaparib,0
MDA-MB-453,Temozolomide,Pictilisib,0
MZ1-PC,Linsitinib,OSI-027,0
HCC1569,MK-1775,Paclitaxel,0
DU-4475,Trametinib,Tozasertib,0
UACC-893,OSI-027,Camptothecin,0
KP-1N,Oxaliplatin,Paclitaxel,0
MDA-MB-157,Axitinib,BI-2536,0
PANC-10-05,Palbociclib,Trametinib,0
MDA-MB-453,Axitinib,Taselisib,0
HPAC,Ruxolitinib,Dactolisib,0
UACC-893,PD173074,Trametinib,0
HCC1569,Navitoclax,BI-2536,0
CAPAN-2,Dasatinib,Crizotinib,0
LS-411N,Trametinib,Taselisib,1
HCC1187,MK-2206,Trametinib,0
BT-20,PD173074,Venetoclax,0
HCC2998,MK-2206,Vinorelbine,0
MDA-MB-175-VII,Navitoclax,Olaparib,0
OCUB-M,AZD7762,Tozasertib,0
MDA-MB-157,Vorinostat,AZD6482,0
JIMT-1,Taselisib,5-Fluorouracil,0
HT-115,LGK974,Dabrafenib,0
ZR-75-30,PD173074,Camptothecin,0
CAPAN-2,Irinotecan,AZD7762,0
SW1990,Linsitinib,Ruxolitinib,0
PA-TU-8902,Lapatinib,Crizotinib,0
EFM-192A,Navitoclax,Pictilisib,1
PL4,Erlotinib,SCH772984,0
HCC1954,Palbociclib,Navitoclax,0
UACC-893,Luminespib,Doramapimod,0
SW620,Taselisib,AZD8055,0
MDA-MB-157,Lapatinib,Afatinib,0
HT-29,SCH772984,Trametinib,0
CAMA-1,PD173074,KU-55933,0
DU-4475,Vorinostat,Sapitinib,0
HCC2157,Pictilisib,MK-2206,0
HCC1187,Luminespib,PD173074,0
AU565,Navitoclax,BI-2536,0
CaR-1,Dabrafenib,Trametinib,0
KP-4,Galunisertib,Crizotinib,0
CAL-148,Palbociclib,Uprosertib,0
HCC1187,Cisplatin,Gemcitabine,0
MRK-nu-1,Cisplatin,Uprosertib,0
HCC1954,OSI-027,AZD7762,0
DiFi,Dabrafenib,SB216763,0
OCUB-M,5-Fluorouracil,AZD7762,0
MZ1-PC,OSI-027,5-Fluorouracil,0
Hs-578-T,Cisplatin,JQ1,0
HCC1954,MK-1775,AZD7762,1
BT-483,5-Fluorouracil,Ribociclib,0
HPAC,Taselisib,Cisplatin,0
HuP-T4,Dactolisib,Irinotecan,0
HCC1143,Lapatinib,PF-4708671,0
ZR-75-30,Vorinostat,MK-1775,0
JIMT-1,MK-1775,Taselisib,0
CAPAN-1,Lapatinib,Oxaliplatin,0
PL4,Dactolisib,SCH772984,1
PA-TU-8988T,Cisplatin,Lapatinib,0
MDA-MB-453,Linsitinib,Luminespib,0
CAMA-1,Bortezomib,Vorinostat,0
EFM-19,Linsitinib,Taselisib,0
HT-29,Navitoclax,Dabrafenib,0
PL4,Palbociclib,Irinotecan,0
HCC1954,Luminespib,MK-1775,0
HCC2157,Cisplatin,Venetoclax,0
CAL-51,Bortezomib,Navitoclax,0
NCI-H716,AZD4547,Linsitinib,0
CW-2,Oxaliplatin,LGK974,0
COLO-824,Lapatinib,Paclitaxel,0
C2BBe1,Camptothecin,Palbociclib,0
PANC-03-27,MK-2206,Galunisertib,0
COLO-205,MK-2206,AZD4547,0
PANC-03-27,Navitoclax,Oxaliplatin,0
ZR-75-30,5-Fluorouracil,Crizotinib,0
MDA-MB-453,Axitinib,Alpelisib,0
CAL-51,Docetaxel,Axitinib,0
COLO-205,MK-1775,Afatinib,0
PSN1,Trametinib,Dactolisib,1
HCC2157,MK-2206,BI-2536,0
UACC-893,Palbociclib,Olaparib,0
CAL-51,AZD7762,Navitoclax,0
CAMA-1,Gemcitabine,PD173074,0
HCC1937,Crizotinib,JQ1,0
CaR-1,5-Fluorouracil,AZD4547,0
OCUB-M,Crizotinib,MK-2206,0
BT-483,Luminespib,Temozolomide,0
HCC1428,PD173074,Taselisib,0
HCC1428,Docetaxel,Vorinostat,0
MDA-MB-157,Trametinib,Taselisib,0
KP-1N,MK-1775,Linsitinib,0
MDA-MB-453,Gemcitabine,Nilotinib,0
HCC1187,Navitoclax,OSI-027,0
Hs-578-T,Cisplatin,Dabrafenib,0
Hs-578-T,Luminespib,SCH772984,1
PA-TU-8988T,Paclitaxel,Palbociclib,0
CCK-81,Palbociclib,Navitoclax,0
HuP-T4,Crizotinib,Lapatinib,1
HCC1937,Lapatinib,Pictilisib,0
MDA-MB-468,Docetaxel,RO-3306,0
HCC1143,Olaparib,SCH772984,0
LS-123,Linsitinib,AZD8055,0
SUIT-2,Dactolisib,Cisplatin,0
PA-TU-8902,Linsitinib,Cisplatin,0
CAL-85-1,Cisplatin,BI-2536,0
MIA-PaCa-2,Olaparib,SCH772984,0
HuP-T4,Lapatinib,5-Fluorouracil,0
SNU-407,MK-1775,Vinorelbine,0
HCC1500,MK-2206,Nilotinib,0
BT-483,Pictilisib,Afatinib,0
MIA-PaCa-2,Cisplatin,Olaparib,0
PANC-03-27,Crizotinib,Ruxolitinib,0
HCC1500,Palbociclib,Navitoclax,0
CAL-148,Palbociclib,SCH772984,0
DU-4475,Gemcitabine,Pictilisib,0
SUIT-2,Gemcitabine,Taselisib,0
BT-20,Navitoclax,Docetaxel,1
CAL-85-1,Navitoclax,Cisplatin,0
HCC1143,MK-1775,Tozasertib,0
CCK-81,Vinorelbine,AZD8055,0
CAL-148,Crizotinib,SCH772984,0
SW620,5-Fluorouracil,Palbociclib,0
UACC-812,Temozolomide,PD173074,0
HCC1806,5-Fluorouracil,Sapitinib,0
SUIT-2,Paclitaxel,OSI-027,0
CAL-51,Vorinostat,RO-3306,0
SNU-407,5-Fluorouracil,SB505124,0
HuP-T3,Irinotecan,Olaparib,0
PA-TU-8988T,Crizotinib,Ruxolitinib,0
SW1990,Oxaliplatin,Trametinib,0
MDA-MB-175-VII,Pictilisib,Linsitinib,0
CAPAN-2,AZD7762,Ruxolitinib,0
NCI-H747,Oxaliplatin,SCH772984,0
CAL-51,Lapatinib,Pictilisib,0
JIMT-1,MK-2206,Nilotinib,0
BT-20,OSI-027,SB216763,0
NCI-H747,MK-1775,Navitoclax,0
SNU-C1,Taselisib,Camptothecin,0
MDA-MB-453,Navitoclax,RO-3306,0
COLO-824,Docetaxel,Vorinostat,0
MRK-nu-1,Navitoclax,Cisplatin,0
DiFi,Sapitinib,Vinorelbine,0
MDA-MB-453,Olaparib,Dabrafenib,0
CW-2,Dabrafenib,AZD4547,0
BT-20,Gemcitabine,Sapitinib,0
HCC1937,OSI-027,Vorinostat,0
MIA-PaCa-2,OSI-027,Linsitinib,1
HCC1806,Bortezomib,Doramapimod,0
CAPAN-1,Paclitaxel,Lapatinib,0
Hs-578-T,Taselisib,Tozasertib,0
CAL-85-1,5-Fluorouracil,Pictilisib,0
CAMA-1,Trametinib,NU7441,0
KP-1N,5-Fluorouracil,Gemcitabine,0
PSN1,Paclitaxel,Oxaliplatin,0
HCC1500,Trametinib,Axitinib,0
Hs-578-T,Docetaxel,Temozolomide,0
CAMA-1,Cisplatin,ZM447439,0
SNU-407,Trametinib,Oxaliplatin,0
