,id,anchor_names,library_names,AUPRC,F1,BACC,KAPPA,num_pos,data_num
1331,1331,Erlotinib,Dactolisib,,0.0,1.0,,0,28
1332,1332,AZD7762,AZD8055,0.031273798276869796,0.0,0.4945054945054945,-0.016216216216216273,3,94
1333,1333,SCH772984,Palbociclib,0.0963474025974026,0.0,0.4782608695652174,-0.04347826086956519,3,72
1334,1334,OSI-027,Vorinostat,0.7083333333333333,0.6666666666666666,0.75,0.6578947368421053,2,52
1335,1335,Linsitinib,LGK974,0.45781799899446957,0.0,0.5,0.0,3,73
1336,1336,Navitoclax,5-Fluorouracil,0.2886683217155131,0.28571428571428575,0.5660783469651313,0.14167051222888793,23,124
1337,1337,MK-2206,SCH772984,0.8060942363580856,0.6666666666666667,0.7491719361638061,0.5106448626966985,41,122
1338,1338,Ruxolitinib,Erlotinib,,0.0,1.0,,0,29
1339,1339,Crizotinib,LGK974,0.022727272727272728,0.0,0.5,0.0,1,73
1340,1340,AZD4547,LGK974,0.08247790603696675,0.0,0.5,0.0,3,44
1341,1341,MK-1775,Erlotinib,0.05687134502923977,0.0,0.46296296296296297,-0.07407407407407418,2,29
1342,1342,Lapatinib,Dabrafenib,,0.0,1.0,,0,49
1343,1343,BMS-754807,AZD7762,0.10379129129129129,0.4,0.7261904761904762,0.3653846153846154,2,44
1344,1344,PD173074,Crizotinib,0.39066401593575506,0.4,0.625,0.3801652892561983,4,50
1345,1345,Bortezomib,AZD8055,,0.0,1.0,,0,50
1346,1346,Olaparib,Alisertib,,0.0,1.0,,0,49
1347,1347,Olaparib,AZD8055,,0.0,1.0,,0,94
1348,1348,AZD7762,Afatinib,0.023800331731869136,0.0,0.5,0.0,2,92
1349,1349,Camptothecin,SB505124,,0.0,1.0,,0,44
1350,1350,Sorafenib,OSI-027,0.07142857142857142,0.0,0.5,0.0,1,29
1351,1351,Linsitinib,Temozolomide,1.0,0.0,0.5,0.0,1,50
1352,1352,Paclitaxel,MK-2206,0.15541666666666668,0.5,0.7307692307692308,0.46153846153846156,2,28
1353,1353,OSI-027,Afatinib,0.4639730639730639,0.5,0.6666666666666666,0.48421052631578954,3,49
1354,1354,Axitinib,Nilotinib,0.01282051282051282,0.0,0.5,0.0,1,49
1355,1355,Crizotinib,OSI-027,0.0963424214055072,0.0,0.49333333333333335,-0.02127659574468077,5,80
1356,1356,LGK974,SB505124,,0.0,1.0,,0,44
1357,1357,Pictilisib,OSI-027,0.22377512132094876,0.3333333333333333,0.6222222222222222,0.24444444444444446,6,51
1358,1358,Olaparib,Trametinib,0.021739130434782608,0.0,0.5,0.0,1,124
1359,1359,Linsitinib,Wee1 Inhibitor,,0.0,1.0,,0,48
1360,1360,Trametinib,Alpelisib,0.6628151260504201,0.5,0.7277777777777779,0.4555555555555556,4,49
1361,1361,MK-1775,Dasatinib,0.6648378693499014,0.6363636363636364,0.7005347593582887,0.4010695187165776,11,28
1362,1362,Ruxolitinib,Lapatinib,0.041666666666666664,0.0,0.5,0.0,1,29
1363,1363,Vinorelbine,SCH772984,0.14930555555555555,0.0,0.47619047619047616,-0.04761904761904767,2,44
1364,1364,Crizotinib,Wee1 Inhibitor,,0.0,1.0,,0,48
1365,1365,MK-2206,GSK269962A,1.0,0.0,0.5,0.0,1,50
1366,1366,Palbociclib,Luminespib,,0.0,1.0,,0,50
1367,1367,SB505124,Palbociclib,0.038461538461538464,0.0,0.4883720930232558,-0.023255813953488413,1,44
1368,1368,Erlotinib,Dasatinib,0.4631734006734006,0.5,0.6666666666666666,0.4716981132075472,3,28
1369,1369,BMS-754807,SCH772984,0.44467592592592586,0.3333333333333333,0.6422764227642276,0.2845528455284553,3,44
1370,1370,LGK974,Olaparib,0.03333333333333333,0.0,0.5,0.0,1,72
1371,1371,Ruxolitinib,Oxaliplatin,,0.0,1.0,,0,29
1372,1372,SB216763,Sapitinib,0.25,0.0,0.5,0.0,1,44
1373,1373,SCH772984,MK-2206,0.8594328660706697,0.7605633802816901,0.7654798761609907,0.5285053929121726,34,72
1374,1374,5-Fluorouracil,Gemcitabine,,0.0,1.0,,0,80
1375,1375,Crizotinib,Tozasertib,,0.0,1.0,,0,50
1376,1376,Crizotinib,RO-3306,,0.0,1.0,,0,50
1377,1377,AZD7762,BI-2536,0.16666666666666666,0.0,0.5,0.0,1,50
1378,1378,Axitinib,Olaparib,,0.0,1.0,,0,50
1379,1379,Taselisib,SB216763,0.006097560975609756,0.0,0.5,0.0,1,94
1380,1380,Camptothecin,Olaparib,0.059475632392299055,0.0,0.5,0.0,3,44
1381,1381,5-Fluorouracil,PD173074,0.046553176860082236,0.0,0.5,0.0,3,52
1382,1382,Dabrafenib,MK-1775,,0.0,1.0,,0,44
1383,1383,Irinotecan,Galunisertib,0.1,0.0,0.5,0.0,1,29
1384,1384,Trametinib,SB216763,0.15242504409171076,0.0,0.5,0.0,3,94
1385,1385,5-Fluorouracil,OSI-027,0.5479166666666666,0.6666666666666666,0.75,0.6610169491525424,2,80
1386,1386,Dactolisib,Oxaliplatin,,0.0,1.0,,0,29
1387,1387,Bortezomib,JQ1,0.7722737541264837,0.7096774193548386,0.8071428571428572,0.5771812080536913,14,49
1388,1388,Crizotinib,Camptothecin,0.006329113924050633,0.0,0.5,0.0,1,92
1389,1389,5-Fluorouracil,Sapitinib,0.2335454822954823,0.28571428571428575,0.5943820224719101,0.2633228840125391,5,94
1390,1390,Cisplatin,MK-1775,,0.0,1.0,,0,79
1391,1391,MK-2206,NU7441,0.32533906941801677,0.22222222222222224,0.5595238095238095,0.1694915254237288,7,49
1392,1392,AZD7762,OSI-027,,0.0,1.0,,0,80
1393,1393,MK-1775,Linsitinib,0.33338200157293185,0.3636363636363637,0.6311188811188811,0.30339805825242716,13,123
1394,1394,Crizotinib,BMS-754807,,0.0,1.0,,0,44
1395,1395,Docetaxel,SB216763,0.022727272727272728,0.0,0.5,0.0,1,50
1396,1396,Axitinib,Sapitinib,0.15284097685260475,0.28571428571428575,0.6032608695652174,0.2331288343558282,4,50
1397,1397,SB216763,Palbociclib,0.06783661740558292,0.0,0.5,0.0,2,44
1398,1398,Docetaxel,SCH772984,,0.0,1.0,,0,49
1399,1399,Cisplatin,Irinotecan,,0.0,1.0,,0,29
1400,1400,Palbociclib,Dactolisib,,0.0,1.0,,0,28
1401,1401,Dasatinib,Dactolisib,,0.0,0.9642857142857143,0.0,0,28
1402,1402,Oxaliplatin,Camptothecin,0.015625,0.0,0.5,0.0,1,43
1403,1403,Pictilisib,Docetaxel,0.06274509803921569,0.0,0.5,0.0,2,52
1404,1404,Temozolomide,PF-4708671,,0.0,1.0,,0,50
1405,1405,Linsitinib,GSK269962A,0.3288503589796693,0.2857142857142857,0.5833333333333334,0.2603550295857988,6,50
1406,1406,Linsitinib,AZD8055,0.30703475669447794,0.25,0.5816993464052287,0.181422351233672,9,94
1407,1407,Axitinib,Gemcitabine,,0.0,1.0,,0,51
1408,1408,Temozolomide,Nilotinib,,0.0,1.0,,0,49
1409,1409,Docetaxel,Uprosertib,,0.0,0.9795918367346939,0.0,0,49
1410,1410,Trametinib,Venetoclax,,0.0,1.0,,0,48
1411,1411,AZD8055,Crizotinib,,0.0,1.0,,0,44
1412,1412,Temozolomide,Camptothecin,,0.0,1.0,,0,49
1413,1413,Oxaliplatin,Sorafenib,1.0,0.0,0.5,0.0,1,29
1414,1414,OSI-027,GSK269962A,0.04247198879551821,0.0,0.5,0.0,2,50
1415,1415,Crizotinib,SB505124,,0.0,1.0,,0,44
1416,1416,Sapitinib,Gemcitabine,,0.0,1.0,,0,51
1417,1417,Palbociclib,Wee1 Inhibitor,,0.0,1.0,,0,48
1418,1418,AZD7762,Trametinib,0.05260304829270346,0.0,0.5,0.0,3,124
1419,1419,5-Fluorouracil,Ruxolitinib,,0.0,1.0,,0,29
1420,1420,Vinorelbine,Navitoclax,0.7858489277271878,0.6956521739130435,0.6916666666666667,0.3739837398373984,20,44
1421,1421,Lapatinib,Wee1 Inhibitor,,0.0,1.0,,0,48
1422,1422,SCH772984,Erlotinib,0.42794294101039626,0.4,0.6195652173913043,0.2018348623853211,6,29
1423,1423,SB505124,5-Fluorouracil,1.0,0.0,0.5,0.0,1,44
1424,1424,AZD4547,SCH772984,0.37777777777777777,0.3333333333333333,0.6422764227642276,0.2845528455284553,3,44
1425,1425,BMS-754807,Navitoclax,0.670955211720762,0.6363636363636364,0.7575757575757576,0.5151515151515151,11,44
1426,1426,Lapatinib,Cisplatin,0.0370631957757374,0.0,0.5,0.0,2,81
1427,1427,MK-2206,AZD6482,0.25,0.0,0.4895833333333333,-0.02083333333333326,1,49
1428,1428,Luminespib,Uprosertib,,0.0,1.0,,0,49
1429,1429,Sorafenib,Olaparib,,0.0,1.0,,0,28
1430,1430,Crizotinib,MK-2206,0.09069339940209059,0.0,0.48717948717948717,-0.03361344537815136,6,123
1431,1431,Olaparib,Crizotinib,,0.0,1.0,,0,123
1432,1432,Dasatinib,MK-1775,0.17559523809523808,0.0,0.48148148148148145,-0.04819277108433728,2,29
1433,1433,BMS-754807,AZD8055,0.025,0.0,0.5,0.0,1,44
1434,1434,Afatinib,AZD4547,0.2875,0.0,0.4880952380952381,-0.03125,2,44
1435,1435,Temozolomide,MK-1775,,0.0,1.0,,0,50
1436,1436,AZD8055,Palbociclib,0.05555555555555555,0.0,0.5,0.0,1,44
1437,1437,AZD4547,AZD8055,,0.0,1.0,,0,44
1438,1438,5-Fluorouracil,Temozolomide,,0.0,1.0,,0,50
1439,1439,Pictilisib,Uprosertib,,0.0,1.0,,0,49
1440,1440,Paclitaxel,LGK974,,0.0,1.0,,0,29
1441,1441,Taselisib,JQ1,0.3968784522355951,0.42857142857142855,0.6666666666666666,0.33333333333333337,7,49
1442,1442,Camptothecin,Vinorelbine,,0.0,1.0,,0,44
1443,1443,Lapatinib,Palbociclib,0.04962658439814101,0.0,0.49333333333333335,-0.02067183462532296,4,79
1444,1444,Vorinostat,Palbociclib,0.02631578947368421,0.0,0.49,-0.020000000000000018,1,51
1445,1445,Axitinib,Linsitinib,,0.0,1.0,,0,50
1446,1446,Lapatinib,Paclitaxel,0.15148083623693379,0.0,0.4864864864864865,-0.03217158176943702,3,77
1447,1447,SCH772984,OSI-027,0.6476266788766788,0.4444444444444444,0.644927536231884,0.3555555555555556,6,29
1448,1448,Ruxolitinib,Paclitaxel,,0.0,1.0,,0,28
1449,1449,LGK974,Irinotecan,,0.0,1.0,,0,29
1450,1450,Gemcitabine,Irinotecan,,0.0,1.0,,0,29
1451,1451,Palbociclib,Tozasertib,1.0,0.0,0.5,0.0,1,50
1452,1452,Trametinib,BI-2536,,0.0,0.98,0.0,0,50
1453,1453,Axitinib,Paclitaxel,,0.0,1.0,,0,49
1454,1454,LGK974,MK-1775,,0.0,1.0,,0,73
1455,1455,Gemcitabine,Wee1 Inhibitor,0.016666666666666666,0.0,0.5,0.0,1,48
1456,1456,Vorinostat,AZD7762,0.07142857142857142,0.0,0.5,0.0,1,51
1457,1457,PD173074,MK-2206,0.24174063926883477,0.30769230769230765,0.5974025974025974,0.20725388601036276,7,51
1458,1458,SB505124,BMS-754807,0.1477272727272727,0.0,0.5,0.0,2,44
1459,1459,Gemcitabine,Afatinib,0.05555555555555555,0.0,0.4895833333333333,-0.02083333333333326,1,49
1460,1460,Lapatinib,Entinostat,0.3437271062271062,0.28571428571428575,0.6027777777777779,0.23197492163009403,4,49
1461,1461,Palbociclib,Gemcitabine,,0.0,1.0,,0,80
1462,1462,AZD7762,GSK269962A,,0.0,1.0,,0,50
1463,1463,Sapitinib,Doramapimod,,0.0,1.0,,0,48
1464,1464,Navitoclax,Dasatinib,0.617574555074555,0.5714285714285715,0.7424242424242424,0.43243243243243246,6,28
1465,1465,Palbociclib,OSI-027,,0.0,1.0,,0,80
1466,1466,AZD8055,Oxaliplatin,,0.0,1.0,,0,44
1467,1467,Luminespib,Gemcitabine,,0.0,1.0,,0,51
1468,1468,Cisplatin,Vorinostat,,0.0,1.0,,0,52
1469,1469,Crizotinib,GSK269962A,0.029411764705882353,0.0,0.5,0.0,1,50
1470,1470,5-Fluorouracil,SB505124,,0.0,1.0,,0,44
1471,1471,Dabrafenib,Sapitinib,0.21946236559139784,0.0,0.47435897435897434,-0.06944444444444442,5,44
1472,1472,Trametinib,Palbociclib,0.19583333333333333,0.0,0.5,0.0,2,123
1473,1473,PD173074,Axitinib,,0.0,1.0,,0,51
1474,1474,Erlotinib,Lapatinib,,0.0,0.9655172413793104,0.0,0,29
1475,1475,LGK974,Camptothecin,,0.0,1.0,,0,43
1476,1476,Cisplatin,Taselisib,0.01766323182847373,0.0,0.5,0.0,2,80
1477,1477,Taselisib,Erlotinib,0.16985479797979797,0.0,0.48,-0.058394160583941535,4,29
1478,1478,Axitinib,Wee1 Inhibitor,,0.0,1.0,,0,48
1479,1479,Taselisib,Venetoclax,0.625765931372549,0.3333333333333333,0.6136363636363636,0.2941176470588236,4,48
1480,1480,Crizotinib,Trametinib,0.5578783792294699,0.588235294117647,0.7412280701754386,0.5589430894308943,10,124
1481,1481,Dasatinib,Irinotecan,0.023809523809523808,0.0,0.5,0.0,1,29
1482,1482,MK-2206,Dabrafenib,0.11859838530299399,0.25,0.5886363636363636,0.2184873949579832,5,93
1483,1483,LGK974,Lapatinib,,0.0,1.0,,0,29
1484,1484,Olaparib,Galunisertib,,0.0,1.0,,0,29
1485,1485,Cisplatin,Dabrafenib,,0.0,1.0,,0,49
1486,1486,Sapitinib,Paclitaxel,1.0,1.0,1.0,1.0,1,49
1487,1487,Ruxolitinib,OSI-027,,0.0,1.0,,0,29
1488,1488,MK-2206,Sorafenib,,0.0,1.0,,0,79
1489,1489,Lapatinib,OSI-027,0.16023561929016086,0.0,0.4666666666666667,-0.06666666666666665,5,80
1490,1490,Navitoclax,Linsitinib,0.5625437777046832,0.588235294117647,0.7196969696969697,0.43111992071357774,33,123
1491,1491,Luminespib,Navitoclax,0.16627846790890266,0.28571428571428575,0.6360544217687075,0.23529411764705876,3,52
1492,1492,Cisplatin,Oxaliplatin,,0.0,1.0,,0,29
1493,1493,Crizotinib,PF-4708671,,0.0,1.0,,0,50
1494,1494,MK-2206,BMS-754807,0.5863288811459543,0.6666666666666666,0.75,0.6451612903225807,4,44
1495,1495,Trametinib,Vorinostat,0.1,0.0,0.49019607843137253,-0.019607843137255054,1,52
1496,1496,Bortezomib,5-Fluorouracil,,0.0,0.9807692307692307,0.0,0,52
1497,1497,Lapatinib,Gemcitabine,0.125,0.0,0.5,0.0,1,80
1498,1498,Olaparib,Dactolisib,,0.0,1.0,,0,28
1499,1499,Sorafenib,Erlotinib,,0.0,0.9655172413793104,0.0,0,29
1500,1500,Erlotinib,Gemcitabine,0.038461538461538464,0.0,0.5,0.0,1,29
1501,1501,Oxaliplatin,BMS-754807,,0.0,1.0,,0,44
1502,1502,Taselisib,RO-3306,,0.0,0.98,0.0,0,50
1503,1503,Sapitinib,Uprosertib,0.5829761904761904,0.5,0.6886363636363637,0.45856353591160226,5,49
1504,1504,MK-1775,Ruxolitinib,,0.0,1.0,,0,29
1505,1505,Vorinostat,Doramapimod,0.42716201423097977,0.28571428571428575,0.6022727272727273,0.23076923076923073,4,48
1506,1506,Oxaliplatin,Irinotecan,,0.0,1.0,,0,29
1507,1507,Lapatinib,Tozasertib,0.43893298059964725,0.5,0.6666666666666666,0.48453608247422675,3,50
1508,1508,Lapatinib,Sapitinib,0.08333333333333333,0.0,0.4897959183673469,-0.020408163265306145,1,50
1509,1509,Olaparib,Venetoclax,1.0,1.0,1.0,1.0,1,48
1510,1510,SB505124,SCH772984,0.014285714285714285,0.0,0.5,0.0,1,44
1511,1511,Sapitinib,LGK974,,0.0,1.0,,0,44
1512,1512,AZD7762,Luminespib,,0.0,1.0,,0,50
1513,1513,Afatinib,AZD8055,0.045454545454545456,0.0,0.4883720930232558,-0.023255813953488413,1,44
1514,1514,OSI-027,Taselisib,0.29509046157627644,0.14285714285714285,0.5273865414710485,0.06796116504854366,9,80
1515,1515,MK-1775,SB216763,0.015151515151515152,0.0,0.5,0.0,1,94
1516,1516,5-Fluorouracil,JQ1,0.012195121951219513,0.0,0.5,0.0,1,49
1517,1517,Vorinostat,Venetoclax,0.1842948717948718,0.4,0.7282608695652174,0.368421052631579,2,48
1518,1518,PD173074,BI-2536,0.13392857142857142,0.0,0.4895833333333333,-0.027397260273972712,2,50
1519,1519,Linsitinib,Dabrafenib,0.058696447230929996,0.0,0.4887640449438202,-0.029520295202952074,4,93
1520,1520,AZD8055,Sapitinib,0.11302413685780827,0.0,0.47560975609756095,-0.05769230769230771,3,44
1521,1521,5-Fluorouracil,PF-4708671,0.013888888888888888,0.0,0.5,0.0,1,50
1522,1522,Sapitinib,5-Fluorouracil,,0.0,1.0,,0,96
1523,1523,Bortezomib,Axitinib,0.03571428571428571,0.0,0.49,-0.020000000000000018,1,51
1524,1524,Afatinib,MK-1775,,0.0,1.0,,0,44
1525,1525,SCH772984,MK-1775,,0.0,1.0,,0,73
1526,1526,SCH772984,Dactolisib,0.6357638888888889,0.5,0.7083333333333333,0.41666666666666663,4,28
1527,1527,Palbociclib,Camptothecin,,0.0,1.0,,0,92
1528,1528,Taselisib,Linsitinib,0.4059114065249542,0.375,0.6489675516224188,0.3318729463307777,9,122
1529,1529,Gemcitabine,Trametinib,0.512641550522648,0.5714285714285715,0.743421052631579,0.5522388059701493,4,80
1530,1530,Linsitinib,Taselisib,0.16666666666666666,0.0,0.491869918699187,-0.010869565217391353,1,124
1531,1531,5-Fluorouracil,Dabrafenib,,0.0,1.0,,0,93
1532,1532,Docetaxel,JQ1,0.10494505494505495,0.0,0.48936170212765956,-0.027972027972027913,2,49
1533,1533,Olaparib,Ribociclib,,0.0,1.0,,0,48
1534,1534,Bortezomib,Paclitaxel,,0.0,1.0,,0,49
1535,1535,PD173074,OSI-027,0.06608826016720754,0.0,0.4791666666666667,-0.04938271604938271,3,51
1536,1536,Palbociclib,Cisplatin,,0.0,1.0,,0,81
1537,1537,Docetaxel,Alisertib,0.015151515151515152,0.0,0.5,0.0,1,49
1538,1538,5-Fluorouracil,Luminespib,0.017857142857142856,0.0,0.5,0.0,1,50
1539,1539,Temozolomide,Sapitinib,,0.0,1.0,,0,50
1540,1540,Dabrafenib,Linsitinib,0.5007072384979362,0.25,0.5701754385964912,0.19512195121951226,6,44
1541,1541,Camptothecin,Trametinib,0.5450367647058824,0.0,0.5,0.0,2,44
1542,1542,Crizotinib,AZD6482,0.023809523809523808,0.0,0.5,0.0,1,49
1543,1543,Navitoclax,Paclitaxel,0.7878699796031783,0.8,0.7121212121212122,0.4444444444444444,44,77
1544,1544,Palbociclib,RO-3306,1.0,0.0,0.5,0.0,1,50
1545,1545,Temozolomide,PD173074,,0.0,1.0,,0,52
1546,1546,Gemcitabine,Uprosertib,1.0,0.0,0.5,0.0,1,49
1547,1547,Irinotecan,Taselisib,0.05806182121971595,0.0,0.48148148148148145,-0.04819277108433728,2,29
1548,1548,Docetaxel,Luminespib,,0.0,1.0,,0,50
1549,1549,Temozolomide,Gemcitabine,,0.0,1.0,,0,51
1550,1550,Dabrafenib,SB505124,0.25,0.0,0.5,0.0,1,44
1551,1551,Galunisertib,LGK974,,0.0,1.0,,0,29
1552,1552,Vorinostat,PF-4708671,1.0,1.0,1.0,1.0,1,50
1553,1553,Oxaliplatin,Navitoclax,0.289809521360992,0.23529411764705882,0.5603174603174603,0.13805631244323346,10,73
1554,1554,5-Fluorouracil,AZD8055,,0.0,1.0,,0,94
1555,1555,Lapatinib,Sorafenib,0.12895963113027617,0.2,0.5575396825396826,0.15508021390374338,7,79
1556,1556,MK-1775,Sorafenib,0.053944703743090835,0.0,0.5,0.0,4,79
1557,1557,Crizotinib,Alisertib,,0.0,1.0,,0,49
1558,1558,MK-2206,Bortezomib,1.0,1.0,1.0,1.0,1,51
1559,1559,Navitoclax,Wee1 Inhibitor,0.1516234827264239,0.0,0.47674418604651164,-0.06329113924050622,5,48
1560,1560,5-Fluorouracil,Nilotinib,,0.0,1.0,,0,49
1561,1561,OSI-027,Venetoclax,0.07569444444444444,0.0,0.5,0.0,2,48
1562,1562,Lapatinib,MK-2206,0.7122933881090628,0.7,0.7581632653061224,0.5163265306122449,30,79
1563,1563,Sapitinib,Axitinib,0.13295454545454546,0.0,0.5,0.0,2,51
1564,1564,Dactolisib,Linsitinib,0.2937907000407,0.0,0.5,0.0,6,29
1565,1565,Temozolomide,Navitoclax,,0.0,0.9807692307692307,0.0,0,52
1566,1566,Linsitinib,PF-4708671,0.07982456140350877,0.0,0.5,0.0,2,50
1567,1567,Luminespib,Crizotinib,0.011111111111111112,0.0,0.5,0.0,1,50
1568,1568,Irinotecan,Gemcitabine,,0.0,1.0,,0,29
1569,1569,Erlotinib,OSI-027,0.022727272727272728,0.0,0.5,0.0,1,29
1570,1570,Dactolisib,Crizotinib,0.019230769230769232,0.0,0.48214285714285715,-0.03571428571428559,1,29
1571,1571,AZD7762,Venetoclax,1.0,1.0,1.0,1.0,1,48
1572,1572,OSI-027,Olaparib,,0.0,1.0,,0,78
1573,1573,Dasatinib,Taselisib,0.5449691609509094,0.39999999999999997,0.5429292929292929,0.08900523560209428,11,29
1574,1574,MK-2206,SB216763,0.040232793522267205,0.0,0.5,0.0,2,94
1575,1575,PD173074,Pictilisib,,0.0,0.9807692307692307,0.0,0,52
1576,1576,LGK974,5-Fluorouracil,,0.0,1.0,,0,72
1577,1577,Gemcitabine,Dasatinib,0.6732277526395173,0.6666666666666666,0.75,0.611111111111111,6,28
1578,1578,Crizotinib,Vinorelbine,0.029411764705882353,0.0,0.5,0.0,1,44
1579,1579,AZD7762,Lapatinib,0.022727272727272728,0.0,0.4935897435897436,-0.012820512820512775,1,79
1580,1580,Gemcitabine,LGK974,,0.0,1.0,,0,29
1581,1581,SCH772984,BMS-754807,0.7638888888888888,0.8,0.8333333333333333,0.7884615384615384,3,44
1582,1582,Lapatinib,Oxaliplatin,,0.0,1.0,,0,29
1583,1583,Palbociclib,Entinostat,,0.0,1.0,,0,49
1584,1584,Irinotecan,Sorafenib,,0.0,1.0,,0,29
1585,1585,Linsitinib,Luminespib,,0.0,1.0,,0,50
1586,1586,AZD8055,SB216763,,0.0,1.0,,0,44
1587,1587,Sorafenib,Gemcitabine,,0.0,1.0,,0,29
1588,1588,Trametinib,ZM447439,0.125,0.0,0.4895833333333333,-0.02083333333333326,1,49
1589,1589,Olaparib,PD173074,,0.0,0.9807692307692307,0.0,0,52
1590,1590,Dasatinib,Oxaliplatin,,0.0,1.0,,0,29
1591,1591,BMS-754807,LGK974,0.041666666666666664,0.0,0.5,0.0,1,44
1592,1592,Bortezomib,PD173074,,0.0,0.9807692307692307,0.0,0,52
1593,1593,Vorinostat,AZD6482,0.41156983609608033,0.3333333333333333,0.600609756097561,0.25190839694656486,8,49
1594,1594,Erlotinib,Taselisib,0.038461538461538464,0.0,0.4642857142857143,-0.04819277108433728,1,29
1595,1595,Axitinib,PD173074,0.04495536762978623,0.0,0.48,-0.040000000000000036,2,52
1596,1596,Lapatinib,Taselisib,0.10676937441643322,0.0,0.45394736842105265,-0.06796116504854366,4,80
1597,1597,Trametinib,Galunisertib,,0.0,1.0,,0,29
1598,1598,Crizotinib,AZD7762,0.720465947573059,0.6666666666666665,0.7957627118644068,0.6541705716963448,5,123
1599,1599,Crizotinib,Dabrafenib,0.16225071225071225,0.4,0.6611111111111111,0.3841059602649006,3,93
1600,1600,SB216763,Oxaliplatin,,0.0,1.0,,0,44
1601,1601,SCH772984,Navitoclax,0.7548823147423396,0.68,0.7785204991087344,0.5169561621174523,22,73
1602,1602,Docetaxel,Linsitinib,,0.0,1.0,,0,50
1603,1603,Bortezomib,Sapitinib,,0.0,0.98,0.0,0,50
1604,1604,BMS-754807,5-Fluorouracil,,0.0,1.0,,0,44
1605,1605,MK-1775,Luminespib,,0.0,1.0,,0,50
1606,1606,Vinorelbine,SB216763,0.14165834165834168,0.0,0.4878048780487805,-0.03529411764705892,3,44
1607,1607,Taselisib,Pictilisib,,0.0,0.9807692307692307,0.0,0,52
1608,1608,Docetaxel,Tozasertib,0.08333333333333333,0.0,0.5,0.0,1,50
1609,1609,AZD4547,SB505124,0.016129032258064516,0.0,0.5,0.0,1,44
1610,1610,OSI-027,Gemcitabine,0.022015224358974357,0.0,0.4935897435897436,-0.016949152542372836,2,80
1611,1611,Sapitinib,RO-3306,0.3333333333333333,0.0,0.5,0.0,2,50
1612,1612,Sapitinib,SB216763,,0.0,1.0,,0,94
1613,1613,Temozolomide,Paclitaxel,,0.0,1.0,,0,49
1614,1614,Palbociclib,Lapatinib,0.43147384057737703,0.5,0.6666666666666666,0.48026315789473684,6,79
1615,1615,Oxaliplatin,Dactolisib,,0.0,1.0,,0,28
1616,1616,MK-2206,Palbociclib,0.5238387673778099,0.4,0.6535087719298246,0.36269430051813467,9,123
1617,1617,Camptothecin,Navitoclax,0.6683814781463755,0.6666666666666665,0.7705882352941176,0.5822784810126582,10,44
1618,1618,Galunisertib,Paclitaxel,,0.0,1.0,,0,28
1619,1619,Olaparib,BMS-754807,,0.0,1.0,,0,44
1620,1620,Trametinib,Linsitinib,0.510980076694432,0.4666666666666666,0.6706349206349206,0.39594843462246765,18,123
1621,1621,Trametinib,Tozasertib,0.02615621694569063,0.0,0.5,0.0,2,50
1622,1622,Palbociclib,BI-2536,,0.0,1.0,,0,50
1623,1623,MK-2206,Dactolisib,0.09503676470588235,0.0,0.5,0.0,2,28
1624,1624,Dasatinib,Sorafenib,,0.0,1.0,,0,29
1625,1625,Vorinostat,MK-1775,,0.0,1.0,,0,50
1626,1626,Palbociclib,PF-4708671,,0.0,1.0,,0,50
1627,1627,Lapatinib,MK-1775,0.07142857142857142,0.0,0.4935897435897436,-0.012820512820512775,1,79
1628,1628,Oxaliplatin,SCH772984,0.25,0.0,0.5,0.0,1,73
1629,1629,AZD7762,Alpelisib,0.06800232288037167,0.0,0.5,0.0,2,49
1630,1630,SB216763,AZD4547,,0.0,1.0,,0,44
1631,1631,Olaparib,Pictilisib,,0.0,1.0,,0,52
1632,1632,Axitinib,Navitoclax,0.38863561386853307,0.2105263157894737,0.5177383592017738,0.039408866995073955,11,52
1633,1633,Bortezomib,Pictilisib,0.11212121212121212,0.0,0.48,-0.040000000000000036,2,52
1634,1634,Lapatinib,Alisertib,0.42836791831357046,0.28571428571428575,0.6027777777777779,0.23197492163009403,4,49
1635,1635,5-Fluorouracil,AZD7762,0.44796613538252816,0.4857142857142857,0.6502403846153846,0.28326319197151184,32,123
1636,1636,Linsitinib,SCH772984,0.6340207470845167,0.6071428571428571,0.739340007415647,0.490315229775921,29,122
1637,1637,AZD4547,Oxaliplatin,,0.0,1.0,,0,44
1638,1638,Docetaxel,RO-3306,,0.0,1.0,,0,50
1639,1639,Crizotinib,Dasatinib,0.5459916227563286,0.23529411764705882,0.46111111111111114,-0.08333333333333326,10,28
1640,1640,Palbociclib,Erlotinib,,0.0,1.0,,0,29
1641,1641,AZD4547,Vinorelbine,0.015625,0.0,0.4883720930232558,-0.023255813953488413,1,44
1642,1642,Sapitinib,Linsitinib,0.6129521196720659,0.6857142857142857,0.8004385964912281,0.6138909634055265,18,94
1643,1643,Dabrafenib,Taselisib,0.4535644667223614,0.5,0.6666666666666666,0.48235294117647054,3,44
1644,1644,MK-1775,Entinostat,0.03927845528455284,0.0,0.5,0.0,2,49
1645,1645,Paclitaxel,Ruxolitinib,0.029411764705882353,0.0,0.5,0.0,1,29
1646,1646,Navitoclax,Taselisib,0.5644864178015405,0.5794392523364486,0.6482419127988748,0.27419354838709675,45,124
1647,1647,Vorinostat,Docetaxel,0.03434684684684684,0.0,0.48,-0.040000000000000036,2,52
