cell,drug1_db,drug2_db,synergy
HCC1806,Vorinostat,PD173074,0
OCUB-M,Bortezomib,Venetoclax,0
HCC1599,Sapitinib,Cisplatin,0
CAPAN-1,Taselisib,Galunisertib,0
PANC-02-03,Taselisib,Sorafenib,0
SW948,MK-1775,BMS-754807,0
HCC38,Navitoclax,Luminespib,0
MDA-MB-157,Cisplatin,Entinostat,0
PSN1,MK-1775,5-Fluorouracil,0
AU565,Trametinib,Palbociclib,0
COLO-205,Sapitinib,SCH772984,0
COLO-824,Temozolomide,Alisertib,0
HCC1599,Cisplatin,Alpelisib,0
MDA-MB-436,5-Fluorouracil,Gemcitabine,0
SW1463,Taselisib,AZD4547,0
EFM-19,Bortezomib,Nilotinib,0
EFM-192A,Vorinostat,Cisplatin,0
BxPC-3,Gemcitabine,Erlotinib,0
MDA-MB-231,Taselisib,Olaparib,0
CW-2,Linsitinib,Oxaliplatin,0
EFM-192A,Gemcitabine,Navitoclax,1
SW1990,AZD7762,MK-1775,0
MDA-MB-157,AZD7762,Afatinib,0
MDA-MB-231,AZD7762,Palbociclib,0
CAL-85-1,Sapitinib,Temozolomide,0
MRK-nu-1,OSI-027,MK-2206,1
CAL-85-1,Trametinib,ZM447439,1
SUIT-2,Trametinib,OSI-027,0
HDQ-P1,MK-1775,Trametinib,1
HDQ-P1,Gemcitabine,Vorinostat,0
SW1116,Sapitinib,Olaparib,0
JIMT-1,Vorinostat,Alpelisib,0
HCC1806,Olaparib,Palbociclib,0
HCC1143,AZD7762,Axitinib,0
CAMA-1,Temozolomide,Gemcitabine,0
CAL-120,Gemcitabine,BI-2536,0
EFM-19,AZD7762,Lapatinib,0
HCC1187,Linsitinib,Doramapimod,0
HCC1500,Lapatinib,JQ1,1
MDA-MB-157,Luminespib,Linsitinib,0
HPAC,Sorafenib,Oxaliplatin,0
HCC1143,Bortezomib,SCH772984,0
HCC1187,Palbociclib,NU7441,0
CaR-1,SB505124,MK-2206,0
GP5d,AZD4547,Dabrafenib,0
HCC1419,MK-2206,Paclitaxel,0
PANC-04-03,SCH772984,Trametinib,0
T47D,Vorinostat,Trametinib,0
HCC2157,Docetaxel,Palbociclib,0
BT-549,Olaparib,AZD8055,0
BT-483,Taselisib,SCH772984,0
KP-1N,5-Fluorouracil,Lapatinib,0
PANC-03-27,Dactolisib,AZD7762,0
PANC-08-13,Paclitaxel,Sorafenib,0
HCC1500,Linsitinib,SB216763,0
GP5d,Navitoclax,Linsitinib,0
HCT-116,Linsitinib,Vinorelbine,0
RCM-1,Linsitinib,MK-1775,0
HCC1419,MK-1775,Lapatinib,0
HCC1143,AZD7762,MK-1775,0
BT-474,Docetaxel,Linsitinib,0
HCC1143,Palbociclib,MK-2206,0
SNU-81,SB505124,Palbociclib,0
UACC-812,PD173074,Bortezomib,0
HCC1806,Gemcitabine,Tozasertib,0
PA-TU-8988T,LGK974,5-Fluorouracil,0
MDA-MB-468,PD173074,Palbociclib,0
UACC-893,Linsitinib,JQ1,1
HuP-T3,Olaparib,Oxaliplatin,0
MDA-MB-436,MK-2206,Tozasertib,0
CAPAN-2,Gemcitabine,Dactolisib,0
HCC70,Docetaxel,Camptothecin,0
EFM-19,MK-1775,JQ1,0
COLO-320-HSR,5-Fluorouracil,Crizotinib,0
LS-513,Taselisib,BMS-754807,0
HCC2157,Cisplatin,Lapatinib,0
MDA-MB-361,MK-2206,AZD6482,0
CAPAN-2,Dasatinib,OSI-027,0
MDA-MB-231,Linsitinib,KU-55933,0
SW837,LGK974,5-Fluorouracil,0
HCC1569,Cisplatin,Olaparib,0
CAL-51,Luminespib,AZD7762,0
YAPC,Olaparib,Oxaliplatin,0
MDST8,Crizotinib,Olaparib,0
HCT-116,LGK974,Sapitinib,0
MDA-MB-330,AZD7762,Bortezomib,0
AU565,PD173074,Alisertib,0
HCC1419,Trametinib,Linsitinib,0
HCC1599,Navitoclax,Afatinib,0
PANC-02-03,Dasatinib,Trametinib,0
SW1417,AZD7762,Camptothecin,1
SW48,MK-1775,AZD7762,1
HDQ-P1,AZD7762,Venetoclax,0
HCC1569,Pictilisib,RO-3306,0
MDA-MB-361,Luminespib,RO-3306,0
UACC-893,Luminespib,ZM447439,0
GP5d,Vinorelbine,Trametinib,0
SW1417,Dabrafenib,Crizotinib,0
EFM-19,Taselisib,Cisplatin,0
CAL-148,Taselisib,Vorinostat,0
HDQ-P1,Sapitinib,MK-1775,0
SW1417,MK-2206,SB505124,0
HCC1500,Cisplatin,Vorinostat,0
SW1990,Lapatinib,Cisplatin,0
PA-TU-8902,Olaparib,OSI-027,0
HCC1187,AZD7762,Crizotinib,0
CFPAC-1,Lapatinib,MK-2206,1
SW837,BMS-754807,Afatinib,0
HCC1428,Sapitinib,Alisertib,0
MDA-MB-436,Axitinib,KU-55933,0
DiFi,Oxaliplatin,Afatinib,0
DiFi,Dabrafenib,5-Fluorouracil,0
MZ1-PC,Erlotinib,Olaparib,0
JIMT-1,Sapitinib,BI-2536,0
SW948,Trametinib,MK-1775,0
DU-4475,5-Fluorouracil,SCH772984,0
HuP-T4,Dactolisib,Lapatinib,0
HuP-T3,Palbociclib,MK-2206,0
HCC1954,Crizotinib,SCH772984,0
MDA-MB-415,Gemcitabine,PD173074,0
CAL-85-1,5-Fluorouracil,MK-2206,0
PA-TU-8902,5-Fluorouracil,Taselisib,0
DAN-G,Dactolisib,Oxaliplatin,0
ZR-75-1,Trametinib,Lapatinib,0
COLO-824,Bortezomib,Navitoclax,0
Hs-766T,AZD7762,Paclitaxel,0
HT-29,Trametinib,AZD8055,0
HCC1395,Palbociclib,Uprosertib,0
MIA-PaCa-2,SCH772984,MK-1775,0
HCC1569,Pictilisib,Camptothecin,0
MDA-MB-361,Luminespib,Camptothecin,0
DiFi,Camptothecin,Vinorelbine,0
HCC38,AZD7762,AZD8055,0
T47D,Lapatinib,MK-2206,0
PANC-10-05,Olaparib,OSI-027,0
GP5d,AZD4547,Camptothecin,0
MZ1-PC,Dasatinib,SCH772984,0
HCC2157,AZD7762,Wee1 Inhibitor,0
HCC1419,Lapatinib,SB216763,0
LS-123,SB505124,Navitoclax,0
PANC-02-03,Paclitaxel,Palbociclib,0
HT-115,Crizotinib,Taselisib,0
KM12,MK-1775,5-Fluorouracil,0
PSN1,Trametinib,Irinotecan,0
HCC1428,Navitoclax,Trametinib,0
SW48,Vinorelbine,LGK974,0
HCC70,PD173074,Alpelisib,0
MDA-MB-157,Sapitinib,Alisertib,0
LoVo,Crizotinib,AZD7762,0
HT55,SB505124,SB216763,1
MRK-nu-1,Docetaxel,PD173074,0
OCUB-M,Olaparib,Palbociclib,0
MRK-nu-1,5-Fluorouracil,ZM447439,0
CAL-85-1,PD173074,MK-1775,0
HCC1428,Temozolomide,NU7441,0
CaR-1,MK-1775,Olaparib,0
DU-4475,Sapitinib,GSK269962A,0
MFM-223,OSI-027,Dabrafenib,0
HCC1954,Navitoclax,Entinostat,0
EFM-19,Taselisib,Alpelisib,0
MDA-MB-157,Taselisib,AZD7762,0
HCC1419,Vorinostat,Palbociclib,0
MDA-MB-157,Taselisib,Doramapimod,0
HuP-T3,SCH772984,Paclitaxel,0
T84,5-Fluorouracil,Palbociclib,0
DU-4475,Luminespib,SB216763,0
SUIT-2,Ruxolitinib,MK-2206,0
HCC70,Olaparib,Axitinib,0
MDA-MB-231,Cisplatin,Sapitinib,0
PANC-08-13,OSI-027,Galunisertib,0
MIA-PaCa-2,Gemcitabine,Dactolisib,0
PANC-08-13,Ruxolitinib,Galunisertib,0
AsPC-1,Navitoclax,AZD7762,1
HCC2998,Crizotinib,Navitoclax,0
GP5d,AZD8055,Vinorelbine,0
CAL-148,Navitoclax,Olaparib,1
UACC-812,Sapitinib,Axitinib,0
MIA-PaCa-2,Ruxolitinib,Dasatinib,0
LS-411N,SCH772984,SB216763,0
HCC1806,Bortezomib,PD173074,0
BxPC-3,Crizotinib,SCH772984,0
SK-CO-1,Trametinib,Oxaliplatin,0
BT-20,Taselisib,Alpelisib,0
DiFi,AZD4547,AZD8055,0
SW1463,MK-1775,LGK974,0
HCC1419,Bortezomib,Temozolomide,0
SNU-C5,SCH772984,Sapitinib,0
COLO-205,Navitoclax,AZD7762,0
HDQ-P1,PD173074,Palbociclib,0
CAL-51,Taselisib,Tozasertib,0
OCUB-M,Linsitinib,KU-55933,0
PSN1,Cisplatin,Sorafenib,0
NCI-H747,Afatinib,Olaparib,0
MDA-MB-361,Lapatinib,MK-1775,0
LS-123,Oxaliplatin,Dabrafenib,0
HCC1569,Taselisib,RO-3306,0
CAL-148,Palbociclib,Bortezomib,0
MDA-MB-330,Trametinib,Nilotinib,0
BxPC-3,Crizotinib,Trametinib,0
MZ1-PC,MK-1775,Linsitinib,0
SW948,SB216763,Olaparib,0
MDA-MB-436,Bortezomib,Cisplatin,0
GP5d,Taselisib,LGK974,0
PA-TU-8902,Taselisib,Linsitinib,0
EFM-19,Navitoclax,Afatinib,0
SW1116,Dabrafenib,Crizotinib,0
EVSA-T,AZD7762,Axitinib,0
MDA-MB-453,Cisplatin,SCH772984,0
MDA-MB-453,Gemcitabine,Vorinostat,0
CL-11,Dabrafenib,Taselisib,0
MRK-nu-1,Temozolomide,Crizotinib,0
CFPAC-1,Palbociclib,OSI-027,0
BT-549,MK-2206,AZD7762,0
CAL-148,5-Fluorouracil,Palbociclib,0
NCI-H716,SCH772984,BMS-754807,0
MDA-MB-415,Docetaxel,AZD8055,0
MDA-MB-330,Axitinib,BI-2536,0
HCC1419,Luminespib,Sorafenib,0
HT-115,Crizotinib,SB505124,0
PANC-04-03,Oxaliplatin,Navitoclax,0
Hs-578-T,AZD7762,Tozasertib,1
HCC1143,Crizotinib,Taselisib,0
Hs-766T,Crizotinib,MK-2206,1
CAL-120,Docetaxel,Paclitaxel,0
HCC1954,Luminespib,Ribociclib,0
HCC1569,Bortezomib,Navitoclax,0
MDA-MB-157,Lapatinib,Docetaxel,0
SNU-175,Olaparib,Oxaliplatin,0
HCC1419,Pictilisib,SB216763,0
MFM-223,5-Fluorouracil,Doramapimod,0
T47D,Lapatinib,Axitinib,0
SNU-C1,Oxaliplatin,LGK974,0
MFM-223,Pictilisib,Paclitaxel,0
LS-123,LGK974,SB216763,0
SU8686,5-Fluorouracil,Paclitaxel,0
MCF7,Olaparib,ZM447439,0
JIMT-1,Luminespib,RO-3306,0
DU-4475,Crizotinib,NU7441,0
MRK-nu-1,Temozolomide,NU7441,0
JIMT-1,Docetaxel,Trametinib,0
JIMT-1,Temozolomide,AZD6482,0
SW1116,AZD4547,Sapitinib,0
HCC1143,OSI-027,Paclitaxel,0
CAL-148,Sapitinib,Uprosertib,0
MDA-MB-468,5-Fluorouracil,Uprosertib,0
PANC-03-27,Trametinib,Linsitinib,0
CAL-85-1,Olaparib,Palbociclib,0
RKO,5-Fluorouracil,Olaparib,0
EFM-192A,Axitinib,Sapitinib,0
MDA-MB-453,Pictilisib,MK-1775,0
COLO-205,SB505124,MK-2206,0
CAL-148,Olaparib,PF-4708671,0
MDA-MB-231,Gemcitabine,Sapitinib,0
BT-549,Gemcitabine,Tozasertib,0
HCC70,Navitoclax,Sorafenib,0
KP-1N,Navitoclax,Olaparib,0
MDA-MB-361,Palbociclib,Temozolomide,0
CAL-120,Linsitinib,BI-2536,0
BxPC-3,Lapatinib,5-Fluorouracil,0
MDA-MB-361,MK-2206,Lapatinib,1
EVSA-T,Taselisib,AZD7762,0
MDA-MB-415,Sapitinib,Alisertib,0
CAL-85-1,Gemcitabine,Lapatinib,0
C2BBe1,Trametinib,Navitoclax,0
T84,Crizotinib,Oxaliplatin,0
JIMT-1,MK-1775,ZM447439,0
SW837,Navitoclax,Afatinib,0
MDA-MB-436,MK-2206,MK-1775,0
ZR-75-1,Linsitinib,AZD7762,0
EFM-192A,Palbociclib,Vorinostat,0
PANC-03-27,Gemcitabine,Lapatinib,0
MDA-MB-175-VII,Temozolomide,Crizotinib,0
EFM-19,Vorinostat,MK-2206,0
MDST8,MK-2206,AZD7762,0
CAMA-1,MK-1775,Cisplatin,0
MDA-MB-361,Taselisib,Linsitinib,0
MDA-MB-175-VII,Palbociclib,Vorinostat,0
HCT-116,AZD7762,Afatinib,0
LS-180,Navitoclax,Olaparib,0
MIA-PaCa-2,5-Fluorouracil,Trametinib,0
BT-549,Crizotinib,Venetoclax,0
LS-180,Crizotinib,Palbociclib,0
CW-2,AZD7762,SB505124,0
PANC-03-27,Oxaliplatin,AZD7762,0
KP-4,Dasatinib,Galunisertib,0
MCF7,Axitinib,NU7441,0
CAL-148,MK-1775,Camptothecin,0
BT-474,Luminespib,GSK269962A,0
MDA-MB-415,Lapatinib,ZM447439,0
ZR-75-30,Pictilisib,Bortezomib,0
CAL-85-1,Trametinib,Bortezomib,0
CAL-85-1,Lapatinib,ZM447439,0
DU-4475,Trametinib,Lapatinib,0
NCI-H716,Navitoclax,Crizotinib,0
MCF7,Navitoclax,PD173074,0
EVSA-T,Temozolomide,AZD8055,0
BT-474,Sapitinib,Wee1 Inhibitor,0
RKO,SCH772984,Dabrafenib,0
KP-3,MK-1775,Dasatinib,0
HCC2157,Crizotinib,Entinostat,0
LS-123,Navitoclax,Vinorelbine,1
HCC2157,Taselisib,AZD6482,0
HCC1937,Temozolomide,Camptothecin,0
HCC1419,OSI-027,Navitoclax,0
T47D,Cisplatin,AZD8055,0
MDA-MB-361,Docetaxel,MK-2206,0
HCC1428,Olaparib,AZD7762,1
BT-474,AZD7762,AZD6482,0
CAMA-1,5-Fluorouracil,Lapatinib,0
CAL-148,AZD7762,Doramapimod,0
HCC1395,PD173074,5-Fluorouracil,0
HT55,Sapitinib,Olaparib,0
MRK-nu-1,5-Fluorouracil,Pictilisib,0
CAL-148,Lapatinib,Bortezomib,1
HuP-T4,5-Fluorouracil,Olaparib,0
HCC1569,Vorinostat,5-Fluorouracil,0
T47D,Temozolomide,Uprosertib,0
UACC-893,Sapitinib,KU-55933,0
Hs-578-T,Pictilisib,RO-3306,0
MDA-MB-157,Trametinib,Crizotinib,0
PANC-08-13,SCH772984,Ruxolitinib,0
Hs-578-T,Trametinib,OSI-027,0
HCC1395,Bortezomib,Camptothecin,0
PL4,Irinotecan,Oxaliplatin,0
MCF7,Taselisib,Cisplatin,0
CAL-51,Crizotinib,Gemcitabine,0
NCI-H747,Oxaliplatin,MK-2206,0
MDST8,Taselisib,SB505124,0
KM12,Trametinib,MK-1775,0
MDA-MB-468,Olaparib,AZD7762,1
HCC38,PD173074,RO-3306,0
EFM-19,PD173074,Alpelisib,0
CAL-148,Lapatinib,GSK269962A,0
HCC1500,AZD7762,Dabrafenib,0
MDA-MB-175-VII,AZD7762,Palbociclib,0
HCC2218,Pictilisib,SB216763,0
MDA-MB-175-VII,Axitinib,BI-2536,0
HCC1569,OSI-027,Axitinib,0
HCC1500,Trametinib,Sorafenib,0
HCC1599,Olaparib,Camptothecin,0
DU-4475,Taselisib,Vorinostat,0
HCC1143,Navitoclax,SCH772984,0
SNU-175,Navitoclax,MK-2206,0
CAL-148,Cisplatin,Paclitaxel,0
CAL-51,Vorinostat,KU-55933,0
HCC1187,Vorinostat,Doramapimod,0
SNU-175,LGK974,5-Fluorouracil,0
HCC38,Sapitinib,Alisertib,0
MFM-223,Cisplatin,Wee1 Inhibitor,0
EVSA-T,Navitoclax,Temozolomide,0
HCC70,Navitoclax,Trametinib,1
CAL-148,Sapitinib,Venetoclax,0
Hs-766T,Sorafenib,Dactolisib,0
HCC1937,Navitoclax,Sorafenib,0
SW620,LGK974,AZD4547,0
ZR-75-30,Olaparib,AZD7762,0
HCC1569,Taselisib,Dabrafenib,0
CAMA-1,Olaparib,Dabrafenib,0
DU-4475,Linsitinib,Doramapimod,0
SW620,Crizotinib,SCH772984,0
BT-483,MK-2206,KU-55933,0
Hs-766T,OSI-027,Olaparib,0
PA-TU-8902,Trametinib,MK-1775,0
HCC2998,5-Fluorouracil,Taselisib,0
Hs-578-T,Vorinostat,Cisplatin,0
HCC1428,AZD7762,Tozasertib,0
UACC-893,Trametinib,Sorafenib,0
MDA-MB-157,Bortezomib,Camptothecin,0
HCC1954,Sapitinib,Dabrafenib,0
UACC-893,Trametinib,AZD6482,0
EFM-192A,Vorinostat,Linsitinib,0
SK-CO-1,Taselisib,SB505124,0
UACC-893,Cisplatin,Vorinostat,0
CAL-85-1,Axitinib,5-Fluorouracil,0
MDA-MB-330,Luminespib,AZD8055,0
MIA-PaCa-2,5-Fluorouracil,Lapatinib,0
HT-29,Taselisib,BMS-754807,0
HCC38,Crizotinib,Gemcitabine,0
AU565,5-Fluorouracil,Entinostat,0
HCC1806,Docetaxel,Venetoclax,0
BT-549,Navitoclax,MK-1775,0
HPAC,Lapatinib,Galunisertib,0
MCF7,PD173074,Dabrafenib,0
LS-123,Vinorelbine,AZD4547,0
SW620,Camptothecin,LGK974,0
HCC1428,MK-2206,Doramapimod,0
SW1463,Afatinib,AZD4547,0
SNU-407,Taselisib,AZD4547,0
AU565,Axitinib,AZD7762,0
SW1990,Cisplatin,Paclitaxel,0
Hs-578-T,Olaparib,Dabrafenib,0
OCUB-M,OSI-027,SCH772984,0
KP-3,Gemcitabine,Lapatinib,0
HDQ-P1,AZD7762,Pictilisib,0
MRK-nu-1,Olaparib,PF-4708671,0
HCC1599,Sapitinib,MK-1775,0
Hs-766T,Navitoclax,Sorafenib,0
HCC1937,Temozolomide,AZD7762,0
CAPAN-2,Taselisib,Galunisertib,0
AU565,Palbociclib,ZM447439,0
HCC1806,Palbociclib,SCH772984,0
HCC1428,Luminespib,GSK269962A,0
KM12,Trametinib,MK-2206,0
HCC202,OSI-027,Docetaxel,0
SNU-407,Dabrafenib,AZD4547,1
HCC1937,MK-1775,Taselisib,0
MDA-MB-436,Palbociclib,Temozolomide,0
EFM-192A,PD173074,Cisplatin,0
HCT-116,Linsitinib,AZD8055,0
PANC-08-13,Palbociclib,MK-1775,0
CL-11,MK-1775,Dabrafenib,0
MDA-MB-330,Lapatinib,Sorafenib,0
LS-123,Dabrafenib,Olaparib,0
EVSA-T,MK-2206,Axitinib,0
HT55,Linsitinib,Camptothecin,0
CAL-120,Temozolomide,GSK269962A,0
KP-1N,MK-2206,Taselisib,0
NCI-H716,Linsitinib,SCH772984,0
HCC1500,Lapatinib,Docetaxel,0
CAL-85-1,Temozolomide,Camptothecin,0
MDA-MB-415,Vorinostat,Doramapimod,0
CAL-120,Crizotinib,AZD6482,0
PA-TU-8988T,OSI-027,MK-1775,0
ZR-75-1,Taselisib,AZD6482,0
HCC1395,Navitoclax,Lapatinib,0
HCT-116,Taselisib,LGK974,0
BT-20,Crizotinib,Docetaxel,0
HDQ-P1,Temozolomide,Venetoclax,0
HCC2218,MK-1775,Lapatinib,0
SW837,SCH772984,Vinorelbine,0
EVSA-T,Docetaxel,Paclitaxel,0
COLO-320-HSR,Taselisib,Oxaliplatin,0
CAMA-1,AZD7762,AZD8055,0
MDST8,5-Fluorouracil,Navitoclax,0
CL-11,Dabrafenib,Crizotinib,0
SW1116,Dabrafenib,Taselisib,0
CAL-85-1,Palbociclib,Entinostat,0
MDA-MB-468,Bortezomib,Sorafenib,0
MZ1-PC,Lapatinib,Palbociclib,0
LS-180,Taselisib,Navitoclax,0
SNU-C2B,Afatinib,Oxaliplatin,0
BT-20,Linsitinib,Uprosertib,0
HCC2998,Oxaliplatin,LGK974,0
AsPC-1,Cisplatin,Olaparib,0
ZR-75-30,AZD7762,MK-1775,0
OCUB-M,Pictilisib,OSI-027,0
AU565,Cisplatin,Uprosertib,0
EVSA-T,Linsitinib,KU-55933,0
MDA-MB-436,5-Fluorouracil,Cisplatin,0
CW-2,Vinorelbine,MK-2206,0
LS-123,BMS-754807,LGK974,0
HCC1187,Vorinostat,Pictilisib,0
MDA-MB-453,Navitoclax,Dabrafenib,0
SNU-81,Palbociclib,MK-2206,0
HCC1954,Luminespib,MK-2206,0
PA-TU-8902,MK-2206,Paclitaxel,0
MFM-223,Axitinib,GSK269962A,1
MZ1-PC,Trametinib,5-Fluorouracil,0
ZR-75-1,Temozolomide,Docetaxel,0
SNU-C5,AZD4547,Crizotinib,0
MFM-223,Lapatinib,Paclitaxel,0
HCC70,Olaparib,Gemcitabine,0
HCC1806,AZD7762,Doramapimod,1
HCC1937,PD173074,Sorafenib,0
NCI-H716,Dabrafenib,Camptothecin,0
HCC1806,Navitoclax,Cisplatin,0
UACC-893,Cisplatin,Docetaxel,0
HCC1806,Bortezomib,Temozolomide,0
HPAC,Trametinib,LGK974,0
HDQ-P1,Pictilisib,SB216763,0
LS-513,SB505124,Navitoclax,0
MRK-nu-1,Navitoclax,Olaparib,0
MDA-MB-436,Axitinib,Alisertib,0
HCC1937,Temozolomide,Alisertib,0
PA-TU-8902,Navitoclax,MK-2206,0
MDST8,Vinorelbine,Oxaliplatin,0
MFM-223,AZD7762,KU-55933,0
BT-483,Lapatinib,SCH772984,0
SW1417,Olaparib,Camptothecin,0
SW1990,Navitoclax,Crizotinib,0
HCC1419,Cisplatin,Sorafenib,0
Hs-766T,Olaparib,OSI-027,0
PANC-03-27,OSI-027,Olaparib,0
HCC1599,Bortezomib,5-Fluorouracil,0
SU8686,Palbociclib,Cisplatin,0
KP-1N,Oxaliplatin,Paclitaxel,0
MDA-MB-157,Axitinib,BI-2536,0
MDA-MB-453,Axitinib,Taselisib,0
HCC38,PD173074,Cisplatin,0
HDQ-P1,5-Fluorouracil,Entinostat,0
LoVo,SB216763,Dabrafenib,0
HPAC,Ruxolitinib,Dactolisib,0
HCC1395,Gemcitabine,OSI-027,0
EVSA-T,Pictilisib,Gemcitabine,0
MDA-MB-436,MK-2206,Ribociclib,0
LoVo,LGK974,Sapitinib,0
DAN-G,Dasatinib,Trametinib,1
AsPC-1,Ruxolitinib,Dactolisib,0
MDA-MB-175-VII,Navitoclax,Olaparib,0
OCUB-M,AZD7762,Tozasertib,0
COLO-678,5-Fluorouracil,Linsitinib,0
HCC70,Axitinib,Palbociclib,0
GP5d,SCH772984,MK-1775,0
MDA-MB-231,Navitoclax,JQ1,1
BT-549,Axitinib,Paclitaxel,0
HT-115,LGK974,Dabrafenib,0
CAPAN-2,Irinotecan,AZD7762,0
SW1990,Linsitinib,Ruxolitinib,0
PL4,Erlotinib,SCH772984,0
HCC1954,Palbociclib,Navitoclax,0
BT-549,Pictilisib,GSK269962A,0
MDA-MB-330,Pictilisib,Gemcitabine,0
SW620,Taselisib,AZD8055,0
HT-29,SCH772984,Trametinib,0
SW1463,SB216763,Oxaliplatin,0
CAMA-1,PD173074,KU-55933,0
DU-4475,Vorinostat,Sapitinib,0
HCC1187,Luminespib,PD173074,0
HCC38,MK-2206,Alpelisib,0
CAL-120,Trametinib,MK-2206,0
CaR-1,Dabrafenib,Trametinib,0
HCC38,Docetaxel,Pictilisib,0
CAL-148,Palbociclib,Uprosertib,0
HCC1187,Cisplatin,Gemcitabine,0
MRK-nu-1,Cisplatin,Uprosertib,0
OCUB-M,5-Fluorouracil,AZD7762,0
DAN-G,Crizotinib,Trametinib,1
MZ1-PC,OSI-027,5-Fluorouracil,0
HCC1954,MK-1775,AZD7762,1
LoVo,Navitoclax,Vinorelbine,0
HCC38,Bortezomib,Cisplatin,0
BT-483,5-Fluorouracil,Ribociclib,0
HPAC,Taselisib,Cisplatin,0
HuP-T4,Dactolisib,Irinotecan,0
HCC1143,Lapatinib,PF-4708671,0
JIMT-1,MK-1775,Taselisib,0
BT-549,5-Fluorouracil,Gemcitabine,0
PA-TU-8988T,Cisplatin,Lapatinib,0
BT-474,Olaparib,Pictilisib,0
MDA-MB-453,Linsitinib,Luminespib,0
CAMA-1,Bortezomib,Vorinostat,0
EFM-19,Linsitinib,Taselisib,0
HT-29,Navitoclax,Dabrafenib,0
SNU-C5,SB505124,Linsitinib,0
PL4,Palbociclib,Irinotecan,0
CAL-51,Bortezomib,Navitoclax,0
MFM-223,Docetaxel,Linsitinib,0
NCI-H716,AZD4547,Linsitinib,0
CW-2,Oxaliplatin,LGK974,0
COLO-824,Lapatinib,Paclitaxel,0
C2BBe1,Camptothecin,Palbociclib,0
PANC-03-27,Navitoclax,Oxaliplatin,0
ZR-75-30,5-Fluorouracil,Crizotinib,0
MDA-MB-453,Axitinib,Alpelisib,0
SW1116,Navitoclax,AZD7762,0
PSN1,Trametinib,Dactolisib,1
HCC2157,MK-2206,BI-2536,0
MDA-MB-361,Palbociclib,Alpelisib,0
CAMA-1,Gemcitabine,PD173074,0
HDQ-P1,Pictilisib,Temozolomide,0
OCUB-M,Crizotinib,MK-2206,0
BT-483,Luminespib,Temozolomide,0
LoVo,AZD7762,SB505124,0
HCC70,Docetaxel,Paclitaxel,0
HCC1428,Docetaxel,Vorinostat,0
HCC1395,Linsitinib,Luminespib,0
KP-1N,MK-1775,Linsitinib,0
DAN-G,Dactolisib,Palbociclib,0
MDA-MB-453,Gemcitabine,Nilotinib,0
MFM-223,Cisplatin,Entinostat,0
HCC1187,Navitoclax,OSI-027,0
HCC1395,Temozolomide,MK-2206,0
MDA-MB-361,Lapatinib,Ribociclib,0
Hs-578-T,Luminespib,SCH772984,1
PA-TU-8988T,Paclitaxel,Palbociclib,0
CCK-81,Palbociclib,Navitoclax,0
PANC-04-03,Olaparib,Taselisib,0
ZR-75-1,Axitinib,AZD7762,0
MFM-223,Pictilisib,Axitinib,0
HCC1937,Lapatinib,Pictilisib,0
SW948,AZD7762,Camptothecin,1
SW1463,SB505124,AZD4547,0
HCC1143,Olaparib,SCH772984,0
LS-123,Linsitinib,AZD8055,0
PA-TU-8902,Linsitinib,Cisplatin,0
BT-549,Gemcitabine,Trametinib,0
DAN-G,Navitoclax,Linsitinib,0
MIA-PaCa-2,Olaparib,SCH772984,0
HuP-T4,Lapatinib,5-Fluorouracil,0
MIA-PaCa-2,Cisplatin,Olaparib,0
MCF7,Bortezomib,Ribociclib,0
PANC-03-27,Crizotinib,Ruxolitinib,0
SW48,LGK974,Dabrafenib,0
MDA-MB-415,Palbociclib,Sorafenib,0
HCC1500,Palbociclib,Navitoclax,0
CAL-148,Palbociclib,SCH772984,0
DU-4475,Gemcitabine,Pictilisib,0
MCF7,Gemcitabine,Dabrafenib,0
BT-20,Navitoclax,Docetaxel,1
CAL-85-1,Navitoclax,Cisplatin,0
CCK-81,Vinorelbine,AZD8055,0
PANC-02-03,LGK974,Gemcitabine,0
HCT-15,Sapitinib,BMS-754807,0
CAL-120,5-Fluorouracil,AZD7762,0
CAL-148,Crizotinib,SCH772984,0
SW620,5-Fluorouracil,Palbociclib,0
MDA-MB-415,Crizotinib,NU7441,0
EVSA-T,Palbociclib,Luminespib,0
SUIT-2,Paclitaxel,OSI-027,0
RKO,Linsitinib,SCH772984,1
T47D,Olaparib,AZD8055,0
HDQ-P1,PD173074,Doramapimod,0
PA-TU-8988T,Crizotinib,Ruxolitinib,0
SW1990,Oxaliplatin,Trametinib,0
CAPAN-2,AZD7762,Ruxolitinib,0
HCC1395,Trametinib,MK-2206,0
PANC-04-03,Taselisib,Trametinib,1
CAL-51,Lapatinib,Pictilisib,0
SW1463,AZD7762,BMS-754807,0
MDA-MB-415,Taselisib,Trametinib,0
SW1116,Palbociclib,Linsitinib,0
SNU-C5,AZD8055,Vinorelbine,0
SNU-81,MK-1775,MK-2206,1
COLO-824,Docetaxel,Vorinostat,0
MRK-nu-1,Navitoclax,Cisplatin,0
DiFi,Sapitinib,Vinorelbine,0
MDA-MB-453,Olaparib,Dabrafenib,0
HCT-15,Taselisib,AZD4547,0
CW-2,Dabrafenib,AZD4547,0
BT-20,Gemcitabine,Sapitinib,0
HCC1937,OSI-027,Vorinostat,0
SW1116,BMS-754807,5-Fluorouracil,0
HT55,AZD8055,Linsitinib,0
HCC1806,Bortezomib,Doramapimod,0
