cell,drug1_db,drug2_db,synergy
EFM-19,Crizotinib,Docetaxel,0
DU-4475,Axitinib,ZM447439,0
HCC1937,PD173074,Camptothecin,0
MDA-MB-361,Sapitinib,JQ1,0
HCT-116,Afatinib,Dabrafenib,0
AU565,Axitinib,Camptothecin,0
AsPC-1,Erlotinib,Gemcitabine,0
MDA-MB-436,5-Fluorouracil,Alisertib,0
MDA-MB-415,Axitinib,Taselisib,0
HuP-T4,Olaparib,AZD7762,0
EFM-192A,Temozolomide,Luminespib,0
OCUB-M,Linsitinib,Alpelisib,0
SW620,Dabrafenib,Taselisib,0
RCM-1,5-Fluorouracil,SCH772984,0
MDA-MB-175-VII,Linsitinib,PD173074,0
BT-474,MK-1775,Afatinib,0
KP-3,Taselisib,Cisplatin,0
SW1463,Trametinib,BMS-754807,0
SW1463,Olaparib,SB505124,0
GP5d,Navitoclax,Sapitinib,0
KP-4,Ruxolitinib,Irinotecan,0
COLO-824,Sapitinib,AZD6482,0
CAL-120,Trametinib,Luminespib,0
KP-3,Palbociclib,Erlotinib,0
MFM-223,Cisplatin,Tozasertib,0
PA-TU-8988T,OSI-027,Dasatinib,0
CAL-51,MK-1775,Wee1 Inhibitor,0
UACC-812,Docetaxel,Linsitinib,0
MDA-MB-157,Docetaxel,Lapatinib,0
T47D,MK-2206,Doramapimod,0
CAPAN-1,Dasatinib,OSI-027,0
OCUB-M,Vorinostat,Doramapimod,0
HT55,AZD8055,Vinorelbine,0
KP-1N,OSI-027,Dactolisib,0
KP-4,Palbociclib,Oxaliplatin,0
SNU-1040,MK-1775,Camptothecin,0
SUIT-2,MK-2206,Crizotinib,0
HCC1500,Pictilisib,Dabrafenib,0
KP-1N,5-Fluorouracil,Sorafenib,0
HCC1500,Bortezomib,Crizotinib,0
SNU-C1,Trametinib,Afatinib,0
CAL-85-1,Linsitinib,AZD6482,1
MDA-MB-231,Luminespib,AZD8055,0
SNU-407,AZD4547,Camptothecin,0
T84,Camptothecin,AZD8055,0
NCI-H716,SB216763,5-Fluorouracil,0
CAL-148,MK-1775,Temozolomide,0
HT-115,SB505124,Camptothecin,0
MDA-MB-175-VII,Palbociclib,KU-55933,0
HCC1806,Olaparib,Doramapimod,0
HCC1143,AZD7762,Uprosertib,0
HT-115,Afatinib,BMS-754807,1
HCC1937,Lapatinib,Docetaxel,0
HDQ-P1,OSI-027,Taselisib,0
HCC1806,Olaparib,MK-1775,0
MDA-MB-468,Palbociclib,RO-3306,0
AU565,Sapitinib,MK-1775,0
KP-1N,Erlotinib,Sorafenib,0
CAL-85-1,MK-1775,Alisertib,0
HCC2998,LGK974,SB505124,0
MDA-MB-468,Olaparib,Pictilisib,0
CFPAC-1,Sorafenib,MK-2206,0
BT-483,PD173074,Docetaxel,0
PANC-03-27,LGK974,Palbociclib,0
LoVo,Oxaliplatin,Olaparib,0
HCC1500,Sapitinib,Axitinib,0
BT-20,PD173074,AZD6482,0
MDA-MB-231,Sapitinib,Ribociclib,0
EVSA-T,MK-1775,Alpelisib,1
LS-513,AZD4547,Linsitinib,0
SUIT-2,Ruxolitinib,5-Fluorouracil,0
SNU-175,Taselisib,Camptothecin,0
CAL-148,Crizotinib,OSI-027,0
CAL-120,Temozolomide,Trametinib,0
HCC1395,Linsitinib,5-Fluorouracil,0
CW-2,SCH772984,LGK974,0
AU565,Bortezomib,Dabrafenib,0
PANC-04-03,Sorafenib,OSI-027,0
MDA-MB-453,Luminespib,Lapatinib,0
BT-474,Trametinib,Axitinib,0
MDA-MB-436,Sapitinib,Luminespib,0
ZR-75-1,Pictilisib,Tozasertib,0
ZR-75-1,PD173074,Cisplatin,0
BT-549,Olaparib,Bortezomib,0
LoVo,AZD4547,LGK974,0
CAL-148,AZD7762,Ribociclib,0
MDA-MB-231,Olaparib,Wee1 Inhibitor,0
SNU-C2B,AZD4547,SB216763,0
CL-11,SB505124,Olaparib,0
HCC1187,Crizotinib,Venetoclax,0
HCC1428,Pictilisib,Vorinostat,0
BT-549,Temozolomide,Venetoclax,0
CFPAC-1,Crizotinib,OSI-027,0
HCC1419,Cisplatin,SB216763,0
EFM-19,Pictilisib,SB216763,0
MDA-MB-231,Gemcitabine,AZD8055,0
MIA-PaCa-2,OSI-027,Crizotinib,0
AsPC-1,OSI-027,Ruxolitinib,0
NCI-H747,Dabrafenib,BMS-754807,0
CAMA-1,MK-2206,Sapitinib,1
HCC1937,Pictilisib,RO-3306,0
CAMA-1,AZD7762,PD173074,0
HCC1428,Palbociclib,Pictilisib,0
KP-4,Taselisib,Navitoclax,0
LS-513,Afatinib,MK-1775,0
MCF7,Crizotinib,JQ1,0
ZR-75-30,Navitoclax,SCH772984,0
MRK-nu-1,Luminespib,Navitoclax,0
BT-474,Luminespib,Entinostat,0
DU-4475,Luminespib,Vorinostat,0
HuP-T4,Paclitaxel,Palbociclib,0
CAL-51,MK-2206,Pictilisib,0
PA-TU-8902,Irinotecan,Crizotinib,0
MDST8,SB505124,Vinorelbine,0
MDA-MB-330,Docetaxel,Temozolomide,0
AU565,5-Fluorouracil,AZD7762,1
CaR-1,AZD8055,MK-1775,0
DiFi,Camptothecin,Taselisib,0
MCF7,MK-1775,GSK269962A,0
MDA-MB-453,Lapatinib,Ribociclib,0
SW1463,AZD4547,Navitoclax,0
ZR-75-30,Vorinostat,Alisertib,0
PANC-03-27,Crizotinib,Linsitinib,0
SNU-1040,AZD4547,BMS-754807,0
COLO-824,Olaparib,Dabrafenib,0
HCC1599,5-Fluorouracil,Alisertib,0
MZ1-PC,MK-1775,Oxaliplatin,0
MDA-MB-157,AZD7762,OSI-027,0
HDQ-P1,Temozolomide,Afatinib,0
ZR-75-1,Taselisib,Camptothecin,0
SW837,5-Fluorouracil,MK-1775,0
UACC-812,Temozolomide,Palbociclib,0
CaR-1,5-Fluorouracil,Camptothecin,0
HCC2218,5-Fluorouracil,AZD7762,0
T47D,Trametinib,Doramapimod,0
UACC-893,Sapitinib,Linsitinib,1
MDA-MB-436,PD173074,NU7441,0
PSN1,Linsitinib,Taselisib,0
HCC1187,Taselisib,Ribociclib,0
MFM-223,Luminespib,Temozolomide,0
CAL-148,Navitoclax,Nilotinib,0
COLO-320-HSR,Linsitinib,Afatinib,0
MDA-MB-157,Linsitinib,OSI-027,0
MDA-MB-415,Lapatinib,Crizotinib,0
MDA-MB-175-VII,Olaparib,OSI-027,0
EVSA-T,Vorinostat,Axitinib,0
PANC-08-13,OSI-027,Dasatinib,0
BxPC-3,5-Fluorouracil,Sorafenib,0
HCC1954,Trametinib,Wee1 Inhibitor,0
HCC1395,Taselisib,BI-2536,0
JIMT-1,Axitinib,Venetoclax,0
SW1990,AZD7762,Irinotecan,1
MDA-MB-415,Docetaxel,Uprosertib,0
HCC2218,Linsitinib,Venetoclax,0
AU565,Vorinostat,Tozasertib,0
COLO-824,Lapatinib,JQ1,0
AU565,5-Fluorouracil,Dabrafenib,0
HCC38,Vorinostat,Luminespib,0
ZR-75-30,Taselisib,Linsitinib,0
CAL-148,Palbociclib,Vorinostat,0
RCM-1,Olaparib,Navitoclax,0
MDST8,Camptothecin,Sapitinib,0
DiFi,LGK974,Afatinib,0
BT-483,Taselisib,Venetoclax,0
MDA-MB-361,MK-1775,Pictilisib,0
PL4,Olaparib,LGK974,0
CL-11,MK-1775,Camptothecin,1
HuP-T4,Navitoclax,Crizotinib,1
RCM-1,Dabrafenib,SB505124,0
SNU-81,Palbociclib,SCH772984,0
MFM-223,Vorinostat,BI-2536,0
SK-CO-1,Camptothecin,SB216763,0
BxPC-3,MK-2206,Navitoclax,0
EFM-19,MK-2206,Vorinostat,0
LS-411N,AZD8055,Olaparib,0
PANC-08-13,Trametinib,Dactolisib,0
KM12,Vinorelbine,Oxaliplatin,0
MDA-MB-436,5-Fluorouracil,Navitoclax,0
HCC1599,AZD7762,Cisplatin,0
BT-20,Trametinib,Tozasertib,0
CAL-51,MK-1775,Doramapimod,0
HCC1937,MK-1775,BI-2536,0
SW1990,Crizotinib,Irinotecan,0
BT-474,Olaparib,Entinostat,0
PANC-03-27,Lapatinib,Irinotecan,0
HCC1187,Bortezomib,Doramapimod,0
UACC-893,Olaparib,NU7441,0
JIMT-1,Gemcitabine,Olaparib,0
Hs-766T,Cisplatin,Lapatinib,0
CFPAC-1,OSI-027,AZD7762,0
EFM-192A,Bortezomib,Docetaxel,0
HCC1599,Taselisib,SB216763,0
HuP-T4,Crizotinib,Trametinib,1
DAN-G,MK-2206,SCH772984,1
AU565,OSI-027,Navitoclax,0
KP-2,Galunisertib,Olaparib,0
SNU-175,Crizotinib,SCH772984,0
MIA-PaCa-2,Cisplatin,MK-2206,0
UACC-893,OSI-027,Entinostat,0
UACC-893,Bortezomib,Sorafenib,0
MDA-MB-468,Lapatinib,Linsitinib,0
MCF7,Pictilisib,Entinostat,0
MDA-MB-436,Cisplatin,PF-4708671,0
HCC1599,Bortezomib,Pictilisib,0
SW1463,AZD4547,Oxaliplatin,0
CFPAC-1,Dactolisib,Ruxolitinib,0
LS-411N,SCH772984,Olaparib,0
SK-CO-1,Navitoclax,SB505124,0
BT-20,Vorinostat,AZD6482,0
MDA-MB-330,Olaparib,AZD8055,0
CAMA-1,Palbociclib,Afatinib,0
ZR-75-30,Olaparib,Pictilisib,0
SNU-C1,Oxaliplatin,MK-1775,0
ZR-75-30,MK-1775,ZM447439,0
BT-483,Sapitinib,KU-55933,0
SW620,Linsitinib,SCH772984,0
HCT-15,Crizotinib,MK-2206,0
DAN-G,Lapatinib,LGK974,1
LS-123,Taselisib,MK-2206,0
COLO-205,MK-1775,MK-2206,0
T84,Linsitinib,Palbociclib,0
HCC2218,Olaparib,SCH772984,0
MDA-MB-468,AZD7762,Alisertib,0
PSN1,Galunisertib,OSI-027,0
DU-4475,MK-2206,Paclitaxel,1
MFM-223,Trametinib,Axitinib,0
DiFi,AZD4547,SB505124,0
SK-CO-1,Oxaliplatin,Dabrafenib,0
MDA-MB-361,Olaparib,GSK269962A,0
AU565,Pictilisib,Dabrafenib,0
PSN1,Ruxolitinib,Palbociclib,0
HCC1187,MK-1775,Sapitinib,0
SW1116,MK-1775,Olaparib,0
MDA-MB-361,Olaparib,Docetaxel,0
ZR-75-30,Pictilisib,PF-4708671,0
CCK-81,MK-2206,Olaparib,0
YAPC,Olaparib,Trametinib,0
MRK-nu-1,Sapitinib,Bortezomib,0
SNU-407,Taselisib,Dabrafenib,0
ZR-75-1,Gemcitabine,PF-4708671,0
MZ1-PC,SCH772984,LGK974,0
JIMT-1,Bortezomib,AZD7762,0
MCF7,Olaparib,Ribociclib,0
ZR-75-1,Trametinib,Camptothecin,0
NCI-H747,Vinorelbine,SB216763,0
HCC1500,Trametinib,Gemcitabine,0
MDA-MB-436,AZD7762,5-Fluorouracil,1
LS-123,Olaparib,AZD8055,0
MDA-MB-361,Linsitinib,Navitoclax,0
DU-4475,Luminespib,Alpelisib,0
HuP-T4,Irinotecan,Gemcitabine,0
KP-1N,Dactolisib,Ruxolitinib,0
CAMA-1,Sapitinib,Sorafenib,0
SW1990,MK-1775,Oxaliplatin,0
HCC38,Cisplatin,Crizotinib,0
BT-20,Temozolomide,Cisplatin,0
PANC-02-03,Olaparib,MK-1775,0
CAL-120,Navitoclax,Crizotinib,1
HCC1954,Pictilisib,PF-4708671,0
MDA-MB-361,Pictilisib,MK-2206,0
DU-4475,Luminespib,Crizotinib,0
HCC1419,Olaparib,GSK269962A,0
MDA-MB-175-VII,Palbociclib,Crizotinib,0
OCUB-M,Temozolomide,Docetaxel,0
SNU-175,Vinorelbine,AZD4547,0
HCC2218,Trametinib,Entinostat,0
MDA-MB-468,AZD7762,Lapatinib,0
HCC1806,MK-1775,Lapatinib,0
JIMT-1,Bortezomib,Taselisib,0
HCC1143,PD173074,SB216763,0
MDA-MB-415,PD173074,Sorafenib,0
UACC-893,Taselisib,PD173074,0
KP-3,Sorafenib,Taselisib,0
MDA-MB-157,Vorinostat,Venetoclax,0
LS-180,Olaparib,MK-2206,0
KP-3,AZD7762,Navitoclax,0
HCC38,5-Fluorouracil,SCH772984,0
LS-513,Afatinib,Linsitinib,0
T47D,Axitinib,MK-1775,0
HT55,MK-1775,AZD4547,0
JIMT-1,Gemcitabine,RO-3306,0
MDA-MB-436,Luminespib,Dabrafenib,0
UACC-812,OSI-027,MK-1775,0
CaR-1,LGK974,Oxaliplatin,0
HCC1569,Temozolomide,Trametinib,0
LS-180,AZD4547,Olaparib,0
MDST8,Trametinib,Camptothecin,0
HT55,Olaparib,Navitoclax,0
MIA-PaCa-2,Linsitinib,5-Fluorouracil,0
MDA-MB-468,Trametinib,Luminespib,0
CAL-85-1,MK-1775,Pictilisib,0
RCM-1,Afatinib,AZD4547,0
HCC1395,OSI-027,Axitinib,0
MDA-MB-453,Docetaxel,MK-1775,0
SNU-C5,Oxaliplatin,Navitoclax,0
SNU-C5,MK-1775,Palbociclib,0
HCC38,Gemcitabine,KU-55933,0
NCI-H716,SB505124,Sapitinib,0
RKO,Trametinib,Dabrafenib,0
OCUB-M,Bortezomib,Tozasertib,0
EFM-19,PD173074,AZD8055,0
T84,Olaparib,Camptothecin,0
MDA-MB-436,Gemcitabine,SB216763,0
OCUB-M,Sapitinib,Lapatinib,0
PANC-10-05,Erlotinib,MK-2206,0
T47D,Temozolomide,JQ1,0
CAL-85-1,Linsitinib,AZD7762,0
BT-474,Navitoclax,OSI-027,0
CCK-81,BMS-754807,Palbociclib,0
PANC-02-03,Olaparib,Paclitaxel,0
HCC70,Olaparib,Camptothecin,0
C2BBe1,MK-1775,Navitoclax,0
HCC1954,Bortezomib,SB216763,0
ZR-75-30,Temozolomide,Gemcitabine,0
GP5d,AZD4547,Afatinib,0
MIA-PaCa-2,OSI-027,Erlotinib,0
OCUB-M,Docetaxel,Alisertib,0
EVSA-T,OSI-027,Pictilisib,0
MDA-MB-231,Palbociclib,Crizotinib,0
MDA-MB-436,Axitinib,JQ1,0
HCC2998,Camptothecin,SB505124,0
CAL-85-1,Luminespib,Alisertib,0
EFM-19,Bortezomib,Navitoclax,0
CaR-1,BMS-754807,Camptothecin,0
HDQ-P1,Linsitinib,Nilotinib,0
SW1990,5-Fluorouracil,Crizotinib,0
AsPC-1,Dasatinib,Lapatinib,0
HCC2218,Gemcitabine,Vorinostat,0
SU8686,MK-2206,Galunisertib,0
CAL-120,Pictilisib,Navitoclax,0
PANC-08-13,Galunisertib,AZD7762,0
MFM-223,Pictilisib,BI-2536,0
PSN1,LGK974,Oxaliplatin,0
HCC1500,PD173074,Afatinib,0
MDA-MB-175-VII,Vorinostat,ZM447439,0
PANC-02-03,Paclitaxel,AZD7762,0
HPAC,Crizotinib,Irinotecan,0
BT-20,PD173074,Afatinib,0
MDA-MB-468,Cisplatin,Venetoclax,0
PL4,Oxaliplatin,Gemcitabine,0
HCC2998,Afatinib,MK-1775,0
HCC1143,MK-2206,Crizotinib,0
DAN-G,Paclitaxel,Irinotecan,0
KM12,Oxaliplatin,AZD4547,0
MFM-223,Lapatinib,GSK269962A,0
HCC1599,Taselisib,Lapatinib,0
CAMA-1,Gemcitabine,Pictilisib,0
LS-180,MK-1775,Navitoclax,0
MDA-MB-361,AZD7762,AZD8055,0
SNU-C1,BMS-754807,MK-2206,0
CaR-1,AZD8055,Linsitinib,1
HCC1143,Lapatinib,Pictilisib,0
CAL-120,Vorinostat,Navitoclax,0
UACC-893,Vorinostat,AZD7762,0
PANC-02-03,Trametinib,5-Fluorouracil,0
MDA-MB-361,Palbociclib,Entinostat,0
AsPC-1,OSI-027,Gemcitabine,0
CAMA-1,Navitoclax,Palbociclib,0
HCC1569,Docetaxel,AZD6482,0
HCC2218,Trametinib,Lapatinib,0
BT-474,Olaparib,NU7441,0
HCC1187,OSI-027,Sorafenib,0
Hs-766T,Olaparib,Sorafenib,0
HCC1428,Luminespib,Alisertib,0
LoVo,MK-2206,BMS-754807,0
KM12,Camptothecin,MK-2206,0
JIMT-1,Bortezomib,Ribociclib,0
NCI-H508,Taselisib,Oxaliplatin,0
CAL-120,Gemcitabine,Cisplatin,0
HCC1143,Vorinostat,SB216763,0
C2BBe1,LGK974,AZD8055,0
HCT-15,MK-1775,BMS-754807,0
HCC1187,Gemcitabine,OSI-027,0
PANC-03-27,Trametinib,Lapatinib,0
NCI-H716,Crizotinib,Palbociclib,0
CAL-85-1,Luminespib,5-Fluorouracil,0
UACC-812,Pictilisib,Docetaxel,0
Hs-578-T,Linsitinib,PD173074,0
MCF7,AZD7762,Uprosertib,0
OCUB-M,Luminespib,Linsitinib,0
BxPC-3,Linsitinib,OSI-027,0
LS-123,Afatinib,Camptothecin,0
ZR-75-30,Cisplatin,RO-3306,0
EFM-192A,Taselisib,Docetaxel,0
AU565,Sapitinib,Alisertib,0
MDA-MB-157,Navitoclax,Sorafenib,1
KP-2,Dactolisib,Palbociclib,0
CAL-148,Cisplatin,Tozasertib,0
CAPAN-2,Trametinib,LGK974,0
MDA-MB-453,Linsitinib,Paclitaxel,0
HCC1428,5-Fluorouracil,Sapitinib,0
HCC1806,Vorinostat,Sorafenib,0
OCUB-M,Olaparib,RO-3306,0
ZR-75-30,Lapatinib,Afatinib,0
MDA-MB-330,OSI-027,Palbociclib,0
HDQ-P1,OSI-027,Doramapimod,0
JIMT-1,Navitoclax,Docetaxel,0
MDA-MB-157,Olaparib,Venetoclax,0
ZR-75-1,Pictilisib,Olaparib,0
NCI-H508,Sapitinib,5-Fluorouracil,0
MFM-223,AZD7762,Uprosertib,0
NCI-H508,LGK974,Taselisib,0
SW948,SB505124,Taselisib,0
PANC-08-13,Paclitaxel,Irinotecan,0
HCC1395,PD173074,ZM447439,0
HCC70,Temozolomide,Tozasertib,0
MFM-223,MK-1775,PF-4708671,0
HCC1428,Bortezomib,SCH772984,0
PA-TU-8988T,Erlotinib,Ruxolitinib,0
HCC1937,MK-1775,AZD7762,0
YAPC,Palbociclib,Sorafenib,0
SW1990,Linsitinib,Oxaliplatin,0
CAL-148,Vorinostat,Alisertib,0
HCC2157,Pictilisib,OSI-027,0
HDQ-P1,Olaparib,Trametinib,0
PA-TU-8902,Dactolisib,Oxaliplatin,0
MRK-nu-1,Taselisib,Alpelisib,0
MDA-MB-157,Taselisib,Temozolomide,0
HDQ-P1,AZD7762,MK-2206,0
MDA-MB-415,Palbociclib,Wee1 Inhibitor,0
MRK-nu-1,PD173074,RO-3306,0
SUIT-2,Cisplatin,Crizotinib,0
MZ1-PC,Gemcitabine,Sorafenib,0
HCC1937,OSI-027,Docetaxel,0
T84,SB216763,Oxaliplatin,0
HCC38,Linsitinib,PF-4708671,0
MDA-MB-175-VII,OSI-027,Lapatinib,0
SW1463,SB216763,Afatinib,0
NCI-H508,Trametinib,Oxaliplatin,0
PANC-04-03,Sorafenib,Dactolisib,0
MCF7,Olaparib,PD173074,0
BT-20,5-Fluorouracil,Doramapimod,0
DAN-G,Palbociclib,Trametinib,0
MDA-MB-468,Palbociclib,Temozolomide,0
LS-123,Olaparib,Camptothecin,0
BT-483,PD173074,AZD6482,0
Hs-766T,Irinotecan,MK-1775,0
HCC1500,Gemcitabine,OSI-027,0
HCC70,AZD7762,Entinostat,0
CAPAN-1,Taselisib,MK-1775,0
Hs-578-T,Lapatinib,Alisertib,0
SW1990,Gemcitabine,AZD7762,0
NCI-H747,Oxaliplatin,Trametinib,0
DAN-G,AZD7762,Olaparib,1
HCC1143,Temozolomide,Bortezomib,0
CFPAC-1,Crizotinib,Trametinib,0
ZR-75-1,5-Fluorouracil,Ribociclib,0
DAN-G,Cisplatin,Oxaliplatin,0
EFM-192A,AZD7762,Docetaxel,0
CAL-51,Temozolomide,Ribociclib,0
DU-4475,OSI-027,Entinostat,0
HCC1428,Navitoclax,5-Fluorouracil,0
PANC-08-13,Cisplatin,Trametinib,0
MDA-MB-157,MK-2206,Luminespib,0
CAMA-1,Taselisib,Entinostat,0
Hs-766T,OSI-027,Crizotinib,0
HCC1599,Vorinostat,PF-4708671,0
CAL-51,Axitinib,Wee1 Inhibitor,0
SW1417,Oxaliplatin,AZD7762,0
BT-483,Olaparib,5-Fluorouracil,0
HT55,5-Fluorouracil,Crizotinib,0
PL4,Lapatinib,Ruxolitinib,0
PANC-10-05,Irinotecan,SCH772984,0
PANC-08-13,Dasatinib,Taselisib,1
BT-474,Lapatinib,SCH772984,0
ZR-75-1,Olaparib,Alpelisib,0
CAPAN-2,Trametinib,Ruxolitinib,0
HCC1428,Gemcitabine,Doramapimod,0
MDA-MB-361,Olaparib,Venetoclax,0
ZR-75-30,Luminespib,Wee1 Inhibitor,0
HCC2157,Crizotinib,Axitinib,1
MDA-MB-157,5-Fluorouracil,PD173074,0
CAL-85-1,AZD7762,Taselisib,0
RCM-1,Crizotinib,AZD8055,0
HCC38,Temozolomide,Lapatinib,0
HCC2218,OSI-027,AZD8055,0
YAPC,Irinotecan,Sorafenib,0
JIMT-1,Luminespib,Alisertib,0
HCC1937,Taselisib,PF-4708671,0
MDA-MB-453,Crizotinib,Cisplatin,0
CAMA-1,Crizotinib,Docetaxel,0
PA-TU-8902,Trametinib,Paclitaxel,0
SNU-C1,Palbociclib,Vinorelbine,0
CAL-51,AZD7762,Alisertib,0
ZR-75-30,Lapatinib,GSK269962A,0
CAPAN-1,5-Fluorouracil,Ruxolitinib,0
PANC-04-03,Erlotinib,Galunisertib,0
EVSA-T,OSI-027,Trametinib,0
MDA-MB-436,Cisplatin,Uprosertib,0
HCC1419,OSI-027,Crizotinib,0
MDA-MB-468,Bortezomib,Wee1 Inhibitor,0
CL-11,BMS-754807,Vinorelbine,1
PANC-02-03,Dactolisib,Crizotinib,0
HCC2998,AZD4547,SB216763,0
AU565,Trametinib,JQ1,0
MDA-MB-453,MK-1775,Taselisib,0
SU8686,Trametinib,OSI-027,0
PANC-08-13,SCH772984,Crizotinib,0
SK-CO-1,Vinorelbine,Trametinib,0
MFM-223,Sapitinib,Alisertib,0
KP-2,5-Fluorouracil,Lapatinib,0
UACC-893,Trametinib,Luminespib,0
MDA-MB-415,Taselisib,BI-2536,0
HuP-T3,Cisplatin,SCH772984,0
HCC1500,OSI-027,Lapatinib,0
MDA-MB-468,Vorinostat,AZD6482,0
COLO-205,SCH772984,AZD4547,0
MDA-MB-468,Trametinib,Cisplatin,0
OCUB-M,Bortezomib,PD173074,0
LoVo,Taselisib,Olaparib,0
CAL-148,Linsitinib,Sapitinib,0
BT-549,Gemcitabine,Nilotinib,0
MDA-MB-157,Axitinib,Entinostat,0
MDA-MB-231,Palbociclib,Lapatinib,0
CFPAC-1,Paclitaxel,MK-2206,0
C2BBe1,Oxaliplatin,LGK974,0
LoVo,Palbociclib,LGK974,0
Hs-766T,Linsitinib,Paclitaxel,0
ZR-75-30,Trametinib,Alisertib,0
MDA-MB-415,Olaparib,SCH772984,0
AsPC-1,Sorafenib,LGK974,0
EVSA-T,Linsitinib,Nilotinib,0
LS-123,MK-1775,Oxaliplatin,0
MFM-223,Olaparib,PF-4708671,0
BT-20,MK-1775,Cisplatin,1
DU-4475,AZD7762,Bortezomib,0
MDA-MB-436,Lapatinib,Axitinib,0
MDST8,BMS-754807,Linsitinib,0
HCC1395,Bortezomib,Dabrafenib,0
YAPC,Dasatinib,Dactolisib,0
BT-20,5-Fluorouracil,Afatinib,0
COLO-824,MK-2206,Trametinib,1
MCF7,Taselisib,Ribociclib,0
MDA-MB-468,Olaparib,Camptothecin,0
HCC2157,PD173074,Gemcitabine,0
HCC2157,Vorinostat,AZD8055,0
SNU-175,AZD8055,MK-2206,0
HCC2157,Olaparib,ZM447439,0
LoVo,SCH772984,Oxaliplatin,0
DiFi,Dabrafenib,Afatinib,0
SNU-175,Olaparib,BMS-754807,0
KM12,Olaparib,Crizotinib,0
Hs-578-T,Docetaxel,PD173074,0
MDA-MB-231,5-Fluorouracil,Dabrafenib,0
HCT-15,Vinorelbine,SCH772984,0
COLO-824,Cisplatin,Wee1 Inhibitor,0
HCC1806,Docetaxel,Ribociclib,0
CAL-51,Trametinib,BI-2536,0
T84,LGK974,Trametinib,0
HCC1419,Sapitinib,MK-1775,0
SNU-81,Crizotinib,SB505124,0
CAL-51,Temozolomide,Vorinostat,0
OCUB-M,Sapitinib,Alpelisib,1
SW1116,Linsitinib,Trametinib,1
ZR-75-30,Linsitinib,Sorafenib,0
HCC2218,Gemcitabine,Navitoclax,0
MDA-MB-330,Palbociclib,KU-55933,0
HCC1806,Vorinostat,Ribociclib,0
OCUB-M,MK-2206,Trametinib,0
DU-4475,Lapatinib,Tozasertib,0
T47D,Taselisib,Olaparib,0
MCF7,Axitinib,Linsitinib,0
MFM-223,Palbociclib,Vorinostat,0
SW1463,Oxaliplatin,SB505124,0
CAL-51,Crizotinib,Palbociclib,0
SW620,Trametinib,Sapitinib,0
MDA-MB-231,PD173074,KU-55933,0
MDA-MB-468,Sapitinib,Bortezomib,0
MFM-223,Palbociclib,Dabrafenib,0
UACC-893,Cisplatin,Alpelisib,0
BT-483,PD173074,Ribociclib,0
EFM-192A,Trametinib,Camptothecin,0
Hs-578-T,Luminespib,Paclitaxel,0
SNU-C1,Trametinib,Crizotinib,0
SW948,BMS-754807,Oxaliplatin,0
HCC1937,Crizotinib,Dabrafenib,0
NCI-H716,Trametinib,LGK974,0
MDA-MB-361,Cisplatin,Navitoclax,0
GP5d,5-Fluorouracil,Sapitinib,1
MRK-nu-1,Navitoclax,PD173074,0
AU565,Gemcitabine,Axitinib,0
KM12,Palbociclib,SCH772984,0
HCC1569,5-Fluorouracil,Cisplatin,0
HCC2218,Temozolomide,Axitinib,0
EFM-19,OSI-027,Linsitinib,0
RCM-1,AZD8055,Trametinib,0
BxPC-3,Ruxolitinib,Gemcitabine,0
MRK-nu-1,Cisplatin,Pictilisib,0
SU8686,Trametinib,Ruxolitinib,0
COLO-678,Oxaliplatin,AZD7762,0
OCUB-M,MK-1775,Uprosertib,0
BT-474,Trametinib,Sorafenib,0
SW948,SB216763,SCH772984,0
HPAC,Irinotecan,OSI-027,0
HDQ-P1,Luminespib,Cisplatin,0
HCT-116,Vinorelbine,MK-1775,0
CAL-51,Axitinib,Tozasertib,0
CaR-1,Dabrafenib,AZD4547,0
LoVo,AZD7762,Taselisib,0
MDA-MB-453,5-Fluorouracil,Camptothecin,0
BT-549,Lapatinib,SB216763,0
SU8686,Taselisib,Paclitaxel,0
PANC-10-05,Taselisib,SCH772984,0
DiFi,SB505124,Vinorelbine,0
HCC1806,MK-1775,ZM447439,0
HCC70,Linsitinib,Tozasertib,0
HT-29,5-Fluorouracil,Palbociclib,0
SUIT-2,Navitoclax,Galunisertib,0
PA-TU-8902,LGK974,Lapatinib,0
MDA-MB-453,AZD7762,Temozolomide,0
PANC-10-05,Sorafenib,Dasatinib,0
UACC-893,Sapitinib,Crizotinib,0
HCC1187,Navitoclax,Ribociclib,0
HCC1954,Palbociclib,BI-2536,0
SW837,Sapitinib,SB216763,0
NCI-H716,Olaparib,Afatinib,0
PANC-10-05,Sorafenib,Trametinib,0
MDA-MB-436,Pictilisib,Doramapimod,0
Hs-766T,5-Fluorouracil,AZD7762,0
AU565,Vorinostat,Cisplatin,0
COLO-678,Oxaliplatin,Camptothecin,0
DU-4475,Cisplatin,Sorafenib,0
HuP-T3,Galunisertib,SCH772984,0
ZR-75-1,MK-1775,Entinostat,0
SW837,Linsitinib,SCH772984,0
CCK-81,Linsitinib,Sapitinib,1
HCC1599,Axitinib,Paclitaxel,0
CAPAN-2,Trametinib,MK-2206,1
HCC1569,Taselisib,MK-1775,0
MDA-MB-436,Bortezomib,AZD7762,0
SNU-407,AZD8055,MK-2206,0
CAL-85-1,5-Fluorouracil,Luminespib,0
ZR-75-1,Cisplatin,Ribociclib,0
LoVo,Camptothecin,Dabrafenib,0
OCUB-M,Olaparib,Vorinostat,0
