cell,drug1_db,drug2_db,synergy
PSN1,MK-1775,5-Fluorouracil,0
DU-4475,Trametinib,GSK269962A,0
COLO-205,Sapitinib,SCH772984,0
HCC1599,Cisplatin,Alpelisib,0
MDA-MB-436,5-Fluorouracil,Gemcitabine,0
HCC1143,Palbociclib,AZD8055,0
SW1463,Taselisib,AZD4547,0
HDQ-P1,Olaparib,Uprosertib,0
AU565,MK-2206,Temozolomide,0
C2BBe1,Crizotinib,Camptothecin,0
BT-474,Gemcitabine,5-Fluorouracil,0
PA-TU-8988T,Cisplatin,Taselisib,0
BxPC-3,Gemcitabine,Erlotinib,0
MDA-MB-231,Taselisib,Olaparib,0
SW948,Navitoclax,SB216763,0
MDA-MB-330,OSI-027,Gemcitabine,0
CW-2,Linsitinib,Oxaliplatin,0
SNU-1040,SB216763,Trametinib,0
EFM-192A,Gemcitabine,Navitoclax,1
SW1990,AZD7762,MK-1775,0
EFM-19,Crizotinib,Camptothecin,0
HCC1143,Navitoclax,SB216763,0
GP5d,Camptothecin,BMS-754807,0
HCC1143,Linsitinib,5-Fluorouracil,0
MRK-nu-1,OSI-027,MK-2206,1
CAL-85-1,Trametinib,ZM447439,1
SUIT-2,Trametinib,OSI-027,0
HDQ-P1,MK-1775,Trametinib,1
BT-20,MK-2206,NU7441,0
SW1990,Cisplatin,Trametinib,0
HDQ-P1,Gemcitabine,Vorinostat,0
DU-4475,Gemcitabine,MK-1775,1
SW1116,Sapitinib,Olaparib,0
HCC1806,Olaparib,Palbociclib,0
HCC1143,AZD7762,Axitinib,0
CAMA-1,Temozolomide,Gemcitabine,0
CAL-120,Gemcitabine,BI-2536,0
EFM-19,AZD7762,Lapatinib,0
HCC1187,Linsitinib,Doramapimod,0
HCC1500,Lapatinib,JQ1,1
SW1463,Camptothecin,BMS-754807,0
UACC-893,OSI-027,Alisertib,0
MDA-MB-157,Luminespib,Linsitinib,0
HPAC,Sorafenib,Oxaliplatin,0
PSN1,Ruxolitinib,Oxaliplatin,0
HCC1187,Palbociclib,NU7441,0
CaR-1,SB505124,MK-2206,0
HCC1419,MK-2206,Paclitaxel,0
HDQ-P1,MK-2206,JQ1,0
T47D,Vorinostat,Trametinib,0
MDA-MB-175-VII,Axitinib,Lapatinib,0
BT-483,Taselisib,SCH772984,0
HCC2218,Sapitinib,Pictilisib,1
HCC1954,OSI-027,AZD6482,0
PANC-08-13,Paclitaxel,Sorafenib,0
HCC1500,Linsitinib,SB216763,0
MDA-MB-157,5-Fluorouracil,Sorafenib,0
LoVo,Crizotinib,Camptothecin,0
HCT-116,Linsitinib,Vinorelbine,0
BxPC-3,LGK974,Paclitaxel,0
HCC1419,MK-1775,Lapatinib,0
SW48,Sapitinib,Palbociclib,0
HCC1143,AZD7762,MK-1775,0
BT-474,Docetaxel,Linsitinib,0
HCC1143,Palbociclib,MK-2206,0
HuP-T3,Olaparib,Oxaliplatin,0
MDA-MB-436,MK-2206,Tozasertib,0
CAPAN-2,Gemcitabine,Dactolisib,0
EFM-19,MK-1775,JQ1,0
COLO-320-HSR,5-Fluorouracil,Crizotinib,0
MDA-MB-361,Palbociclib,AZD8055,0
JIMT-1,Luminespib,Dabrafenib,0
BT-474,Luminespib,PF-4708671,0
HCC2157,Sapitinib,AZD8055,0
HCC2157,Cisplatin,Lapatinib,0
MDA-MB-361,MK-2206,AZD6482,0
NCI-H508,MK-2206,Crizotinib,0
MDA-MB-231,Linsitinib,KU-55933,0
OCUB-M,Cisplatin,Trametinib,0
SW620,Linsitinib,Afatinib,0
Hs-578-T,Axitinib,Venetoclax,0
HCC2157,PD173074,NU7441,0
EFM-192A,5-Fluorouracil,Sapitinib,0
YAPC,Olaparib,Oxaliplatin,0
COLO-320-HSR,SCH772984,MK-2206,0
KP-3,MK-2206,Galunisertib,0
MDST8,Crizotinib,Olaparib,0
PSN1,Olaparib,Trametinib,0
HCC1419,Trametinib,Linsitinib,0
HCC1599,Navitoclax,Afatinib,0
SW1417,AZD7762,Camptothecin,1
SW48,MK-1775,AZD7762,1
MCF7,Cisplatin,OSI-027,0
Hs-766T,Sorafenib,Linsitinib,0
MDA-MB-361,Luminespib,RO-3306,0
GP5d,Vinorelbine,Trametinib,0
CCK-81,Olaparib,MK-2206,0
COLO-824,Temozolomide,Tozasertib,0
CAL-148,Taselisib,Vorinostat,0
HDQ-P1,Sapitinib,MK-1775,0
SW1417,MK-2206,SB505124,0
HCC1500,Cisplatin,Vorinostat,0
SW1990,Lapatinib,Cisplatin,0
PA-TU-8902,Olaparib,OSI-027,0
HCC1187,AZD7762,Crizotinib,0
CFPAC-1,Lapatinib,MK-2206,1
CAL-148,Docetaxel,BI-2536,0
KP-1N,Dactolisib,Cisplatin,0
PA-TU-8988T,Irinotecan,MK-2206,0
BT-549,Sapitinib,Pictilisib,0
HCC1428,Sapitinib,Alisertib,0
AU565,Luminespib,Alisertib,0
SW1417,AZD4547,Afatinib,0
DiFi,Dabrafenib,5-Fluorouracil,0
MZ1-PC,Erlotinib,Olaparib,0
HCC1143,Gemcitabine,MK-2206,0
SW948,Trametinib,MK-1775,0
BT-474,Pictilisib,Linsitinib,0
HuP-T3,Palbociclib,MK-2206,0
HCC1954,Crizotinib,SCH772984,0
CAL-85-1,5-Fluorouracil,MK-2206,0
YAPC,MK-2206,LGK974,0
SNU-C2B,Sapitinib,AZD7762,0
PA-TU-8902,5-Fluorouracil,Taselisib,0
COLO-824,Bortezomib,Navitoclax,0
SW837,Trametinib,Dabrafenib,0
BxPC-3,Irinotecan,OSI-027,0
HCC1395,Palbociclib,Uprosertib,0
MDA-MB-361,Luminespib,Camptothecin,0
DiFi,Camptothecin,Vinorelbine,0
HCC38,AZD7762,AZD8055,0
ZR-75-1,Lapatinib,Navitoclax,0
T47D,Lapatinib,MK-2206,0
PANC-10-05,Olaparib,OSI-027,0
BT-483,Palbociclib,GSK269962A,0
AU565,Lapatinib,Uprosertib,0
HCC1937,Linsitinib,OSI-027,0
MDA-MB-231,Olaparib,Linsitinib,0
MZ1-PC,Dasatinib,SCH772984,0
MRK-nu-1,Taselisib,Uprosertib,0
LS-180,Trametinib,Dabrafenib,0
HCC2157,AZD7762,Wee1 Inhibitor,0
LS-123,SB505124,Navitoclax,0
HT-115,Crizotinib,Taselisib,0
KM12,MK-1775,5-Fluorouracil,0
PSN1,Trametinib,Irinotecan,0
HCC1428,Navitoclax,Trametinib,0
SW48,Vinorelbine,LGK974,0
HCC70,PD173074,Alpelisib,0
KP-3,Crizotinib,Irinotecan,0
MDA-MB-157,Sapitinib,Alisertib,0
LoVo,Crizotinib,AZD7762,0
OCUB-M,Olaparib,Palbociclib,0
CaR-1,MK-1775,Olaparib,0
DU-4475,Sapitinib,GSK269962A,0
EVSA-T,Docetaxel,Cisplatin,0
HCC1954,Trametinib,Camptothecin,0
SW1417,Olaparib,Trametinib,0
EFM-19,Taselisib,Alpelisib,0
HCC1419,Vorinostat,Palbociclib,0
BT-20,Olaparib,Venetoclax,0
HuP-T3,SCH772984,Paclitaxel,0
HCC1143,Linsitinib,Ribociclib,0
T84,5-Fluorouracil,Palbociclib,0
HCC70,Olaparib,Axitinib,0
HCC1599,Gemcitabine,5-Fluorouracil,0
MDA-MB-231,Cisplatin,Sapitinib,0
SW48,Navitoclax,SB505124,1
PANC-08-13,OSI-027,Galunisertib,0
MIA-PaCa-2,Gemcitabine,Dactolisib,0
AsPC-1,Navitoclax,AZD7762,1
CAL-148,Navitoclax,Olaparib,1
UACC-812,Sapitinib,Axitinib,0
HCC1806,Bortezomib,PD173074,0
BxPC-3,Crizotinib,SCH772984,0
SK-CO-1,Trametinib,Oxaliplatin,0
JIMT-1,5-Fluorouracil,Sorafenib,0
BT-20,Taselisib,Alpelisib,0
CAL-85-1,Navitoclax,Bortezomib,0
DiFi,AZD4547,AZD8055,0
SW1463,MK-1775,LGK974,0
PL4,Gemcitabine,Taselisib,0
HCC1419,Bortezomib,Temozolomide,0
SNU-C5,SCH772984,Sapitinib,0
COLO-205,Navitoclax,AZD7762,0
CAL-51,Taselisib,Tozasertib,0
OCUB-M,Linsitinib,KU-55933,0
PSN1,Cisplatin,Sorafenib,0
MZ1-PC,SCH772984,Sorafenib,0
NCI-H747,Afatinib,Olaparib,0
CAL-120,Crizotinib,Pictilisib,0
MDA-MB-361,Lapatinib,MK-1775,0
LS-123,Oxaliplatin,Dabrafenib,0
MRK-nu-1,Docetaxel,Entinostat,0
CAL-148,Palbociclib,Bortezomib,0
BxPC-3,Crizotinib,Trametinib,0
MDA-MB-415,MK-1775,AZD6482,0
MZ1-PC,MK-1775,Linsitinib,0
MDA-MB-436,Bortezomib,Cisplatin,0
PA-TU-8902,Taselisib,Linsitinib,0
EFM-19,Navitoclax,Afatinib,0
MDA-MB-231,Pictilisib,Vorinostat,0
EVSA-T,AZD7762,Axitinib,0
MDA-MB-453,Cisplatin,SCH772984,0
MDA-MB-453,Gemcitabine,Vorinostat,0
CL-11,Dabrafenib,Taselisib,0
MRK-nu-1,Temozolomide,Crizotinib,0
CAL-148,5-Fluorouracil,Palbociclib,0
NCI-H716,SCH772984,BMS-754807,0
MDA-MB-415,Docetaxel,AZD8055,0
MDA-MB-330,Axitinib,BI-2536,0
HDQ-P1,Linsitinib,5-Fluorouracil,0
HCC1419,Luminespib,Sorafenib,0
MFM-223,MK-2206,JQ1,0
HT-115,Crizotinib,SB505124,0
Hs-578-T,AZD7762,Tozasertib,1
HCC1143,Crizotinib,Taselisib,0
BT-20,Pictilisib,AZD8055,0
HCC1569,Bortezomib,Navitoclax,0
MDA-MB-157,Lapatinib,Docetaxel,0
SNU-175,Olaparib,Oxaliplatin,0
MDA-MB-468,MK-2206,Camptothecin,0
HCC1419,Pictilisib,SB216763,0
MFM-223,5-Fluorouracil,Doramapimod,0
T47D,Lapatinib,Axitinib,0
SNU-C1,Oxaliplatin,LGK974,0
HCC2157,Taselisib,Pictilisib,0
NCI-H747,AZD8055,MK-2206,0
LS-123,LGK974,SB216763,0
BT-474,Olaparib,Venetoclax,0
SU8686,5-Fluorouracil,Paclitaxel,0
Hs-578-T,Pictilisib,AZD8055,0
CAL-51,Axitinib,Lapatinib,0
JIMT-1,Luminespib,RO-3306,0
DU-4475,Crizotinib,NU7441,0
COLO-320-HSR,Trametinib,Camptothecin,0
JIMT-1,Docetaxel,Trametinib,0
SW1116,AZD4547,Sapitinib,0
HCC1143,OSI-027,Paclitaxel,0
CCK-81,Navitoclax,Camptothecin,0
CAL-148,Sapitinib,Uprosertib,0
MDA-MB-468,5-Fluorouracil,Uprosertib,0
PANC-03-27,Trametinib,Linsitinib,0
CAL-85-1,Olaparib,Palbociclib,0
EFM-19,Olaparib,Venetoclax,0
EFM-192A,Axitinib,Sapitinib,0
DU-4475,Olaparib,Cisplatin,0
COLO-205,SB505124,MK-2206,0
MDA-MB-231,Gemcitabine,Sapitinib,0
COLO-824,Pictilisib,Taselisib,0
PA-TU-8988T,MK-2206,SCH772984,1
KP-1N,Navitoclax,Olaparib,0
MDA-MB-361,Palbociclib,Temozolomide,0
SU8686,Gemcitabine,Taselisib,0
MDA-MB-157,Taselisib,MK-1775,0
MDA-MB-175-VII,Trametinib,RO-3306,0
BxPC-3,Lapatinib,5-Fluorouracil,0
BT-549,Cisplatin,OSI-027,0
MDA-MB-415,Sapitinib,Alisertib,0
CAL-85-1,Gemcitabine,Lapatinib,0
HuP-T3,OSI-027,Oxaliplatin,0
HCC1806,Gemcitabine,MK-1775,0
SW837,Navitoclax,Afatinib,0
HDQ-P1,PD173074,NU7441,0
EFM-192A,Palbociclib,Vorinostat,0
PANC-03-27,Gemcitabine,Lapatinib,0
MDA-MB-175-VII,Temozolomide,Crizotinib,0
PANC-03-27,Linsitinib,Navitoclax,0
BxPC-3,Galunisertib,Irinotecan,0
CAMA-1,MK-1775,Cisplatin,0
T47D,OSI-027,Bortezomib,0
MDA-MB-361,Taselisib,Linsitinib,0
MDA-MB-175-VII,Palbociclib,Vorinostat,0
LS-180,Navitoclax,Olaparib,0
HCC1428,Sapitinib,Trametinib,0
BT-549,Crizotinib,Venetoclax,0
GP5d,LGK974,Taselisib,0
LS-180,Crizotinib,Palbociclib,0
CW-2,AZD7762,SB505124,0
KP-4,Dasatinib,Galunisertib,0
MCF7,Axitinib,NU7441,0
HT-29,AZD4547,Afatinib,0
BT-474,Luminespib,GSK269962A,0
MDA-MB-415,Lapatinib,ZM447439,0
CAL-85-1,Trametinib,Bortezomib,0
CAL-85-1,Lapatinib,ZM447439,0
EVSA-T,OSI-027,Nilotinib,0
KP-2,MK-2206,Olaparib,0
HCC1806,Crizotinib,RO-3306,0
EVSA-T,Temozolomide,AZD8055,0
CFPAC-1,Lapatinib,Crizotinib,1
HCC2157,Crizotinib,Entinostat,0
HCC2157,Taselisib,AZD6482,0
HCC1937,Temozolomide,Camptothecin,0
HCC1419,OSI-027,Navitoclax,0
COLO-205,Dabrafenib,Afatinib,0
AU565,OSI-027,BI-2536,0
T47D,Cisplatin,AZD8055,0
BT-474,AZD7762,AZD6482,0
CAPAN-1,5-Fluorouracil,Dactolisib,0
HCC1395,PD173074,5-Fluorouracil,0
HT55,Sapitinib,Olaparib,0
HCC2218,5-Fluorouracil,Alisertib,0
RCM-1,LGK974,Afatinib,0
SU8686,Galunisertib,Irinotecan,0
HCC1569,Vorinostat,5-Fluorouracil,0
T47D,Temozolomide,Uprosertib,0
UACC-893,Sapitinib,KU-55933,0
CAL-120,Sapitinib,Gemcitabine,0
PANC-08-13,SCH772984,Ruxolitinib,0
MDA-MB-231,Olaparib,Sapitinib,0
Hs-578-T,Trametinib,OSI-027,0
HCC1395,Bortezomib,Camptothecin,0
CAL-51,Crizotinib,Gemcitabine,0
NCI-H747,Oxaliplatin,MK-2206,0
KM12,Trametinib,MK-1775,0
HCC38,PD173074,RO-3306,0
EFM-19,PD173074,Alpelisib,0
CAL-148,Lapatinib,GSK269962A,0
HCC1500,AZD7762,Dabrafenib,0
EVSA-T,Temozolomide,Wee1 Inhibitor,0
KP-1N,Dasatinib,Oxaliplatin,0
HCC2218,Pictilisib,SB216763,0
MDA-MB-175-VII,Axitinib,BI-2536,0
COLO-824,Crizotinib,Pictilisib,0
HCC1569,OSI-027,Axitinib,0
Hs-766T,MK-2206,Linsitinib,0
HCC1500,Trametinib,Sorafenib,0
DU-4475,Taselisib,Vorinostat,0
BT-20,Crizotinib,Alisertib,0
SNU-175,Navitoclax,MK-2206,0
CAL-148,Cisplatin,Paclitaxel,0
CAL-51,Vorinostat,KU-55933,0
RCM-1,Olaparib,Vinorelbine,0
HCC38,Sapitinib,Alisertib,0
MFM-223,Cisplatin,Wee1 Inhibitor,0
HCT-116,MK-2206,Sapitinib,0
HCC2157,Gemcitabine,Wee1 Inhibitor,0
HCC70,Navitoclax,Trametinib,1
CAL-148,Sapitinib,Venetoclax,0
HCC1954,Linsitinib,Temozolomide,0
MDA-MB-231,MK-2206,NU7441,0
BT-20,Taselisib,Pictilisib,0
LS-513,5-Fluorouracil,AZD4547,0
PANC-02-03,Cisplatin,Taselisib,0
DU-4475,Linsitinib,Doramapimod,0
BT-474,Bortezomib,MK-1775,0
SW620,Crizotinib,SCH772984,0
PA-TU-8902,Trametinib,MK-1775,0
HCC2998,5-Fluorouracil,Taselisib,0
HCC1428,AZD7762,Tozasertib,0
UACC-893,Trametinib,Sorafenib,0
MDA-MB-157,Bortezomib,Camptothecin,0
HCC1954,Sapitinib,Dabrafenib,0
SNU-81,SB505124,5-Fluorouracil,0
UACC-893,Trametinib,AZD6482,0
LS-123,Afatinib,SB505124,0
UACC-893,Cisplatin,Vorinostat,0
MDA-MB-330,Luminespib,AZD8055,0
MCF7,Cisplatin,MK-1775,0
HCC38,Crizotinib,Gemcitabine,0
MFM-223,Gemcitabine,Palbociclib,0
BT-549,Navitoclax,MK-1775,0
HCC38,Trametinib,Olaparib,0
MCF7,PD173074,Dabrafenib,0
LS-123,Vinorelbine,AZD4547,0
SNU-407,Taselisib,AZD4547,0
AU565,Axitinib,AZD7762,0
SW1990,Cisplatin,Paclitaxel,0
KP-3,Gemcitabine,Lapatinib,0
YAPC,Dasatinib,Crizotinib,0
CAL-120,Axitinib,Wee1 Inhibitor,0
HCC70,Olaparib,Linsitinib,0
HCC2157,Pictilisib,Vorinostat,0
HDQ-P1,AZD7762,Pictilisib,0
HCC1599,Sapitinib,MK-1775,0
COLO-320-HSR,Camptothecin,AZD7762,0
HCC38,Bortezomib,Axitinib,0
AU565,Palbociclib,ZM447439,0
HCC1806,Palbociclib,SCH772984,0
ZR-75-1,Luminespib,NU7441,0
HCC1428,Luminespib,GSK269962A,0
KM12,Trametinib,MK-2206,0
HCC202,OSI-027,Docetaxel,0
SNU-407,Dabrafenib,AZD4547,1
HCC1937,MK-1775,Taselisib,0
SNU-407,Olaparib,Sapitinib,0
MDA-MB-436,Palbociclib,Temozolomide,0
EFM-192A,PD173074,Cisplatin,0
HCT-116,Linsitinib,AZD8055,0
PANC-08-13,Palbociclib,MK-1775,0
MFM-223,Gemcitabine,Crizotinib,0
CL-11,MK-1775,Dabrafenib,0
MDA-MB-330,Lapatinib,Sorafenib,0
EVSA-T,MK-2206,Axitinib,0
HT55,Linsitinib,Camptothecin,0
CAL-120,Temozolomide,GSK269962A,0
KP-1N,MK-2206,Taselisib,0
BT-483,Bortezomib,Entinostat,0
MDA-MB-330,MK-2206,Sapitinib,0
HCC1500,Lapatinib,Docetaxel,0
CAL-85-1,Temozolomide,Camptothecin,0
CAL-120,Crizotinib,AZD6482,0
PA-TU-8988T,OSI-027,MK-1775,0
ZR-75-1,Taselisib,AZD6482,0
HuP-T4,OSI-027,Palbociclib,0
BT-20,Crizotinib,Docetaxel,0
HDQ-P1,Temozolomide,Venetoclax,0
HCC2218,MK-1775,Lapatinib,0
HCC1187,Linsitinib,NU7441,0
COLO-320-HSR,Taselisib,Oxaliplatin,0
CAMA-1,AZD7762,AZD8055,0
SW1116,Dabrafenib,Taselisib,0
CAL-85-1,Palbociclib,Entinostat,0
BT-483,Palbociclib,AZD8055,0
HT55,Sapitinib,Crizotinib,0
MZ1-PC,Lapatinib,Palbociclib,0
HCC1937,Trametinib,RO-3306,0
SNU-C2B,Afatinib,Oxaliplatin,0
BT-20,Linsitinib,Uprosertib,0
HCC2998,Oxaliplatin,LGK974,0
ZR-75-30,AZD7762,MK-1775,0
EVSA-T,Linsitinib,KU-55933,0
CW-2,Vinorelbine,MK-2206,0
PA-TU-8902,LGK974,Dasatinib,0
HDQ-P1,Vorinostat,Docetaxel,0
MDA-MB-468,Trametinib,GSK269962A,0
HCC1187,Vorinostat,Pictilisib,0
BT-549,Navitoclax,BI-2536,1
SNU-81,Palbociclib,MK-2206,0
CAPAN-2,Ruxolitinib,Oxaliplatin,0
HCC1954,Luminespib,MK-2206,0
PA-TU-8902,MK-2206,Paclitaxel,0
MFM-223,Axitinib,GSK269962A,1
CAPAN-1,Ruxolitinib,Lapatinib,0
MZ1-PC,Trametinib,5-Fluorouracil,0
ZR-75-1,Temozolomide,Docetaxel,0
SW1116,Camptothecin,BMS-754807,0
HCC70,Olaparib,Gemcitabine,0
NCI-H716,Dabrafenib,Camptothecin,0
SU8686,MK-2206,5-Fluorouracil,0
HT-29,AZD8055,LGK974,0
MDA-MB-231,Navitoclax,Camptothecin,1
HPAC,Dasatinib,5-Fluorouracil,1
HCC1806,Bortezomib,Temozolomide,0
JIMT-1,MK-1775,Alpelisib,0
MDA-MB-468,Gemcitabine,Wee1 Inhibitor,0
HDQ-P1,Pictilisib,SB216763,0
LS-513,SB505124,Navitoclax,0
MRK-nu-1,Navitoclax,Olaparib,0
PA-TU-8902,Navitoclax,MK-2206,0
BT-483,Lapatinib,SCH772984,0
HCC1395,Temozolomide,MK-1775,0
HCC1419,Cisplatin,Sorafenib,0
Hs-766T,Olaparib,OSI-027,0
MZ1-PC,Linsitinib,OSI-027,0
HCC1569,MK-1775,Paclitaxel,0
MFM-223,AZD7762,RO-3306,0
DU-4475,Trametinib,Tozasertib,0
HCC1599,Bortezomib,5-Fluorouracil,0
UACC-893,OSI-027,Camptothecin,0
SU8686,Palbociclib,Cisplatin,0
KP-1N,Oxaliplatin,Paclitaxel,0
MDA-MB-157,Axitinib,BI-2536,0
HCC38,PD173074,Cisplatin,0
LoVo,SB216763,Dabrafenib,0
HPAC,Ruxolitinib,Dactolisib,0
LS-180,Sapitinib,Oxaliplatin,0
HCC1395,Gemcitabine,OSI-027,0
HCC1569,Navitoclax,BI-2536,0
CAPAN-2,Dasatinib,Crizotinib,0
HCC1419,Navitoclax,RO-3306,0
MDA-MB-436,MK-2206,Ribociclib,0
BT-20,PD173074,Venetoclax,0
HCC2998,MK-2206,Vinorelbine,0
AsPC-1,Ruxolitinib,Dactolisib,0
MDA-MB-175-VII,Navitoclax,Olaparib,0
OCUB-M,AZD7762,Tozasertib,0
MDA-MB-157,Vorinostat,AZD6482,0
COLO-678,5-Fluorouracil,Linsitinib,0
PANC-02-03,Erlotinib,LGK974,0
CAPAN-2,Irinotecan,AZD7762,0
SW1990,Linsitinib,Ruxolitinib,0
PA-TU-8902,Lapatinib,Crizotinib,0
UACC-893,Luminespib,Doramapimod,0
RKO,Olaparib,Linsitinib,0
SW1463,SB216763,Oxaliplatin,0
CAMA-1,PD173074,KU-55933,0
DU-4475,Vorinostat,Sapitinib,0
HCC2157,Pictilisib,MK-2206,0
HCC1187,Luminespib,PD173074,0
HCC1599,Luminespib,JQ1,0
MDA-MB-436,Docetaxel,Cisplatin,0
HDQ-P1,OSI-027,Palbociclib,0
HCC38,MK-2206,Alpelisib,0
CAL-120,Trametinib,MK-2206,0
AU565,Navitoclax,BI-2536,0
CaR-1,Dabrafenib,Trametinib,0
CAL-148,Palbociclib,Uprosertib,0
DiFi,Dabrafenib,SB216763,0
OCUB-M,5-Fluorouracil,AZD7762,0
DAN-G,Crizotinib,Trametinib,1
HCC1954,MK-1775,AZD7762,1
HCC38,Bortezomib,Cisplatin,0
HCC1395,Palbociclib,PD173074,0
BT-483,5-Fluorouracil,Ribociclib,0
HCC1143,Lapatinib,PF-4708671,0
JIMT-1,MK-1775,Taselisib,0
CAPAN-1,Lapatinib,Oxaliplatin,0
BT-549,5-Fluorouracil,Gemcitabine,0
PA-TU-8988T,Cisplatin,Lapatinib,0
MDA-MB-453,Linsitinib,Luminespib,0
SNU-C5,SB505124,Linsitinib,0
PL4,Palbociclib,Irinotecan,0
HCC2157,Cisplatin,Venetoclax,0
CAL-51,Bortezomib,Navitoclax,0
MFM-223,Docetaxel,Linsitinib,0
NCI-H716,AZD4547,Linsitinib,0
CW-2,Oxaliplatin,LGK974,0
C2BBe1,Camptothecin,Palbociclib,0
PANC-03-27,MK-2206,Galunisertib,0
ZR-75-30,5-Fluorouracil,Crizotinib,0
MDA-MB-453,Axitinib,Alpelisib,0
SW1116,Navitoclax,AZD7762,0
PSN1,Trametinib,Dactolisib,1
HCC2157,MK-2206,BI-2536,0
ZR-75-1,Temozolomide,Vorinostat,0
CaR-1,5-Fluorouracil,AZD4547,0
SU8686,AZD7762,LGK974,0
LoVo,AZD7762,SB505124,0
HCC1395,Linsitinib,Luminespib,0
KP-1N,MK-1775,Linsitinib,0
DAN-G,Dactolisib,Palbociclib,0
MFM-223,Cisplatin,Entinostat,0
HCC1187,Navitoclax,OSI-027,0
HCC1395,Temozolomide,MK-2206,0
T47D,Olaparib,SB216763,0
MDA-MB-361,Lapatinib,Ribociclib,0
PANC-04-03,Olaparib,Taselisib,0
ZR-75-1,Axitinib,AZD7762,0
MFM-223,Pictilisib,Axitinib,0
HCC1937,Lapatinib,Pictilisib,0
MDA-MB-468,Docetaxel,RO-3306,0
SW948,AZD7762,Camptothecin,1
SW1463,SB505124,AZD4547,0
HCT-15,AZD7762,LGK974,0
LS-123,Linsitinib,AZD8055,0
SUIT-2,Dactolisib,Cisplatin,0
PA-TU-8902,Linsitinib,Cisplatin,0
CAL-85-1,Cisplatin,BI-2536,0
HuP-T4,Lapatinib,5-Fluorouracil,0
SNU-407,MK-1775,Vinorelbine,0
MCF7,Bortezomib,Ribociclib,0
DAN-G,Sorafenib,Olaparib,0
MCF7,Gemcitabine,Wee1 Inhibitor,0
CAL-148,Palbociclib,SCH772984,0
SUIT-2,Gemcitabine,Taselisib,0
BT-20,Navitoclax,Docetaxel,1
HCC1395,5-Fluorouracil,Alisertib,0
CCK-81,Vinorelbine,AZD8055,0
HCT-15,Sapitinib,BMS-754807,0
ZR-75-1,Vorinostat,PF-4708671,0
CAL-120,5-Fluorouracil,AZD7762,0
CAL-148,Crizotinib,SCH772984,0
SW620,5-Fluorouracil,Palbociclib,0
MDA-MB-415,Crizotinib,NU7441,0
HCC1806,5-Fluorouracil,Sapitinib,0
EVSA-T,Palbociclib,Luminespib,0
SUIT-2,Paclitaxel,OSI-027,0
CAL-51,Vorinostat,RO-3306,0
SNU-1040,SB216763,Palbociclib,0
HuP-T3,Irinotecan,Olaparib,0
HDQ-P1,PD173074,Doramapimod,0
SW1990,Oxaliplatin,Trametinib,0
MDA-MB-175-VII,Pictilisib,Linsitinib,0
CAPAN-2,AZD7762,Ruxolitinib,0
HCC1395,Trametinib,MK-2206,0
PANC-04-03,Taselisib,Trametinib,1
CAL-51,Lapatinib,Pictilisib,0
MDA-MB-415,Taselisib,Trametinib,0
SW1116,Palbociclib,Linsitinib,0
NCI-H747,MK-1775,Navitoclax,0
SNU-81,MK-1775,MK-2206,1
MDA-MB-453,Navitoclax,RO-3306,0
HCT-15,Taselisib,AZD4547,0
CW-2,Dabrafenib,AZD4547,0
BT-20,Gemcitabine,Sapitinib,0
HCC1937,OSI-027,Vorinostat,0
SW1417,AZD4547,MK-2206,0
SW1116,BMS-754807,5-Fluorouracil,0
COLO-678,Sapitinib,MK-2206,0
HT55,AZD8055,Linsitinib,0
MIA-PaCa-2,OSI-027,Linsitinib,1
ZR-75-1,Cisplatin,Tozasertib,0
Hs-578-T,Taselisib,Tozasertib,0
CAMA-1,Trametinib,NU7441,0
SNU-1040,Sapitinib,Palbociclib,0
KP-1N,5-Fluorouracil,Gemcitabine,0
HCC1419,Vorinostat,JQ1,1
MDA-MB-415,Temozolomide,Venetoclax,0
Hs-578-T,Docetaxel,Temozolomide,0
EVSA-T,MK-1775,Cisplatin,0
CAMA-1,Cisplatin,ZM447439,0
SNU-407,Trametinib,Oxaliplatin,0
PANC-10-05,Ruxolitinib,AZD7762,0
HCC1143,Taselisib,Trametinib,0
PSN1,Galunisertib,Ruxolitinib,0
PA-TU-8988T,Crizotinib,Gemcitabine,0
SW1990,AZD7762,5-Fluorouracil,0
HT-29,AZD4547,LGK974,0
Hs-578-T,Palbociclib,Temozolomide,0
MFM-223,AZD7762,Dabrafenib,0
MCF7,Lapatinib,5-Fluorouracil,0
Hs-766T,Dactolisib,Paclitaxel,0
MDA-MB-468,Trametinib,Sapitinib,0
MRK-nu-1,Temozolomide,Alpelisib,0
CAMA-1,Olaparib,MK-1775,0
RCM-1,Vinorelbine,MK-2206,0
COLO-320-HSR,Sapitinib,SCH772984,0
CaR-1,Sapitinib,MK-2206,0
EVSA-T,Axitinib,Pictilisib,0
HCC1187,Pictilisib,Nilotinib,0
LS-180,Vinorelbine,Linsitinib,0
HCC1806,Cisplatin,Afatinib,0
BT-20,Vorinostat,AZD8055,0
AU565,Temozolomide,Vorinostat,0
HCC1143,Lapatinib,MK-1775,0
EFM-19,OSI-027,Navitoclax,1
MFM-223,Palbociclib,Venetoclax,0
Hs-578-T,Cisplatin,Sapitinib,0
COLO-205,AZD8055,Sapitinib,0
MRK-nu-1,Navitoclax,GSK269962A,0
Hs-766T,Oxaliplatin,Sorafenib,0
HCC2998,Palbociclib,MK-2206,0
